avg_carbon	avg_chromium	Temperature	PhaseFraction	PhaseComposition_carbon PhaseComposition_chromium
1.92 28.2 1120 0.218078 0.093222 20.6287 
1.92 28.2 1125 0.217953 0.0959257 20.698 
1.92 28.2 1130 0.217836 0.0986719 20.767 
1.92 28.2 1135 0.217724 0.10146 20.8357 
1.92 28.2 1140 0.217612 0.104291 20.9041 
1.92 28.2 1145 0.217496 0.107163 20.9723 
1.92 28.2 1150 0.217374 0.110076 21.0402 
1.92 28.2 1155 0.217243 0.11303 21.1079 
1.92 28.2 1160 0.2171 0.116024 21.1755 
1.92 28.2 1165 0.216941 0.119059 21.2429 
1.92 28.2 1170 0.216765 0.122132 21.3101 
1.92 28.2 1175 0.21657 0.125245 21.3772 
1.92 28.2 1180 0.216354 0.128396 21.4442 
1.92 28.2 1185 0.216115 0.131585 21.511 
1.92 28.2 1190 0.215851 0.134812 21.5777 
1.92 28.2 1195 0.215562 0.138075 21.6444 
1.92 28.2 1200 0.215245 0.141374 21.7109 
1.92 28.2 1205 0.2149 0.144709 21.7774 
1.92 28.2 1210 0.214525 0.14808 21.8438 
1.92 28.2 1215 0.21412 0.151484 21.9101 
1.92 28.2 1220 0.213684 0.154922 21.9764 
1.92 28.2 1225 0.213217 0.158394 22.0426 
1.92 28.2 1230 0.212716 0.161898 22.1087 
1.92 28.2 1235 0.212183 0.165433 22.1748 
1.92 28.2 1240 0.211617 0.169 22.2409 
1.92 28.2 1245 0.211017 0.172597 22.3069 
1.92 28.2 1250 0.210383 0.176224 22.3728 
1.92 28.2 1255 0.209715 0.179879 22.4387 
1.92 28.2 1260 0.209012 0.183563 22.5046 
1.92 28.2 1265 0.208275 0.187275 22.5704 
1.92 28.2 1270 0.207504 0.191013 22.6362 
1.92 28.2 1275 0.206698 0.194777 22.7019 
1.92 28.2 1280 0.205858 0.198567 22.7676 
1.92 28.2 1285 0.204984 0.202382 22.8333 
1.92 28.2 1290 0.204076 0.20622 22.8989 
1.92 28.2 1295 0 0.211639 22.5999 
1.92 28.2 1300 0 0.208307 22.4436 
1.92 28.2 1305 0.00233786 0.205106 22.2685 
1.92 28.2 1310 0.0292963 0.203232 21.9569 
1.92 28.2 1315 0.0578851 0.201347 21.6423 
1.92 28.2 1320 0.0882987 0.199446 21.3241 
1.92 28.2 1325 0.117224 0.197453 21.0222 
1.92 28.2 1330 0.0888301 0.194277 21.0476 
1.92 28.2 1335 0.0583926 0.191025 21.0746 
1.92 28.2 1340 0.0257346 0.187693 21.1034 
1.92 28.2 1345 0 0.185467 21.1343 
1.92 28.2 1350 0 0.186598 21.1673 
1.92 28.2 1355 0 0.187722 21.1999 
1.92 28.2 1360 0 0.188838 21.2323 
1.92 28.2 1365 0 0.189948 21.2643 
1.92 28.2 1370 0 0.191051 21.2961 
1.92 28.2 1375 0 0.192147 21.3276 
1.92 28.2 1380 0 0.193236 21.3588 
1.92 28.2 1385 0 0.194318 21.3897 
1.92 28.2 1390 0 0.195394 21.4204 
1.92 28.2 1395 0 0.196463 21.4508 
1.92 28.2 1400 0 0.197526 21.481 
1.92 28.2 1405 0 0.198582 21.5109 
1.92 28.2 1410 0 0.199631 21.5406 
1.92 28.2 1415 0 0.200674 21.57 
1.92 28.2 1420 0 0.201711 21.5993 
1.92 28.2 1425 0 0.202741 21.6283 
1.92 28.2 1430 0 0.203764 21.6571 
1.92 28.2 1435 0 0.204782 21.6856 
1.92 28.2 1440 0 0.205793 21.714 
1.92 28.2 1445 0 0.206798 21.7422 
1.92 28.2 1450 0 0.207797 21.7702 
1.92 28.2 1455 0 0.208789 21.7979 
1.92 28.2 1460 0 0.209776 21.8256 
1.92 28.2 1465 0 0.210756 21.853 
1.92 28.2 1470 0 0.211731 21.8802 
1.92 28.2 1475 0 0.212699 21.9073 
1.92 28.2 1480 0 0.213662 21.9343 
1.92 28.2 1485 0 0.214618 21.961 
1.92 28.2 1490 0 0.215569 21.9877 
1.92 28.2 1495 0 0.216514 22.0141 
1.92 28.2 1500 0 0.217453 22.0405 
1.92 28.2 1505 0 0.218386 22.0667 
1.92 28.2 1510 0 0.219314 22.0927 
1.92 28.2 1515 0 0.220236 22.1187 
1.92 28.2 1520 0 0.221152 22.1445 
1.92 28.2 1525 0 0.222063 22.1701 
1.92 28.2 1530 0 0.222967 22.1957 
1.92 28.2 1535 0 0.223867 22.2212 
1.92 28.2 1540 0 0.22476 22.2465 
1.92 28.2 1545 0 0.225649 22.2718 
1.92 28.2 1550 0 0.226531 22.2969 
1.92 28.2 1555 0 0.227409 22.3219 
1.92 28.2 1560 0 0.22828 22.3469 
1.92 28.2 1565 0 0.229147 22.3717 
1.92 28.2 1570 0 0.230007 22.3965 
1.92 28.2 1575 0 0.230863 22.4211 
1.92 28.2 1580 0 0.231713 22.4456 
1.92 28.2 1585 0 0.232558 22.47 
1.92 28.2 1590 0 0.233397 22.4944 
1.92 28.2 1595 0 0.234231 22.5186 
1.92 28.2 1600 0 0.235059 22.5428 
1.92 28.8 100 0.72951 6.47615e-011 5.03546 
1.92 28.8 105 0.731447 6.47734e-011 5.28428 
1.92 28.8 110 0.731447 6.47734e-011 5.2844 
1.92 28.8 115 0.731447 6.47735e-011 5.28455 
1.92 28.8 120 0.731447 6.47735e-011 5.28473 
1.92 28.8 125 0.731447 6.47735e-011 5.28495 
1.92 28.8 130 0.731447 6.47735e-011 5.2852 
1.92 28.8 135 0.731447 6.47735e-011 5.28549 
1.92 28.8 140 0.731447 6.47735e-011 5.28584 
1.92 28.8 145 0.731446 6.47735e-011 5.28624 
1.92 28.8 150 0.731446 6.47736e-011 5.28671 
1.92 28.8 155 0.731446 6.47736e-011 5.28726 
1.92 28.8 160 0.731446 6.47736e-011 5.28789 
1.92 28.8 165 0.731445 6.47736e-011 5.28861 
1.92 28.8 170 0.731445 6.47737e-011 5.28944 
1.92 28.8 175 0.731444 6.47737e-011 5.29039 
1.92 28.8 180 0.731444 6.47738e-011 5.29147 
1.92 28.8 185 0.731443 6.47738e-011 5.2927 
1.92 28.8 190 0.731442 6.47739e-011 5.29409 
1.92 28.8 195 0.731441 6.4774e-011 5.29566 
1.92 28.8 200 0.73144 6.47741e-011 5.29743 
1.92 28.8 205 0.731439 6.47742e-011 5.29942 
1.92 28.8 210 0.731438 6.47743e-011 5.30165 
1.92 28.8 215 0.731437 6.47744e-011 5.30414 
1.92 28.8 220 0.731435 6.47745e-011 5.30692 
1.92 28.8 225 0.731434 6.47747e-011 5.31001 
1.92 28.8 230 0.731432 6.47748e-011 5.31343 
1.92 28.8 235 0.73143 6.4775e-011 5.31723 
1.92 28.8 240 0.731427 6.47752e-011 5.32142 
1.92 28.8 245 0.731425 6.47754e-011 5.32604 
1.92 28.8 250 0.731422 6.47757e-011 5.33112 
1.92 28.8 255 0.731419 6.47759e-011 5.3367 
1.92 28.8 260 0.731416 6.47762e-011 5.34281 
1.92 28.8 265 0.731412 6.47766e-011 5.34949 
1.92 28.8 270 0.731408 6.47769e-011 5.35678 
1.92 28.8 275 0.731404 6.47773e-011 5.36472 
1.92 28.8 280 0.731399 6.47777e-011 5.37335 
1.92 28.8 285 0.731394 6.47781e-011 5.38272 
1.92 28.8 290 0.731389 8.26585e-011 5.39286 
1.92 28.8 295 0.731383 1.18637e-010 5.40382 
1.92 28.8 300 0.731377 1.69203e-010 5.41565 
1.92 28.8 305 0.73137 2.39837e-010 5.42839 
1.92 28.8 310 0.731362 3.37918e-010 5.44209 
1.92 28.8 315 0.731354 4.73316e-010 5.45681 
1.92 28.8 320 0.731346 6.59164e-010 5.47257 
1.92 28.8 325 0.731337 9.12842e-010 5.48945 
1.92 28.8 330 0.731327 1.25722e-009 5.50747 
1.92 28.8 335 0.731317 1.72222e-009 5.52669 
1.92 28.8 340 0.731306 2.34683e-009 5.54716 
1.92 28.8 345 0.731294 3.18154e-009 5.56892 
1.92 28.8 350 0.731281 4.2914e-009 5.59201 
1.92 28.8 355 0.731268 5.75988e-009 5.61649 
1.92 28.8 360 0.731254 7.69347e-009 5.64239 
1.92 28.8 365 0.73124 1.02274e-008 5.66976 
1.92 28.8 370 0.731224 1.35328e-008 5.69863 
1.92 28.8 375 0.731208 1.78247e-008 5.72905 
1.92 28.8 380 0.73119 2.33728e-008 5.76104 
1.92 28.8 385 0.731172 3.05132e-008 5.79465 
1.92 28.8 390 0.731153 3.96632e-008 5.8299 
1.92 28.8 395 0.731133 5.13388e-008 5.86683 
1.92 28.8 400 0.731599 6.64481e-008 5.95983 
1.92 28.8 405 0.733756 8.69943e-008 6.24172 
1.92 28.8 410 0.736031 1.13774e-007 6.53537 
1.92 28.8 415 0.738434 1.48652e-007 6.84129 
1.92 28.8 420 0.740971 1.94045e-007 7.16001 
1.92 28.8 425 0.743651 2.53083e-007 7.49211 
1.92 28.8 430 0.746484 3.29822e-007 7.83819 
1.92 28.8 435 0.74948 4.29513e-007 8.19891 
1.92 28.8 440 0.75265 5.58952e-007 8.57495 
1.92 28.8 445 0.756007 7.26938e-007 8.96705 
1.92 28.8 450 0.759564 9.44853e-007 9.376 
1.92 28.8 455 0.763336 1.22742e-006 9.80267 
1.92 28.8 460 0.767338 1.59369e-006 10.248 
1.92 28.8 465 0.77159 2.0683e-006 10.7129 
1.92 28.8 470 0.77611 2.68309e-006 11.1985 
1.92 28.8 475 0.780921 3.47927e-006 11.7061 
1.92 28.8 480 0.786048 4.51009e-006 12.2369 
1.92 28.8 485 0.786651 5.33952e-006 12.3158 
1.92 28.8 490 0.78664 6.2354e-006 12.3348 
1.92 28.8 495 0.786629 7.26686e-006 12.3544 
1.92 28.8 500 0.786617 8.45212e-006 12.3747 
1.92 28.8 505 0.786605 9.81151e-006 12.3956 
1.92 28.8 510 0.786593 1.13677e-005 12.4173 
1.92 28.8 515 0.78658 1.31459e-005 12.4397 
1.92 28.8 520 0.786567 1.51741e-005 12.4627 
1.92 28.8 525 0.786553 1.74833e-005 12.4865 
1.92 28.8 530 0.78654 2.01078e-005 12.511 
1.92 28.8 535 0.786525 2.30856e-005 12.5361 
1.92 28.8 540 0.786511 2.64585e-005 12.562 
1.92 28.8 545 0.786496 3.02725e-005 12.5887 
1.92 28.8 550 0.78648 3.45783e-005 12.616 
1.92 28.8 555 0.786464 3.94314e-005 12.6441 
1.92 28.8 560 0.786448 4.48927e-005 12.6729 
1.92 28.8 565 0.786432 5.10289e-005 12.7024 
1.92 28.8 570 0.786415 5.79128e-005 12.7326 
1.92 28.8 575 0.786398 6.56238e-005 12.7635 
1.92 28.8 580 0.78638 7.42486e-005 12.7952 
1.92 28.8 585 0.786363 8.38813e-005 12.8276 
1.92 28.8 590 0.786345 9.46245e-005 12.8607 
1.92 28.8 595 0.786326 0.000106589 12.8945 
1.92 28.8 600 0.786307 0.000119896 12.9291 
1.92 28.8 605 0.786289 0.000134675 12.9643 
1.92 28.8 610 0.786269 0.000151067 13.0002 
1.92 28.8 615 0.78625 0.000169225 13.0369 
1.92 28.8 620 0.78623 0.000189313 13.0742 
1.92 28.8 625 0.78621 0.000211508 13.1123 
1.92 28.8 630 0.78619 0.000236002 13.151 
1.92 28.8 635 0.78617 0.000262998 13.1904 
1.92 28.8 640 0.78615 0.000292719 13.2305 
1.92 28.8 645 0.786129 0.000325399 13.2712 
1.92 28.8 650 0.786109 0.000361295 13.3127 
1.92 28.8 655 0.786088 0.000400677 13.3548 
1.92 28.8 660 0.786067 0.000443838 13.3975 
1.92 28.8 665 0.786047 0.00049109 13.441 
1.92 28.8 670 0.786026 0.000542767 13.485 
1.92 28.8 675 0.786005 0.000599227 13.5298 
1.92 28.8 680 0.785985 0.000660852 13.5752 
1.92 28.8 685 0.785964 0.000728051 13.6212 
1.92 28.8 690 0.785944 0.000801258 13.6679 
1.92 28.8 695 0.785924 0.000880939 13.7152 
1.92 28.8 700 0.785905 0.000967592 13.7632 
1.92 28.8 705 0.785885 0.00106175 13.8118 
1.92 28.8 710 0.785866 0.00116397 13.861 
1.92 28.8 715 0.785848 0.00127486 13.9109 
1.92 28.8 720 0.78583 0.00139507 13.9614 
1.92 28.8 725 0.785812 0.00152529 14.0126 
1.92 28.8 730 0.785796 0.00166449 14.0635 
1.92 28.8 735 0.785781 0.00181083 14.1131 
1.92 28.8 740 0.785767 0.00196737 14.1628 
1.92 28.8 745 0.785753 0.00213463 14.2126 
1.92 28.8 750 0.785741 0.00231316 14.2625 
1.92 28.8 755 0.78573 0.00250352 14.3125 
1.92 28.8 760 0.78572 0.00270628 14.3626 
1.92 28.8 765 0.785711 0.00292202 14.4128 
1.92 28.8 770 0.785703 0.00315136 14.4631 
1.92 28.8 775 0.785696 0.0033949 14.5134 
1.92 28.8 780 0.785691 0.00365329 14.5639 
1.92 28.8 785 0.785687 0.00392716 14.6145 
1.92 28.8 790 0.785685 0.00421718 14.6651 
1.92 28.8 795 0.785684 0.00452401 14.7159 
1.92 28.8 800 0.785684 0.00484834 14.7667 
1.92 28.8 805 0.785687 0.00519087 14.8177 
1.92 28.8 810 0.78569 0.0055523 14.8687 
1.92 28.8 815 0.785696 0.00593335 14.9198 
1.92 28.8 820 0.785704 0.00633475 14.971 
1.92 28.8 825 0.785713 0.00675723 15.0222 
1.92 28.8 830 0.785724 0.00720154 15.0736 
1.92 28.8 835 0.785738 0.00766844 15.125 
1.92 28.8 840 0.785753 0.0081587 15.1765 
1.92 28.8 845 0.785771 0.00867307 15.2281 
1.92 28.8 850 0.785791 0.00921234 15.2798 
1.92 28.8 855 0.785813 0.00977728 15.3315 
1.92 28.8 860 0.785838 0.0103687 15.3834 
1.92 28.8 865 0.785865 0.0109874 15.4352 
1.92 28.8 870 0.785895 0.0116341 15.4872 
1.92 28.8 875 0.785927 0.0123096 15.5392 
1.92 28.8 880 0.785962 0.0130148 15.5913 
1.92 28.8 885 0.786 0.0137505 15.6435 
1.92 28.8 890 0.78604 0.0145173 15.6957 
1.92 28.8 895 0.762858 0.0153448 15.8232 
1.92 28.8 900 0.716352 0.0162385 16.0337 
1.92 28.8 905 0.675847 0.0171634 16.2326 
1.92 28.8 910 0.640372 0.0181202 16.4211 
1.92 28.8 915 0.60915 0.0191094 16.6002 
1.92 28.8 920 0.581554 0.0201315 16.7706 
1.92 28.8 925 0.55707 0.0211871 16.933 
1.92 28.8 930 0.535274 0.0222768 17.0882 
1.92 28.8 935 0.515813 0.0234012 17.2367 
1.92 28.8 940 0.498392 0.0245608 17.3791 
1.92 28.8 945 0.48276 0.025756 17.5158 
1.92 28.8 950 0.468704 0.0269876 17.6472 
1.92 28.8 955 0.456044 0.0282559 17.7738 
1.92 28.8 960 0.44462 0.0295616 17.8959 
1.92 28.8 965 0.434299 0.0309051 18.0138 
1.92 28.8 970 0.424961 0.0322869 18.1279 
1.92 28.8 975 0.416505 0.0337075 18.2383 
1.92 28.8 980 0.408838 0.0351673 18.3455 
1.92 28.8 985 0.401881 0.0366669 18.4496 
1.92 28.8 990 0.395564 0.0382066 18.5508 
1.92 28.8 995 0.389824 0.0397868 18.6494 
1.92 28.8 1000 0.384604 0.041408 18.7454 
1.92 28.8 1005 0.379855 0.0430705 18.8392 
1.92 28.8 1010 0.375533 0.0447747 18.9309 
1.92 28.8 1015 0.371595 0.0465209 19.0206 
1.92 28.8 1020 0.368008 0.0483094 19.1084 
1.92 28.8 1025 0.364737 0.0501405 19.1945 
1.92 28.8 1030 0.361753 0.0520144 19.2791 
1.92 28.8 1035 0.359029 0.0539315 19.3621 
1.92 28.8 1040 0.35654 0.0558919 19.4438 
1.92 28.8 1045 0.354265 0.0578958 19.5243 
1.92 28.8 1050 0.352182 0.0599434 19.6035 
1.92 28.8 1055 0.350274 0.0620348 19.6817 
1.92 28.8 1060 0.348523 0.0641701 19.7588 
1.92 28.8 1065 0.346913 0.0663494 19.835 
1.92 28.8 1070 0.345431 0.0685728 19.9104 
1.92 28.8 1075 0.344063 0.0708403 19.9849 
1.92 28.8 1080 0.342797 0.0731518 20.0588 
1.92 28.8 1085 0.341623 0.0755074 20.1319 
1.92 28.8 1090 0.340529 0.077907 20.2044 
1.92 28.8 1095 0.339507 0.0803506 20.2763 
1.92 28.8 1100 0.338548 0.0828379 20.3477 
1.92 28.8 1105 0.337644 0.0853689 20.4186 
1.92 28.8 1110 0.336788 0.0879434 20.489 
1.92 28.8 1115 0.335972 0.0905611 20.5591 
1.92 28.8 1120 0.335192 0.093222 20.6287 
1.92 28.8 1125 0.33444 0.0959257 20.698 
1.92 28.8 1130 0.333712 0.0986719 20.767 
1.92 28.8 1135 0.333002 0.10146 20.8357 
1.92 28.8 1140 0.332307 0.104291 20.9041 
1.92 28.8 1145 0.331622 0.107163 20.9723 
1.92 28.8 1150 0.330943 0.110076 21.0402 
1.92 28.8 1155 0.330267 0.11303 21.1079 
1.92 28.8 1160 0.329591 0.116024 21.1755 
1.92 28.8 1165 0.328911 0.119059 21.2429 
1.92 28.8 1170 0.328225 0.122132 21.3101 
1.92 28.8 1175 0.327531 0.125245 21.3772 
1.92 28.8 1180 0.326825 0.128396 21.4442 
1.92 28.8 1185 0.326107 0.131585 21.511 
1.92 28.8 1190 0.325374 0.134812 21.5777 
1.92 28.8 1195 0.324625 0.138075 21.6444 
1.92 28.8 1200 0.323857 0.141374 21.7109 
1.92 28.8 1205 0.32307 0.144709 21.7774 
1.92 28.8 1210 0.322262 0.14808 21.8438 
1.92 28.8 1215 0.321432 0.151484 21.9101 
1.92 28.8 1220 0.320579 0.154922 21.9764 
1.92 28.8 1225 0.319703 0.158394 22.0426 
1.92 28.8 1230 0.318801 0.161898 22.1087 
1.92 28.8 1235 0.317875 0.165433 22.1748 
1.92 28.8 1240 0.316922 0.169 22.2409 
1.92 28.8 1245 0.315942 0.172597 22.3069 
1.92 28.8 1250 0.314936 0.176224 22.3728 
1.92 28.8 1255 0.313902 0.179879 22.4387 
1.92 28.8 1260 0.312841 0.183563 22.5046 
1.92 28.8 1265 0.311751 0.187275 22.5704 
1.92 28.8 1270 0.310633 0.191013 22.6362 
1.92 28.8 1275 0.309487 0.194777 22.7019 
1.92 28.8 1280 0.308313 0.198567 22.7676 
1.92 28.8 1285 0.30711 0.202382 22.8333 
1.92 28.8 1290 0.305879 0.20622 22.8989 
1.92 28.8 1295 0.0421995 0.20885 22.8848 
1.92 28.8 1300 0.0680726 0.206977 22.5776 
1.92 28.8 1305 0.0953374 0.205106 22.2685 
1.92 28.8 1310 0.124144 0.203232 21.9569 
1.92 28.8 1315 0.154667 0.201347 21.6423 
1.92 28.8 1320 0.145156 0.198614 21.5724 
1.92 28.8 1325 0.118792 0.19551 21.5958 
1.92 28.8 1330 0.0905406 0.192337 21.6212 
1.92 28.8 1335 0.0602391 0.18909 21.6484 
1.92 28.8 1340 0.0277089 0.185768 21.6775 
1.92 28.8 1345 0 0.183272 21.7085 
1.92 28.8 1350 0 0.184333 21.7403 
1.92 28.8 1355 0 0.185387 21.7718 
1.92 28.8 1360 0 0.186434 21.8029 
1.92 28.8 1365 0 0.187474 21.8338 
1.92 28.8 1370 0 0.188508 21.8644 
1.92 28.8 1375 0 0.189535 21.8947 
1.92 28.8 1380 0 0.190556 21.9248 
1.92 28.8 1385 0 0.19157 21.9546 
1.92 28.8 1390 0 0.192578 21.9842 
1.92 28.8 1395 0 0.193579 22.0135 
1.92 28.8 1400 0 0.194574 22.0425 
1.92 28.8 1405 0 0.195562 22.0714 
1.92 28.8 1410 0 0.196544 22.1 
1.92 28.8 1415 0 0.19752 22.1284 
1.92 28.8 1420 0 0.19849 22.1565 
1.92 28.8 1425 0 0.199454 22.1845 
1.92 28.8 1430 0 0.200411 22.2122 
1.92 28.8 1435 0 0.201363 22.2398 
1.92 28.8 1440 0 0.202308 22.2672 
1.92 28.8 1445 0 0.203248 22.2943 
1.92 28.8 1450 0 0.204181 22.3213 
1.92 28.8 1455 0 0.205109 22.3481 
1.92 28.8 1460 0 0.206031 22.3748 
1.92 28.8 1465 0 0.206947 22.4012 
1.92 28.8 1470 0 0.207857 22.4275 
1.92 28.8 1475 0 0.208762 22.4537 
1.92 28.8 1480 0 0.209661 22.4797 
1.92 28.8 1485 0 0.210554 22.5055 
1.92 28.8 1490 0 0.211442 22.5313 
1.92 28.8 1495 0 0.212324 22.5568 
1.92 28.8 1500 0 0.213201 22.5823 
1.92 28.8 1505 0 0.214072 22.6076 
1.92 28.8 1510 0 0.214938 22.6328 
1.92 28.8 1515 0 0.215798 22.6578 
1.92 28.8 1520 0 0.216653 22.6828 
1.92 28.8 1525 0 0.217502 22.7076 
1.92 28.8 1530 0 0.218346 22.7324 
1.92 28.8 1535 0 0.219185 22.757 
1.92 28.8 1540 0 0.220019 22.7815 
1.92 28.8 1545 0 0.220847 22.806 
1.92 28.8 1550 0 0.22167 22.8303 
1.92 28.8 1555 0 0.222488 22.8546 
1.92 28.8 1560 0 0.223301 22.8787 
1.92 28.8 1565 0 0.224108 22.9028 
1.92 28.8 1570 0 0.22491 22.9268 
1.92 28.8 1575 0 0.225708 22.9507 
1.92 28.8 1580 0 0.2265 22.9744 
1.92 28.8 1585 0 0.227287 22.9981 
1.92 28.8 1590 0 0.228069 23.0217 
1.92 28.8 1595 0 0.228845 23.0453 
1.92 28.8 1600 0 0.229617 23.0687 
1.92 29.4 100 0.723121 6.47615e-011 5.03546 
1.92 29.4 105 0.727897 6.4791e-011 5.65225 
1.92 29.4 110 0.731447 6.48126e-011 6.10465 
1.92 29.4 115 0.731447 6.48126e-011 6.10479 
1.92 29.4 120 0.731447 6.48127e-011 6.10496 
1.92 29.4 125 0.731447 6.48127e-011 6.10516 
1.92 29.4 130 0.731447 6.48127e-011 6.10539 
1.92 29.4 135 0.731447 6.48127e-011 6.10567 
1.92 29.4 140 0.731447 6.48127e-011 6.10599 
1.92 29.4 145 0.731447 6.48127e-011 6.10636 
1.92 29.4 150 0.731446 6.48127e-011 6.10679 
1.92 29.4 155 0.731446 6.48128e-011 6.1073 
1.92 29.4 160 0.731446 6.48128e-011 6.10788 
1.92 29.4 165 0.731445 6.48128e-011 6.10854 
1.92 29.4 170 0.731445 6.48129e-011 6.10931 
1.92 29.4 175 0.731444 6.48129e-011 6.11018 
1.92 29.4 180 0.731444 6.4813e-011 6.11117 
1.92 29.4 185 0.731443 6.4813e-011 6.1123 
1.92 29.4 190 0.731443 6.48131e-011 6.11357 
1.92 29.4 195 0.731442 6.48131e-011 6.11501 
1.92 29.4 200 0.731441 6.48132e-011 6.11663 
1.92 29.4 205 0.73144 6.48133e-011 6.11845 
1.92 29.4 210 0.731439 6.48134e-011 6.12048 
1.92 29.4 215 0.731438 6.48135e-011 6.12275 
1.92 29.4 220 0.731436 6.48136e-011 6.12529 
1.92 29.4 225 0.731435 6.48138e-011 6.1281 
1.92 29.4 230 0.731433 6.48139e-011 6.13122 
1.92 29.4 235 0.731431 6.48141e-011 6.13468 
1.92 29.4 240 0.731429 6.48143e-011 6.13849 
1.92 29.4 245 0.731427 6.48145e-011 6.1427 
1.92 29.4 250 0.731424 6.48147e-011 6.14732 
1.92 29.4 255 0.731422 6.48149e-011 6.15239 
1.92 29.4 260 0.731419 6.48152e-011 6.15794 
1.92 29.4 265 0.731415 6.48155e-011 6.16401 
1.92 29.4 270 0.731412 6.48158e-011 6.17063 
1.92 29.4 275 0.731408 6.48161e-011 6.17784 
1.92 29.4 280 0.731404 6.48165e-011 6.18567 
1.92 29.4 285 0.731399 6.91833e-011 6.19417 
1.92 29.4 290 0.731394 9.92462e-011 6.20338 
1.92 29.4 295 0.731389 1.41479e-010 6.21333 
1.92 29.4 300 0.731383 2.0045e-010 6.22407 
1.92 29.4 305 0.731377 2.82306e-010 6.23564 
1.92 29.4 310 0.73137 3.95274e-010 6.24809 
1.92 29.4 315 0.731363 5.503e-010 6.26146 
1.92 29.4 320 0.731355 7.61873e-010 6.2758 
1.92 29.4 325 0.731347 1.04907e-009 6.29115 
1.92 29.4 330 0.731338 1.43686e-009 6.30755 
1.92 29.4 335 0.731329 1.95781e-009 6.32505 
1.92 29.4 340 0.731319 2.65411e-009 6.34371 
1.92 29.4 345 0.731308 3.58018e-009 6.36355 
1.92 29.4 350 0.731296 4.80594e-009 6.38463 
1.92 29.4 355 0.731284 6.42067e-009 6.407 
1.92 29.4 360 0.731272 8.53797e-009 6.43069 
1.92 29.4 365 0.731258 1.13016e-008 6.45574 
1.92 29.4 370 0.731244 1.48929e-008 6.48221 
1.92 29.4 375 0.731229 1.95393e-008 6.51012 
1.92 29.4 380 0.731213 2.5525e-008 6.53952 
1.92 29.4 385 0.731196 3.32034e-008 6.57045 
1.92 29.4 390 0.731179 4.30127e-008 6.60293 
1.92 29.4 395 0.73116 5.54932e-008 6.637 
1.92 29.4 400 0.731141 7.1309e-008 6.67269 
1.92 29.4 405 0.731121 9.12729e-008 6.71003 
1.92 29.4 410 0.7311 1.16376e-007 6.74905 
1.92 29.4 415 0.731544 1.48652e-007 6.84129 
1.92 29.4 420 0.734041 1.94045e-007 7.16001 
1.92 29.4 425 0.736679 2.53083e-007 7.49211 
1.92 29.4 430 0.739469 3.29822e-007 7.83819 
1.92 29.4 435 0.74242 4.29513e-007 8.19891 
1.92 29.4 440 0.745542 5.58952e-007 8.57495 
1.92 29.4 445 0.74885 7.26938e-007 8.96705 
1.92 29.4 450 0.752355 9.44853e-007 9.376 
1.92 29.4 455 0.756072 1.22742e-006 9.80267 
1.92 29.4 460 0.760018 1.59369e-006 10.248 
1.92 29.4 465 0.764209 2.0683e-006 10.7129 
1.92 29.4 470 0.768667 2.68309e-006 11.1985 
1.92 29.4 475 0.773412 3.47927e-006 11.7061 
1.92 29.4 480 0.778471 4.51009e-006 12.2369 
1.92 29.4 485 0.78387 5.84447e-006 12.7925 
1.92 29.4 490 0.786648 7.1697e-006 13.084 
1.92 29.4 495 0.786637 8.33238e-006 13.1029 
1.92 29.4 500 0.786626 9.66482e-006 13.1224 
1.92 29.4 505 0.786614 1.1189e-005 13.1426 
1.92 29.4 510 0.786602 1.29292e-005 13.1635 
1.92 29.4 515 0.78659 1.49126e-005 13.1851 
1.92 29.4 520 0.786578 1.71692e-005 13.2073 
1.92 29.4 525 0.786565 1.97321e-005 13.2302 
1.92 29.4 530 0.786551 2.2638e-005 13.2538 
1.92 29.4 535 0.786538 2.59272e-005 13.2781 
1.92 29.4 540 0.786523 2.96441e-005 13.3031 
1.92 29.4 545 0.786509 3.38375e-005 13.3288 
1.92 29.4 550 0.786494 3.85611e-005 13.3552 
1.92 29.4 555 0.786479 4.38735e-005 13.3823 
1.92 29.4 560 0.786464 4.98388e-005 13.4101 
1.92 29.4 565 0.786448 5.65273e-005 13.4386 
1.92 29.4 570 0.786432 6.40153e-005 13.4678 
1.92 29.4 575 0.786415 7.23862e-005 13.4977 
1.92 29.4 580 0.786398 8.17306e-005 13.5284 
1.92 29.4 585 0.786381 9.2147e-005 13.5597 
1.92 29.4 590 0.786364 0.000103742 13.5917 
1.92 29.4 595 0.786346 0.000116632 13.6245 
1.92 29.4 600 0.786328 0.000130942 13.6579 
1.92 29.4 605 0.78631 0.000146807 13.692 
1.92 29.4 610 0.786292 0.000164374 13.7269 
1.92 29.4 615 0.786273 0.000183801 13.7624 
1.92 29.4 620 0.786254 0.000205258 13.7986 
1.92 29.4 625 0.786235 0.000228927 13.8355 
1.92 29.4 630 0.786216 0.000255007 13.8731 
1.92 29.4 635 0.786196 0.000283708 13.9114 
1.92 29.4 640 0.786177 0.000315259 13.9503 
1.92 29.4 645 0.786157 0.000349902 13.9899 
1.92 29.4 650 0.786137 0.000387901 14.0302 
1.92 29.4 655 0.786118 0.000429533 14.0712 
1.92 29.4 660 0.786098 0.0004751 14.1128 
1.92 29.4 665 0.786078 0.000524922 14.1551 
1.92 29.4 670 0.786058 0.000579343 14.1981 
