intrinsic_carbon intrinsic_chromium	Temperature	PhaseEnthalpy
7.1324 89.7534 1050 390539 
7.1324 89.7534 1055 394556 
7.1324 89.7534 1060 398547 
7.1324 89.7534 1065 402573 
7.1324 89.7534 1070 406577 
7.1324 89.7534 1075 410658 
7.1324 89.7534 1080 414681 
7.1324 89.7534 1085 418727 
7.1324 89.7534 1090 422802 
7.1324 89.7534 1095 426886 
7.1324 89.7534 1100 430963 
7.1324 89.7534 1105 435064 
7.1324 89.7534 1110 439148 
7.1324 89.7534 1115 443255 
7.1324 89.7534 1120 447401 
7.1324 89.7534 1125 451543 
7.1324 89.7534 1130 455677 
7.1324 89.7534 1135 459860 
7.1324 89.7534 1140 463993 
7.1324 89.7534 1145 468175 
7.1324 89.7534 1150 472346 
7.1324 89.7534 1155 476535 
7.1324 89.7534 1160 480877 
7.1324 89.7534 1165 484968 
7.1324 89.7534 1170 489166 
7.1324 89.7534 1175 493463 
7.1324 89.7534 1180 497654 
7.1324 89.7534 1185 501900 
7.1324 89.7534 1190 506157 
7.1324 89.7534 1195 510434 
7.1324 89.7534 1200 514708 
7.1324 89.7534 1205 518973 
7.1324 89.7534 1210 523308 
7.1324 89.7534 1215 527610 
7.1324 89.7534 1220 531934 
7.1324 89.7534 1225 536257 
7.1324 89.7534 1230 540605 
7.1324 89.7534 1235 544963 
7.1324 89.7534 1240 549284 
7.1324 89.7534 1245 553691 
7.1324 89.7534 1250 558075 
7.1324 89.7534 1255 562476 
7.1324 89.7534 1260 566993 
7.1324 89.7534 1265 571334 
7.1324 89.7534 1270 575719 
7.1324 89.7534 1275 580180 
7.1324 89.7534 1280 584536 
7.1324 89.7534 1285 589092 
7.1324 89.7534 1290 593544 
7.1324 89.7534 1295 598020 
7.1324 89.7534 1300 602522 
7.1324 89.7534 1305 606999 
7.1324 89.7534 1310 611533 
7.1324 89.7534 1315 616053 
7.1324 89.7534 1320 620615 
7.1324 89.7534 1325 625119 
7.1324 89.7534 1330 629682 
7.1324 89.7534 1335 634250 
7.1324 89.7534 1340 638840 
7.1324 89.7534 1345 643448 
7.1324 89.7534 1350 648038 
7.1324 89.7534 1355 652649 
7.1324 89.7534 1360 657269 
7.1324 89.7534 1365 661906 
7.1324 89.7534 1370 666556 
7.1324 89.7534 1375 671182 
7.1324 89.7534 1380 670939 
7.1324 89.7534 1385 680615 
7.1324 89.7534 1390 685241 
7.1324 89.7534 1395 689958 
7.1324 89.7534 1400 694642 
7.1324 89.7534 1405 699366 
7.1324 89.7534 1410 704145 
7.1324 89.7534 1415 708883 
7.1324 89.7534 1420 713649 
7.1324 89.7534 1425 718421 
7.1324 89.7534 1430 723251 
7.1324 89.7534 1435 727998 
7.1324 89.7534 1440 732794 
7.1324 89.7534 1445 737634 
7.1324 89.7534 1450 742497 
7.1324 89.7534 1455 747309 
7.1324 89.7534 1460 752193 
7.1324 89.7534 1465 756982 
7.1324 89.7534 1470 761912 
