intrinsic_carbon intrinsic_chromium	Temperature	PhaseEnthalpy
1.8 27.8826 155 422399 
1.8 27.8826 160 424847 
1.8 27.8826 165 427301 
1.8 27.8826 170 429762 
1.8 27.8826 175 432229 
1.8 27.8826 180 434702 
1.8 27.8826 185 437182 
1.8 27.8826 190 439668 
1.8 27.8826 195 442161 
1.8 27.8826 200 444659 
1.8 27.8826 205 447164 
1.8 27.8826 210 449675 
1.8 27.8826 215 452192 
1.8 27.8826 220 454714 
1.8 27.8826 225 457243 
1.8 27.8826 230 459778 
1.8 27.8826 235 462319 
1.8 27.8826 240 464865 
1.8 27.8826 245 467417 
1.8 27.8826 250 469975 
1.8 27.8826 255 472539 
1.8 27.8826 260 475108 
1.8 27.8826 265 477683 
1.8 27.8826 270 480264 
1.8 27.8826 275 482850 
1.8 27.8826 280 485442 
1.8 27.8826 285 488039 
1.8 27.8826 290 490642 
1.8 27.8826 295 493250 
1.8 27.8826 300 495864 
1.8 27.8826 305 498483 
1.8 27.8826 310 501108 
1.8 27.8826 315 503738 
1.8 27.8826 320 506373 
1.8 27.8826 325 509014 
1.8 27.8826 330 511661 
1.8 27.8826 335 514312 
1.8 27.8826 340 516969 
1.8 27.8826 345 519631 
1.8 27.8826 350 522299 
1.8 27.8826 355 524971 
1.8 27.8826 360 527649 
1.8 27.8826 365 530333 
1.8 27.8826 370 533021 
1.8 27.8826 375 535715 
1.8 27.8826 380 538414 
1.8 27.8826 385 541118 
1.8 27.8826 390 543828 
1.8 27.8826 395 546542 
1.8 27.8826 400 549262 
1.8 27.8826 405 551987 
1.8 27.8826 410 554717 
1.8 27.8826 415 557452 
1.8 27.8826 420 560193 
1.8 27.8826 425 562939 
1.8 27.8826 430 565690 
1.8 27.8826 435 568446 
1.8 27.8826 440 571207 
1.8 27.8826 445 573973 
1.8 27.8826 450 576744 
1.8 27.8826 455 579521 
1.8 27.8826 460 582303 
1.8 27.8826 465 585090 
1.8 27.8826 470 587882 
1.8 27.8826 475 590679 
1.8 27.8826 480 593481 
1.8 27.8826 485 596289 
1.8 27.8826 490 599101 
1.8 27.8826 495 601919 
1.8 27.8826 500 604742 
1.8 27.8826 505 607570 
1.8 27.8826 510 610403 
1.8 27.8826 515 613241 
1.8 27.8826 520 616085 
1.8 27.8826 525 618933 
1.8 27.8826 530 621787 
1.8 27.8826 535 624646 
1.8 27.8826 540 627510 
1.8 27.8826 545 630379 
1.8 27.8826 550 633254 
1.8 27.8826 555 636134 
1.8 27.8826 560 639018 
1.8 27.8826 565 641908 
1.8 27.8826 570 644804 
1.8 27.8826 575 647704 
1.8 27.8826 580 650610 
1.8 27.8826 585 653521 
1.8 27.8826 590 656437 
1.8 27.8826 595 659358 
1.8 27.8826 600 662284 
1.8 27.8826 605 665216 
1.8 27.8826 610 668153 
1.8 27.8826 615 671096 
1.8 27.8826 620 674043 
1.8 27.8826 625 676996 
1.8 27.8826 630 679954 
1.8 27.8826 635 682918 
1.8 27.8826 640 685886 
1.8 27.8826 645 688860 
1.8 27.8826 650 691840 
1.8 27.8826 655 694824 
1.8 27.8826 660 697814 
1.8 27.8826 665 700810 
1.8 27.8826 670 703810 
