avg_carbon	avg_chromium	Temperature	PhaseFraction	PhaseComposition_carbon PhaseComposition_chromium
1.8 27.6 580 0 0.0259871 30.8523 
1.8 27.6 585 0 0.0278001 30.6612 
1.8 27.6 590 0 0.029715 30.4723 
1.8 27.6 595 0 0.0317364 30.2855 
1.8 27.6 600 0 0.0338687 30.1007 
1.8 27.6 605 0 0.0361167 29.9181 
1.8 27.6 610 0 0.0384852 29.7375 
1.8 27.6 615 0 0.0409794 29.559 
1.8 27.6 620 0 0.0436044 29.3826 
1.8 27.6 625 0 0.0463657 29.2082 
1.8 27.6 630 0 0.0492689 29.0359 
1.8 27.6 635 0 0.05232 28.8656 
1.8 27.6 640 0 0.055525 28.6972 
1.8 27.6 645 0 0.0588903 28.5309 
1.8 27.6 650 0 0.0624225 28.3665 
1.8 27.6 655 0 0.0661285 28.2041 
1.8 27.6 660 0 0.0700156 28.0436 
1.8 27.6 665 0 0.0740913 27.885 
1.8 27.6 670 0 0.0783636 27.7283 
1.8 27.6 675 0 0.0828406 27.5734 
1.8 27.6 680 0 0.0875312 27.4204 
1.8 27.6 685 0 0.0924444 27.2692 
1.8 27.6 690 0 0.0975898 27.1197 
1.8 27.6 695 0 0.102978 26.972 
1.8 27.6 700 0 0.108618 26.8261 
1.8 27.6 705 0 0.114524 26.6818 
1.8 27.6 710 0 0.120705 26.5393 
1.8 27.6 715 0 0.127175 26.3983 
1.8 27.6 720 0 0.133947 26.259 
1.8 27.6 725 0 0.141035 26.1212 
1.8 27.6 730 0 0.148409 25.9878 
1.8 27.6 735 0 0.155813 25.8734 
1.8 27.6 740 0 0.163471 25.7636 
1.8 27.6 745 0 0.171388 25.6582 
1.8 27.6 750 0 0.179569 25.5572 
1.8 27.6 755 0 0.188021 25.4601 
1.8 27.6 760 0 0.196748 25.367 
1.8 27.6 765 0 0.205756 25.2777 
1.8 27.6 770 0 0.21505 25.192 
1.8 27.6 775 0 0.224635 25.1098 
1.8 27.6 780 0 0.234517 25.0311 
1.8 27.6 785 0 0.244699 24.9556 
1.8 27.6 790 0 0.255187 24.8834 
1.8 27.6 795 0 0.265986 24.8144 
1.8 27.6 800 0 0.277099 24.7484 
1.8 27.6 805 0 0.288532 24.6855 
1.8 27.6 810 0 0.300288 24.6254 
1.8 27.6 815 0 0.312371 24.5683 
1.8 27.6 820 0 0.324785 24.5141 
1.8 27.6 825 0 0.337533 24.4626 
1.8 27.6 830 0 0.35062 24.414 
1.8 27.6 835 0 0.364046 24.368 
1.8 27.6 840 0 0.377816 24.3248 
1.8 27.6 845 0 0.391932 24.2842 
1.8 27.6 850 0 0.406395 24.2462 
1.8 27.6 855 0 0.421208 24.2109 
1.8 27.6 860 0 0.436371 24.1782 
1.8 27.6 865 0 0.451887 24.148 
1.8 27.6 870 0 0.467754 24.1204 
1.8 27.6 875 0 0.483975 24.0953 
1.8 27.6 880 0 0.500548 24.0728 
1.8 27.6 885 0 0.512587 24.1485 
1.8 27.6 890 0 0.522522 24.2713 
1.8 27.6 895 0 0.533207 24.3846 
1.8 27.6 900 0 0.544585 24.4897 
1.8 27.6 905 0 0.556611 24.5879 
1.8 27.6 910 0 0.569249 24.68 
1.8 27.6 915 0 0.582466 24.7671 
1.8 27.6 920 0 0.596239 24.8497 
1.8 27.6 925 0 0.610546 24.9286 
1.8 27.6 930 0 0.625368 25.0044 
1.8 27.6 935 0 0.64069 25.0774 
1.8 27.6 940 0 0.656498 25.1483 
1.8 27.6 945 0 0.67278 25.2173 
1.8 27.6 950 0 0.689524 25.2848 
1.8 27.6 955 0 0.706721 25.3512 
1.8 27.6 960 0 0.724362 25.4168 
1.8 27.6 965 0 0.742437 25.4817 
1.8 27.6 970 0 0.760938 25.5464 
1.8 27.6 975 0 0.779858 25.6109 
1.8 27.6 980 0 0.799188 25.6755 
1.8 27.6 985 0 0.818922 25.7403 
1.8 27.6 990 0 0.839051 25.8056 
1.8 27.6 995 0 0.859568 25.8714 
1.8 27.6 1000 0 0.880466 25.938 
1.8 27.6 1005 0 0.901738 26.0055 
1.8 27.6 1010 0 0.923376 26.0739 
1.8 27.6 1015 0 0.945373 26.1434 
1.8 27.6 1020 0 0.967721 26.2142 
1.8 27.6 1025 0 0.990412 26.2862 
1.8 27.6 1030 0 1.01344 26.3596 
1.8 27.6 1035 0 1.0368 26.4344 
1.8 27.6 1040 0 1.06047 26.5108 
1.8 27.6 1045 0 1.08446 26.5888 
1.8 27.6 1050 0 1.10876 26.6684 
1.8 27.6 1055 0 1.13335 26.7498 
1.8 27.6 1060 0 1.15823 26.8329 
1.8 27.6 1065 0 1.1834 26.9178 
1.8 27.6 1070 0 1.20884 27.0045 
1.8 27.6 1075 0 1.23454 27.0932 
1.8 27.6 1080 0 1.26051 27.1837 
1.8 27.6 1085 0 1.28672 27.2762 
1.8 27.6 1090 0 1.31318 27.3707 
1.8 27.6 1095 0 1.33988 27.4671 
1.8 27.6 1100 0 1.3668 27.5656 
1.8 27.6 1105 0 1.39394 27.6661 
1.8 27.6 1110 0 1.4213 27.7686 
1.8 27.6 1115 0 1.44886 27.8732 
