avg_carbon	avg_chromium	Temperature	PhaseFraction	PhaseComposition_carbon PhaseComposition_chromium
1.8 27.6 145 0.251769 7.14941 92.8435 
1.8 27.6 150 0.251769 7.14941 92.8422 
1.8 27.6 155 0.251769 7.1494 92.8407 
1.8 27.6 160 0.25177 7.14939 92.8389 
1.8 27.6 165 0.25177 7.14938 92.8369 
1.8 27.6 170 0.25177 7.14937 92.8346 
1.8 27.6 175 0.251771 7.14936 92.832 
1.8 27.6 180 0.251771 7.14934 92.829 
1.8 27.6 185 0.251772 7.14932 92.8255 
1.8 27.6 190 0.251773 7.1493 92.8217 
1.8 27.6 195 0.251774 7.14928 92.8173 
1.8 27.6 200 0.251774 7.14926 92.8124 
1.8 27.6 205 0.251775 7.14923 92.8068 
1.8 27.6 210 0.251776 7.1492 92.8006 
1.8 27.6 215 0.251778 7.14917 92.7937 
1.8 27.6 220 0.251779 7.14913 92.786 
1.8 27.6 225 0.25178 7.14909 92.7774 
1.8 27.6 230 0.251782 7.14904 92.7679 
1.8 27.6 235 0.251784 7.14899 92.7574 
1.8 27.6 240 0.251786 7.14893 92.7457 
1.8 27.6 245 0.251788 7.14886 92.7329 
1.8 27.6 250 0.251791 7.14879 92.7188 
1.8 27.6 255 0.251793 7.14872 92.7033 
1.8 27.6 260 0.251796 7.14863 92.6864 
1.8 27.6 265 0.2518 7.14854 92.6678 
1.8 27.6 270 0.251803 7.14844 92.6476 
1.8 27.6 275 0.251807 7.14833 92.6256 
1.8 27.6 280 0.251811 7.14821 92.6016 
1.8 27.6 285 0.251816 7.14809 92.5756 
1.8 27.6 290 0.251821 7.14795 92.5475 
1.8 27.6 295 0.251826 7.14779 92.517 
1.8 27.6 300 0.251832 7.14763 92.4842 
1.8 27.6 305 0.251838 7.14746 92.4488 
1.8 27.6 310 0.251844 7.14727 92.4107 
1.8 27.6 315 0.251852 7.14707 92.3698 
1.8 27.6 320 0.251859 7.14685 92.3259 
1.8 27.6 325 0.251867 7.14662 92.279 
1.8 27.6 330 0.251876 7.14637 92.2288 
1.8 27.6 335 0.251886 7.1461 92.1752 
1.8 27.6 340 0.251896 7.14582 92.1182 
1.8 27.6 345 0.251906 7.14552 92.0575 
1.8 27.6 350 0.251917 7.1452 91.993 
1.8 27.6 355 0.251929 7.14486 91.9246 
1.8 27.6 360 0.251942 7.1445 91.8522 
1.8 27.6 365 0.251955 7.14412 91.7756 
1.8 27.6 370 0.25197 7.14372 91.6948 
1.8 27.6 375 0.251984 7.1433 91.6095 
1.8 27.6 380 0.252 7.14285 91.5198 
1.8 27.6 385 0.252017 7.14239 91.4254 
1.8 27.6 390 0.252034 7.1419 91.3263 
1.8 27.6 395 0.252052 7.14138 91.2224 
1.8 27.6 400 0.252071 7.14084 91.1135 
1.8 27.6 405 0.251594 7.14029 91.0022 
1.8 27.6 410 0.24029 7.13998 90.9405 
1.8 27.6 415 0.228363 7.13967 90.878 
1.8 27.6 420 0.215774 7.13936 90.8147 
1.8 27.6 425 0.202479 7.13904 90.7506 
1.8 27.6 430 0.188431 7.13872 90.6859 
1.8 27.6 435 0.173581 7.1384 90.6206 
1.8 27.6 440 0.157874 7.13807 90.5547 
1.8 27.6 445 0.14125 7.13774 90.4883 
1.8 27.6 450 0.123642 7.13741 90.4214 
1.8 27.6 455 0.104979 7.13708 90.3541 
1.8 27.6 460 0.0851814 7.13674 90.2864 
1.8 27.6 465 0.064161 7.13641 90.2185 
1.8 27.6 470 0.0418198 7.13607 90.1503 
1.8 27.6 475 0.0180484 7.13573 90.082 
1.8 27.6 480 0 7.13529 89.9921 
1.8 27.6 485 0 7.13455 89.8438 
1.8 27.6 490 0 7.13379 89.6903 
1.8 27.6 495 0 7.133 89.5316 
1.8 27.6 500 0 7.13219 89.3675 
1.8 27.6 505 0 7.13135 89.198 
1.8 27.6 510 0 7.13048 89.0231 
1.8 27.6 515 0 7.12959 88.8428 
1.8 27.6 520 0 7.12867 88.657 
1.8 27.6 525 0 7.12772 88.4657 
1.8 27.6 530 0 7.12675 88.2689 
1.8 27.6 535 0 7.12575 88.0666 
1.8 27.6 540 0 7.12472 87.8588 
1.8 27.6 545 0 7.12366 87.6455 
1.8 27.6 550 0 7.12258 87.4267 
1.8 27.6 555 0 7.12146 87.2025 
1.8 27.6 560 0 7.12033 86.9728 
1.8 27.6 565 0 7.11916 86.7377 
1.8 27.6 570 0 7.11797 86.4973 
1.8 27.6 575 0 7.11675 86.2515 
1.8 27.6 580 0 7.11551 86.0005 
1.8 27.6 585 0 7.11424 85.7442 
1.8 27.6 590 0 7.11294 85.4829 
1.8 27.6 595 0 7.11162 85.2164 
1.8 27.6 600 0 7.11028 84.945 
1.8 27.6 605 0 7.10891 84.6686 
1.8 27.6 610 0 7.10752 84.3875 
1.8 27.6 615 0 7.1061 84.1015 
1.8 27.6 620 0 7.10466 83.811 
1.8 27.6 625 0 7.1032 83.5159 
1.8 27.6 630 0 7.10172 83.2163 
1.8 27.6 635 0 7.10021 82.9124 
1.8 27.6 640 0 7.09868 82.6043 
1.8 27.6 645 0 7.09714 82.292 
1.8 27.6 650 0 7.09557 81.9757 
1.8 27.6 655 0 7.09398 81.6555 
1.8 27.6 660 0 7.09238 81.3315 
1.8 27.6 665 0 7.09075 81.0039 
1.8 27.6 670 0 7.08911 80.6726 
1.8 27.6 675 0 7.08745 80.3379 
1.8 27.6 680 0 7.08578 79.9999 
1.8 27.6 685 0 7.08409 79.6586 
1.8 27.6 690 0 7.08238 79.3142 
1.8 27.6 695 0 7.08066 78.9668 
1.8 27.6 700 0 7.07893 78.6164 
1.8 27.6 705 0 7.07718 78.2632 
1.8 27.6 710 0 7.07541 77.9074 
1.8 27.6 715 0 7.07364 77.5489 
1.8 27.6 720 0 7.07185 77.1878 
1.8 27.6 725 0 7.07005 76.8243 
1.8 27.6 730 0 7.06825 76.4611 
1.8 27.6 735 0 7.06653 76.1135 
1.8 27.6 740 0 7.06481 75.7676 
1.8 27.6 745 0 7.06311 75.4235 
1.8 27.6 750 0 7.06141 75.0811 
1.8 27.6 755 0 7.05972 74.7406 
1.8 27.6 760 0 7.05804 74.4018 
1.8 27.6 765 0 7.05638 74.065 
1.8 27.6 770 0 7.05472 73.73 
1.8 27.6 775 0 7.05307 73.397 
1.8 27.6 780 0 7.05143 73.066 
1.8 27.6 785 0 7.0498 72.737 
1.8 27.6 790 0 7.04818 72.41 
1.8 27.6 795 0 7.04657 72.0851 
1.8 27.6 800 0 7.04497 71.7623 
1.8 27.6 805 0 7.04338 71.4416 
1.8 27.6 810 0 7.0418 71.1231 
1.8 27.6 815 0 7.04023 70.8068 
1.8 27.6 820 0 7.03868 70.4928 
1.8 27.6 825 0 7.03713 70.181 
1.8 27.6 830 0 7.0356 69.8715 
1.8 27.6 835 0 7.03408 69.5643 
1.8 27.6 840 0 7.03257 69.2594 
1.8 27.6 845 0 7.03107 68.9569 
1.8 27.6 850 0 7.02958 68.6568 
1.8 27.6 855 0 7.02811 68.359 
1.8 27.6 860 0 7.02664 68.0637 
1.8 27.6 865 0 7.02519 67.7708 
1.8 27.6 870 0 7.02375 67.4803 
1.8 27.6 875 0 7.02233 67.1923 
1.8 27.6 880 0 7.02091 66.9068 
1.8 27.6 885 0 7.02016 66.7555 
1.8 27.6 890 0 7.01973 66.6685 
1.8 27.6 895 0 7.01923 66.5683 
1.8 27.6 900 0 7.01868 66.4569 
1.8 27.6 905 0 7.01808 66.3358 
1.8 27.6 910 0 7.01744 66.2064 
1.8 27.6 915 0 7.01676 66.0698 
1.8 27.6 920 0 7.01606 65.927 
1.8 27.6 925 0 7.01532 65.7787 
1.8 27.6 930 0 7.01456 65.6257 
1.8 27.6 935 0 7.01379 65.4687 
1.8 27.6 940 0 7.01299 65.3082 
1.8 27.6 945 0 7.01218 65.1447 
1.8 27.6 950 0 7.01136 64.9786 
1.8 27.6 955 0 7.01052 64.8103 
1.8 27.6 960 0 7.00968 64.6402 
1.8 27.6 965 0 7.00883 64.4686 
1.8 27.6 970 0 7.00797 64.2957 
1.8 27.6 975 0 7.00711 64.1218 
1.8 27.6 980 0 7.00625 63.9472 
1.8 27.6 985 0 7.00538 63.7721 
1.8 27.6 990 0 7.00451 63.5967 
1.8 27.6 995 0 7.00364 63.421 
1.8 27.6 1000 0 7.00277 63.2454 
1.8 27.6 1005 0 7.0019 63.07 
1.8 27.6 1010 0 7.00103 62.8949 
1.8 27.6 1015 0 7.00017 62.7201 
1.8 27.6 1020 0 6.99931 62.546 
1.8 27.6 1025 0 6.99845 62.3724 
1.8 27.6 1030 0 6.99759 62.1997 
1.8 27.6 1035 0 6.99674 62.0277 
1.8 27.6 1040 0 6.99589 61.8567 
1.8 27.6 1045 0 6.99505 61.6868 
1.8 27.6 1050 0 6.99421 61.5179 
1.8 27.6 1055 0 6.99338 61.3501 
1.8 27.6 1060 0 6.99256 61.1836 
1.8 27.6 1065 0 6.99174 61.0183 
1.8 27.6 1070 0 6.99092 60.8544 
1.8 27.6 1075 0 6.99012 60.6918 
1.8 27.6 1080 0 6.98932 60.5306 
1.8 27.6 1085 0 6.98853 60.3709 
1.8 27.6 1090 0 6.98775 60.2127 
1.8 27.6 1095 0 6.98697 60.0561 
1.8 27.6 1100 0 6.9862 59.901 
1.8 27.6 1105 0 6.98544 59.7475 
1.8 27.6 1110 0 6.98469 59.5955 
1.8 27.6 1115 0 6.98394 59.4453 
1.8 27.6 1120 0 6.98321 59.2967 
1.8 27.6 1125 0 6.98248 59.1497 
1.8 27.6 1130 0 6.98176 59.0045 
1.8 27.6 1135 0 6.98105 58.8609 
1.8 27.6 1140 0 6.98035 58.7191 
1.8 27.6 1145 0 6.97965 58.579 
1.8 27.6 1150 0 6.97897 58.4407 
1.8 27.6 1155 0 6.97829 58.304 
