avg_carbon	avg_chromium	Temperature	PhaseFraction	PhaseComposition_carbon PhaseComposition_chromium
1.8 27 800 0 0.0574514 12.4404 
1.8 27 805 0 0.0601434 12.4555 
1.8 27 810 0 0.0629276 12.4721 
1.8 27 815 0 0.0658056 12.4901 
1.8 27 820 0 0.068779 12.5096 
1.8 27 825 0 0.0718494 12.5303 
1.8 27 830 0 0.0750182 12.5524 
1.8 27 835 0 0.0782872 12.5757 
1.8 27 840 0 0.0816576 12.6003 
1.8 27 845 0 0.085131 12.626 
1.8 27 850 0 0.0887088 12.6529 
1.8 27 855 0 0.0923924 12.6808 
1.8 27 860 0 0.0961831 12.7099 
1.8 27 865 0 0.100082 12.7399 
1.8 27 870 0.0451682 0.103736 12.8447 
1.8 27 875 0.132387 0.107101 13.0293 
1.8 27 880 0.204764 0.110619 13.2012 
1.8 27 885 0.265531 0.114281 13.3621 
1.8 27 890 0.317058 0.118083 13.5135 
1.8 27 895 0.361126 0.12202 13.6566 
1.8 27 900 0.399092 0.126089 13.7924 
1.8 27 905 0.432011 0.130288 13.9217 
1.8 27 910 0.460714 0.134614 14.0453 
1.8 27 915 0.485863 0.139067 14.1638 
1.8 27 920 0.507994 0.143646 14.2778 
1.8 27 925 0.527542 0.148349 14.3877 
1.8 27 930 0.544867 0.153176 14.4939 
1.8 27 935 0.560266 0.158128 14.5968 
1.8 27 940 0.573989 0.163203 14.6968 
1.8 27 945 0.586247 0.168401 14.7941 
1.8 27 950 0.597219 0.173722 14.889 
1.8 27 955 0.607057 0.179166 14.9818 
1.8 27 960 0.615893 0.184733 15.0726 
1.8 27 965 0.623839 0.190423 15.1616 
1.8 27 970 0.630995 0.196236 15.2491 
1.8 27 975 0.637447 0.202172 15.3351 
1.8 27 980 0.643269 0.20823 15.4199 
1.8 27 985 0.648529 0.214411 15.5036 
1.8 27 990 0.653285 0.220714 15.5862 
1.8 27 995 0.657589 0.227139 15.668 
1.8 27 1000 0.661488 0.233686 15.7489 
1.8 27 1005 0.665022 0.240354 15.8291 
1.8 27 1010 0.66823 0.247144 15.9087 
1.8 27 1015 0.671144 0.254055 15.9878 
1.8 27 1020 0.673795 0.261087 16.0664 
1.8 27 1025 0.67621 0.268239 16.1446 
1.8 27 1030 0.678413 0.27551 16.2225 
1.8 27 1035 0.680427 0.282901 16.3001 
1.8 27 1040 0.682271 0.29041 16.3774 
1.8 27 1045 0.683966 0.298037 16.4546 
1.8 27 1050 0.685526 0.305782 16.5317 
1.8 27 1055 0.686969 0.313643 16.6086 
1.8 27 1060 0.688307 0.321619 16.6855 
1.8 27 1065 0.689554 0.329711 16.7624 
1.8 27 1070 0.690722 0.337916 16.8393 
1.8 27 1075 0.691822 0.346235 16.9163 
1.8 27 1080 0.692864 0.354666 16.9933 
1.8 27 1085 0.693856 0.363208 17.0704 
1.8 27 1090 0.694808 0.371859 17.1477 
1.8 27 1095 0.695727 0.38062 17.2251 
1.8 27 1100 0.696621 0.389488 17.3026 
1.8 27 1105 0.697495 0.398463 17.3803 
1.8 27 1110 0.698357 0.407543 17.4582 
1.8 27 1115 0.699212 0.416727 17.5363 
1.8 27 1120 0.700065 0.426014 17.6146 
1.8 27 1125 0.70092 0.435402 17.6931 
1.8 27 1130 0.701783 0.444889 17.7718 
1.8 27 1135 0.702658 0.454475 17.8508 
1.8 27 1140 0.703547 0.464157 17.93 
1.8 27 1145 0.704455 0.473935 18.0095 
1.8 27 1150 0.705385 0.483807 18.0892 
1.8 27 1155 0.706339 0.493771 18.1692 
1.8 27 1160 0.707321 0.503825 18.2495 
1.8 27 1165 0.708333 0.513968 18.33 
1.8 27 1170 0.709376 0.524199 18.4107 
1.8 27 1175 0.710453 0.534514 18.4917 
1.8 27 1180 0.711567 0.544914 18.573 
1.8 27 1185 0.712717 0.555395 18.6545 
1.8 27 1190 0.713907 0.565957 18.7363 
1.8 27 1195 0.715137 0.576597 18.8183 
1.8 27 1200 0.716409 0.587313 18.9005 
1.8 27 1205 0.717723 0.598104 18.983 
1.8 27 1210 0.719081 0.608968 19.0658 
1.8 27 1215 0.720484 0.619903 19.1487 
1.8 27 1220 0.721932 0.630907 19.2319 
1.8 27 1225 0.723425 0.641978 19.3153 
1.8 27 1230 0.724966 0.653115 19.3989 
1.8 27 1235 0.726553 0.664315 19.4827 
1.8 27 1240 0.728187 0.675576 19.5667 
1.8 27 1245 0.72987 0.686897 19.6509 
1.8 27 1250 0.7316 0.698275 19.7352 
1.8 27 1255 0.733378 0.709709 19.8198 
1.8 27 1260 0.735204 0.721197 19.9045 
1.8 27 1265 0.737078 0.732736 19.9893 
1.8 27 1270 0.739 0.744325 20.0743 
1.8 27 1275 0.74097 0.755963 20.1594 
1.8 27 1280 0.742988 0.767646 20.2447 
1.8 27 1285 0.745054 0.779373 20.33 
1.8 27 1290 0.747167 0.791142 20.4155 
1.8 27 1295 0.454545 0.814104 20.0876 
1.8 27 1300 0.407044 0.797049 19.8845 
1.8 27 1305 0.376546 0.778515 19.713 
1.8 27 1310 0.3435 0.760144 19.5384 
1.8 27 1315 0.303247 0.742559 19.3471 
1.8 27 1320 0.232061 0.72903 19.0724 
1.8 27 1325 0.155456 0.715514 18.7946 
1.8 27 1330 0.0728037 0.701983 18.5132 
1.8 27 1335 0 0.688095 18.2741 
1.8 27 1340 0 0.672693 18.2459 
1.8 27 1345 0 0.657192 18.219 
1.8 27 1350 0 0.641581 18.1933 
1.8 27 1355 0 0.632272 18.189 
1.8 27 1360 0 0.633397 18.218 
1.8 27 1365 0 0.634507 18.2469 
1.8 27 1370 0 0.635601 18.2756 
1.8 27 1375 0 0.63668 18.3042 
1.8 27 1380 0 0.637745 18.3326 
1.8 27 1385 0 0.638794 18.3609 
1.8 27 1390 0 0.63983 18.389 
1.8 27 1395 0 0.640851 18.417 
1.8 27 1400 0 0.641858 18.4449 
1.8 27 1405 0 0.642851 18.4726 
1.8 27 1410 0 0.64383 18.5002 
1.8 27 1415 0 0.644796 18.5276 
1.8 27 1420 0 0.645748 18.555 
1.8 27 1425 0 0.646687 18.5822 
1.8 27 1430 0 0.647613 18.6093 
1.8 27 1435 0 0.648526 18.6363 
1.8 27 1440 0 0.649427 18.6632 
1.8 27 1445 0 0.650315 18.69 
1.8 27 1450 0 0.65119 18.7167 
1.8 27 1455 0 0.652054 18.7432 
1.8 27 1460 0 0.652905 18.7697 
1.8 27 1465 0 0.653744 18.7961 
1.8 27 1470 0 0.654572 18.8224 
1.8 27 1475 0 0.655388 18.8486 
1.8 27 1480 0 0.656192 18.8747 
1.8 27 1485 0 0.656985 18.9007 
1.8 27 1490 0 0.657767 18.9266 
1.8 27 1495 0 0.658538 18.9525 
1.8 27 1500 0 0.659298 18.9783 
1.8 27 1505 0 0.660047 19.004 
1.8 27 1510 0 0.660786 19.0296 
1.8 27 1515 0 0.661514 19.0552 
1.8 27 1520 0 0.662232 19.0807 
1.8 27 1525 0 0.662939 19.1061 
1.8 27 1530 0 0.663637 19.1315 
1.8 27 1535 0 0.664324 19.1568 
1.8 27 1540 0 0.665001 19.1821 
1.8 27 1545 0 0.665669 19.2073 
1.8 27 1550 0 0.666327 19.2325 
1.8 27 1555 0 0.666975 19.2576 
1.8 27 1560 0 0.667614 19.2826 
1.8 27 1565 0 0.668243 19.3076 
1.8 27 1570 0 0.668862 19.3325 
1.8 27 1575 0 0.669471 19.3574 
1.8 27 1580 0 0.670071 19.3822 
1.8 27 1585 0 0.670661 19.407 
1.8 27 1590 0 0.671242 19.4317 
1.8 27 1595 0 0.671813 19.4563 
1.8 27 1600 0 0.672375 19.4809 
1.8 27.6 100 0.00485404 0.000227286 98.9485 
1.8 27.6 105 0 0.000261115 98.8416 
1.8 27.6 110 0 0.00034328 98.6547 
1.8 27.6 115 0 0.000447088 98.4426 
1.8 27.6 120 0 0.000576985 98.202 
1.8 27.6 125 0 0.000737949 97.9292 
1.8 27.6 130 0 0.000935413 97.6198 
1.8 27.6 135 0 0.00117512 97.2689 
1.8 27.6 140 0 0.00146286 96.8704 
1.8 27.6 145 0 0.00180408 96.4172 
1.8 27.6 150 0 0.00220323 95.9006 
1.8 27.6 155 0 0.00266284 95.3099 
1.8 27.6 160 0 0.00318219 94.6314 
1.8 27.6 165 0 0.00375529 93.8477 
1.8 27.6 170 0 0.00436806 92.9353 
1.8 27.6 175 0 0.00499408 91.8622 
1.8 27.6 180 0 0.00558837 90.5817 
1.8 27.6 185 0 0.00607771 89.0221 
1.8 27.6 190 0 0.00634481 87.0628 
1.8 27.6 195 0 0.0061992 84.4717 
1.8 27.6 200 0 0.00530995 80.6839 
1.8 27.6 205 0 0.00291891 73.219 
1.8 27.6 210 0 6.09077e-005 46.3959 
1.8 27.6 215 0 2.14205e-005 39.8538 
1.8 27.6 220 0 1.25721e-005 36.1082 
1.8 27.6 225 0 9.05338e-006 33.4131 
1.8 27.6 230 0 7.32381e-006 31.2953 
1.8 27.6 235 0 6.39552e-006 29.5493 
1.8 27.6 240 0 5.89745e-006 28.0653 
1.8 27.6 245 0 5.66456e-006 26.7772 
1.8 27.6 250 0 5.61561e-006 25.6414 
1.8 27.6 255 0 5.70868e-006 24.628 
1.8 27.6 260 0 5.92239e-006 23.7153 
1.8 27.6 265 0 6.24731e-006 22.8868 
1.8 27.6 270 0 6.68164e-006 22.1301 
1.8 27.6 275 0 7.22896e-006 21.4353 
1.8 27.6 280 0 7.89713e-006 20.7944 
1.8 27.6 285 0 8.69765e-006 20.201 
1.8 27.6 290 0 9.64546e-006 19.6497 
1.8 27.6 295 0 1.07589e-005 19.136 
1.8 27.6 300 0 1.206e-005 18.6562 
1.8 27.6 305 0 1.35744e-005 18.207 
1.8 27.6 310 0 1.5332e-005 17.7856 
1.8 27.6 315 0 1.73672e-005 17.3898 
1.8 27.6 320 0 1.97194e-005 17.0173 
1.8 27.6 325 0 2.24335e-005 16.6663 
1.8 27.6 330 0 2.55607e-005 16.3353 
1.8 27.6 335 0 2.91588e-005 16.0227 
1.8 27.6 340 0 3.32932e-005 15.7273 
1.8 27.6 345 0 3.80374e-005 15.4479 
1.8 27.6 350 0 4.34743e-005 15.1836 
1.8 27.6 355 0 4.96963e-005 14.9334 
1.8 27.6 360 0 5.6807e-005 14.6964 
1.8 27.6 365 0 6.49219e-005 14.4719 
1.8 27.6 370 0 7.41691e-005 14.2592 
1.8 27.6 375 0 8.46909e-005 14.0576 
1.8 27.6 380 0 9.66444e-005 13.8666 
1.8 27.6 385 0 0.000110203 13.6855 
1.8 27.6 390 0 0.000125558 13.514 
1.8 27.6 395 0 0.000142919 13.3515 
1.8 27.6 400 0 0.000162514 13.1977 
1.8 27.6 405 0 0.000184542 13.0693 
1.8 27.6 410 0 0.000207985 13.3115 
1.8 27.6 415 0 0.000234003 13.5554 
1.8 27.6 420 0 0.000262837 13.8013 
1.8 27.6 425 0 0.000294742 14.049 
1.8 27.6 430 0 0.000329997 14.2986 
1.8 27.6 435 0 0.000368899 14.5503 
1.8 27.6 440 0 0.000411769 14.8041 
1.8 27.6 445 0 0.000458951 15.0601 
1.8 27.6 450 0 0.000510816 15.3185 
1.8 27.6 455 0 0.000567763 15.5792 
1.8 27.6 460 0 0.00063022 15.8424 
1.8 27.6 465 0 0.000698648 16.1084 
1.8 27.6 470 0 0.000773544 16.3771 
1.8 27.6 475 0 0.000855443 16.6488 
1.8 27.6 480 0 0.000940117 16.8018 
1.8 27.6 485 0 0.00101914 16.6473 
1.8 27.6 490 0 0.00110442 16.4979 
1.8 27.6 495 0 0.00119639 16.3533 
1.8 27.6 500 0 0.00129549 16.2134 
1.8 27.6 505 0 0.00140219 16.0781 
1.8 27.6 510 0 0.00151701 15.9471 
1.8 27.6 515 0 0.00164046 15.8203 
1.8 27.6 520 0 0.0017731 15.6975 
1.8 27.6 525 0 0.00191551 15.5786 
1.8 27.6 530 0 0.00206829 15.4634 
1.8 27.6 535 0 0.00223208 15.3519 
1.8 27.6 540 0 0.00240754 15.2439 
1.8 27.6 545 0 0.00259538 15.1393 
1.8 27.6 550 0 0.00279632 15.0379 
1.8 27.6 555 0 0.00301111 14.9397 
1.8 27.6 560 0 0.00324056 14.8446 
1.8 27.6 565 0 0.00348548 14.7524 
1.8 27.6 570 0 0.00374674 14.6631 
1.8 27.6 575 0 0.00402522 14.5765 
1.8 27.6 580 0 0.00432187 14.4926 
