CodeConvergence	Compteur	Temps	TempsCPU	divV	SumGs	vA	vM	vl	vs	mA	mM	mMpct	ml	ms	Vmin	Vmax	msoluteM_pct	msoluteM	msolute	eM	eA	e_system	
3	2	0.02	175.529	0.262755	0	3.68477e-07	3.27899e-08	3.27899e-08	0	4.79021e-07	0.000229326	1.52695	0.000229326	0	0	3.88265e-06	0.461248	2.26421e-07	2.37842e-07	302.552	3445.91	3748.46	
3	4	0.04	286.558	0.405211	0	3.68289e-07	3.29788e-08	3.29788e-08	0	4.78775e-07	0.000230647	2.11175	0.000230647	0	0	6.64117e-06	3.66676	2.33646e-07	2.41969e-07	307.798	3440.66	3748.46	
3	6	0.06	497.58	0.529292	0	3.68287e-07	3.29806e-08	3.29806e-08	0	4.78773e-07	0.00023066	2.11732	0.00023066	0	0	8.98689e-06	3.8826	2.34133e-07	2.42201e-07	308.091	3440.36	3748.45	
3	8	0.08	662.116	0.641959	0	3.68291e-07	3.29761e-08	3.29761e-08	0	4.78779e-07	0.000230628	2.10342	0.000230628	0	0	1.13512e-05	3.88139	2.3413e-07	2.42175e-07	308.056	3440.4	3748.45	
8	2	0.02	195.151	-285.292	370.438	3.68483e-07	3.2784e-08	3.26963e-08	8.76412e-11	4.79028e-07	0.000229313	1.52117	0.000228671	6.4149e-07	0	9.88252e-05	0.461315	2.26422e-07	2.37851e-07	302.286	3445.87	3748.16	
7	4	0.04	318.089	-540.269	393.475	3.68291e-07	3.29765e-08	3.28669e-08	1.09611e-10	4.78778e-07	0.000230667	2.12043	0.000229864	8.023e-07	0	9.36467e-05	3.6265	2.33555e-07	2.41936e-07	307.314	3440.71	3748.02	
7	6	0.06	452.491	-534.895	421.978	3.68289e-07	3.29784e-08	3.28536e-08	1.2479e-10	4.78776e-07	0.000230685	2.12865	0.000229772	9.13401e-07	0	0.000113032	3.8951	2.34161e-07	2.42228e-07	307.579	3440.34	3747.92	
6	8	0.08	581.377	-483.501	457.988	3.68294e-07	3.29735e-08	3.28339e-08	1.39582e-10	4.78782e-07	0.000230655	2.11547	0.000229634	1.02167e-06	0	0.000105937	3.88708	2.34143e-07	2.42192e-07	307.439	3440.38	3747.82	
6	10	0.1	714.163	-459.621	494.842	3.683e-07	3.29674e-08	3.28147e-08	1.52704e-10	4.7879e-07	0.000230617	2.09868	0.0002295	1.11772e-06	0	7.94459e-05	3.87834	2.34123e-07	2.42156e-07	307.303	3440.42	3747.72	
6	12	0.12	842.927	-441.895	534.667	3.68306e-07	3.29618e-08	3.27952e-08	1.66634e-10	4.78797e-07	0.000230582	2.0832	0.000229363	1.21968e-06	0	7.07112e-05	3.86351	2.3409e-07	2.42115e-07	307.162	3440.47	3747.63	
6	14	0.14	1009.19	-431.603	574.273	3.68311e-07	3.29563e-08	3.27757e-08	1.80564e-10	4.78804e-07	0.000230548	2.06809	0.000229227	1.32164e-06	0	6.04049e-05	3.84991	2.34059e-07	2.42076e-07	307.026	3440.51	3747.53	
6	16	0.16	1174.89	-427.085	613.813	3.68317e-07	3.29506e-08	3.27564e-08	1.94195e-10	4.78812e-07	0.000230513	2.05242	0.000229092	1.42141e-06	0	5.02977e-05	3.8346	2.34024e-07	2.42036e-07	306.888	3440.55	3747.44	
6	18	0.18	1338.73	-416.672	653.15	3.68322e-07	3.29453e-08	3.27375e-08	2.07812e-10	4.78819e-07	0.00023048	2.03798	0.000228959	1.52108e-06	0	4.68744e-05	3.81972	2.33991e-07	2.41998e-07	306.753	3440.59	3747.35	
6	20	0.2	1501.63	-410.032	692.406	3.68327e-07	3.294e-08	3.27189e-08	2.21159e-10	4.78826e-07	0.000230448	2.02362	0.000228829	1.61877e-06	0	4.14806e-05	3.80488	2.33957e-07	2.41961e-07	306.62	3440.63	3747.25	
6	22	0.22	1663.94	-404.25	731.449	3.68333e-07	3.29348e-08	3.27005e-08	2.34383e-10	4.78832e-07	0.000230416	2.0095	0.0002287	1.71556e-06	0	4.00259e-05	3.79004	2.33924e-07	2.41924e-07	306.489	3440.67	3747.16	
6	24	0.24	1837.33	-397.101	769.979	3.68338e-07	3.29298e-08	3.26822e-08	2.47502e-10	4.78839e-07	0.000230385	1.99565	0.000228573	1.81159e-06	0	3.55783e-05	3.77526	2.33891e-07	2.41888e-07	306.358	3440.71	3747.07	
8	26	0.26	2023.94	-392.058	808.019	3.68343e-07	3.29248e-08	3.26643e-08	2.60498e-10	4.78845e-07	0.000230354	1.98219	0.000228448	1.90671e-06	0	3.32314e-05	3.7607	2.33858e-07	2.41853e-07	306.229	3440.74	3746.97	
6	28	0.28	2182.33	-387.081	845.636	3.68347e-07	3.29199e-08	3.26465e-08	2.73391e-10	4.78852e-07	0.000230325	1.969	0.000228323	2.00108e-06	0	3.30384e-05	3.74643	2.33826e-07	2.41819e-07	306.101	3440.78	3746.88	
7	30	0.3	2349.15	-382.491	883.251	3.68352e-07	3.29152e-08	3.2629e-08	2.86168e-10	4.78858e-07	0.000230295	1.95609	0.000228201	2.09461e-06	0	3.16038e-05	3.73237	2.33794e-07	2.41785e-07	305.975	3440.81	3746.79	
6	32	0.32	2508.09	-374.679	920.538	3.68357e-07	3.29106e-08	3.26117e-08	2.98825e-10	4.78864e-07	0.000230267	1.94361	0.00022808	2.18725e-06	0	2.80706e-05	3.71871	2.33763e-07	2.41753e-07	305.85	3440.84	3746.69	
7	34	0.34	2675.1	-370.254	957.416	3.68361e-07	3.29061e-08	3.25946e-08	3.11438e-10	4.7887e-07	0.00023024	1.9316	0.00022796	2.27957e-06	0	2.60376e-05	3.7055	2.33733e-07	2.41721e-07	305.726	3440.88	3746.6	
-1	36	0.36	2856.3	-361.113	993.721	3.68366e-07	3.29017e-08	3.25778e-08	3.23868e-10	4.78875e-07	0.000230213	1.91977	0.000227843	2.37055e-06	0	2.54711e-05	3.69344	2.33706e-07	2.41691e-07	305.605	3440.9	3746.51	
6	38	0.38	3021.04	-360.613	1030.21	3.6837e-07	3.28972e-08	3.25609e-08	3.36286e-10	4.78881e-07	0.000230186	1.90764	0.000227724	2.46145e-06	0	2.39722e-05	3.68023	2.33676e-07	2.41659e-07	305.482	3440.93	3746.42	
5	40	0.4	3181.89	-358.847	1066.51	3.68375e-07	3.28927e-08	3.25441e-08	3.48676e-10	4.78887e-07	0.000230159	1.89561	0.000227607	2.55213e-06	0	2.3403e-05	3.66695	2.33647e-07	2.41628e-07	305.36	3440.96	3746.32	
6	42	0.42	3346.84	-355.789	1102.93	3.68379e-07	3.28883e-08	3.25273e-08	3.61025e-10	4.78893e-07	0.000230132	1.88377	0.000227489	2.64252e-06	0	2.32668e-05	3.65378	2.33617e-07	2.41598e-07	305.238	3440.99	3746.23	
5	44	0.44	3502.27	-350.122	1139.24	3.68383e-07	3.2884e-08	3.25107e-08	3.73323e-10	4.78898e-07	0.000230106	1.87217	0.000227373	2.73254e-06	0	2.21808e-05	3.64083	2.33588e-07	2.41567e-07	305.117	3441.02	3746.14	
6	46	0.46	3666.57	-347.874	1175.5	3.68388e-07	3.28798e-08	3.24942e-08	3.85595e-10	4.78904e-07	0.00023008	1.86079	0.000227258	2.82236e-06	0	2.08649e-05	3.62819	2.33559e-07	2.41538e-07	304.998	3441.05	3746.05	
