CodeConvergence	Compteur	Temps	TempsCPU	divV	SumGs	vA	vM	vl	vs	mA	mM	mMpct	ml	ms	Vmin	Vmax	msoluteM_pct	msoluteM	msolute	eM	eA	e_system	
3	2	0.00	175.529	0.262755	0	3.68477e-07	3.27899e-08	3.27899e-08	0	4.79021e-07	0.00022585082	1.52695	0.000229326	0	0	3.88265e-06	0.461248	2.26421e-07	2.37842e-07	302.552	3445.91	3748.46	
3	2	0.02	175.529	0.262755	0	3.68477e-07	3.27899e-08	3.27899e-08	0	4.79021e-07	0.000229326	1.52695	0.000229326	0	0	3.88265e-06	0.461248	2.26421e-07	2.37842e-07	302.552	3445.91	3748.46	
3	4	0.04	286.558	0.405211	0	3.68289e-07	3.29788e-08	3.29788e-08	0	4.78775e-07	0.000230647	2.11175	0.000230647	0	0	6.64117e-06	3.66676	2.33646e-07	2.41969e-07	307.798	3440.66	3748.46	
3	6	0.06	497.58	0.529292	0	3.68287e-07	3.29806e-08	3.29806e-08	0	4.78773e-07	0.00023066	2.11732	0.00023066	0	0	8.98689e-06	3.8826	2.34133e-07	2.42201e-07	308.091	3440.36	3748.45	
3	8	0.08	662.116	0.641959	0	3.68291e-07	3.29761e-08	3.29761e-08	0	4.78779e-07	0.000230628	2.10342	0.000230628	0	0	1.13512e-05	3.88139	2.3413e-07	2.42175e-07	308.056	3440.4	3748.45	
3	10	0.1	830.356	0.740004	0	3.68296e-07	3.29713e-08	3.29713e-08	0	4.78785e-07	0.000230595	2.08871	0.000230595	0	0	1.35433e-05	3.87269	2.3411e-07	2.42142e-07	308.013	3440.44	3748.45	
3	12	0.12	1037.22	0.835227	0	3.68301e-07	3.29664e-08	3.29664e-08	0	4.78791e-07	0.000230561	2.07357	0.000230561	0	0	1.55947e-05	3.86078	2.34083e-07	2.42106e-07	307.965	3440.48	3748.45	
3	14	0.14	1200.97	0.924851	0	3.68306e-07	3.29616e-08	3.29616e-08	0	4.78798e-07	0.000230527	2.05854	0.000230527	0	0	1.75287e-05	3.84787	2.34054e-07	2.42071e-07	307.918	3440.53	3748.45	
3	16	0.16	1414.48	1.00973	0	3.68311e-07	3.29568e-08	3.29568e-08	0	4.78804e-07	0.000230493	2.04378	0.000230493	0	0	1.93623e-05	3.83486	2.34025e-07	2.42036e-07	307.872	3440.57	3748.44	
3	18	0.18	1581.06	1.09031	0	3.68315e-07	3.29524e-08	3.29524e-08	0	4.78809e-07	0.000230463	2.03021	0.000230463	0	0	2.11094e-05	3.82172	2.33995e-07	2.42001e-07	307.826	3440.62	3748.44	
3	20	0.2	1767.2	1.16788	0	3.6832e-07	3.29478e-08	3.29478e-08	0	4.78815e-07	0.00023043	2.01585	0.00023043	0	0	2.27801e-05	3.80949	2.33968e-07	2.41969e-07	307.783	3440.66	3748.44	
3	22	0.22	1956.24	1.24238	0	3.68324e-07	3.29433e-08	3.29433e-08	0	4.78821e-07	0.000230399	2.00177	0.000230399	0	0	2.43823e-05	3.79578	2.33937e-07	2.41935e-07	307.739	3440.7	3748.44	
3	24	0.24	2137.82	1.31374	0	3.68329e-07	3.29388e-08	3.29388e-08	0	4.78827e-07	0.000230367	1.98791	0.000230367	0	0	2.59218e-05	3.78221	2.33906e-07	2.41902e-07	307.695	3440.74	3748.44	
3	26	0.26	2364.3	1.38202	0	3.68333e-07	3.29343e-08	3.29343e-08	0	4.78833e-07	0.000230336	1.97413	0.000230336	0	0	2.74456e-05	3.76857	2.33876e-07	2.41869e-07	307.651	3440.78	3748.43	
