CodeConvergence	Compteur	Temps	TempsCPU	divV	SumGs	vA	vM	vl	vs	mA	mM	mMpct	ml	ms	Vmin	Vmax	msoluteM_pct	msoluteM	msolute	eM	eA	e_system	
0	0	0	0	0	0	4.00001e-05	9.99999e-05	9.99999e-05	0	5.20002e-05	0.26	0	0.26	0	0	0	0	0.0181895	0.0182	302998	121200	424198	
1	100	1	160.038	-0.650283	0	4.00041e-05	9.99959e-05	9.99959e-05	0	5.20054e-05	0.259989	-0.00400371	0.259989	0	0	0.000105811	0	0.0181895	0.0182	302646	121212	423858	
1	200	2	285.018	-0.708645	0	4.00035e-05	9.99965e-05	9.99965e-05	0	5.20045e-05	0.259991	-0.00333758	0.259991	0	0	0.000106369	0	0.0181895	0.0182	302315	121210	423525	
1	300	3	402.256	-0.700777	0	4.00031e-05	9.99969e-05	9.99969e-05	0	5.20041e-05	0.259992	-0.00300113	0.259992	0	0	0.000105916	0	0.0181895	0.0182	301988	121209	423197	
1	400	4	515.087	-0.7081	0	4.00029e-05	9.99971e-05	9.99971e-05	0	5.20038e-05	0.259992	-0.00280083	0.259992	0	0	0.000105705	0	0.0181895	0.0182	301664	121208	422873	
1	500	5	623.599	-0.725788	0	4.00028e-05	9.99972e-05	9.99972e-05	0	5.20036e-05	0.259993	-0.00266193	0.259993	0	0	0.000106	0	0.0181895	0.0182	301344	121208	422552	
1	600	6	729.308	-0.726341	0	4.00027e-05	9.99973e-05	9.99973e-05	0	5.20035e-05	0.259993	-0.00256071	0.259993	0	0	0.000105905	0	0.0181895	0.0182	301026	121208	422234	
1	700	7	833.489	-0.724981	0	4.00026e-05	9.99974e-05	9.99974e-05	0	5.20034e-05	0.259993	-0.00248558	0.259993	0	0	0.000105848	0	0.0181895	0.0182	300711	121207	421918	
1	800	8	937.795	-0.722985	0	4.00026e-05	9.99974e-05	9.99974e-05	0	5.20033e-05	0.259993	-0.00242834	0.259993	0	0	0.000105803	0	0.0181895	0.0182	300397	121207	421605	
1	900	9	1040.28	-0.724704	0	4.00025e-05	9.99975e-05	9.99975e-05	0	5.20033e-05	0.259993	-0.00238349	0.259993	0	0	0.000105769	0	0.0181895	0.0182	300086	121207	421294	
1	1000	10	1141.08	-0.72096	0	4.00025e-05	9.99975e-05	9.99975e-05	0	5.20032e-05	0.259994	-0.00234694	0.259994	0	0	0.000105661	0	0.0181895	0.0182	299777	121207	420985	
1	1100	11	1241.43	-0.721889	0	4.00025e-05	9.99975e-05	9.99975e-05	0	5.20032e-05	0.259994	-0.00231835	0.259994	0	0	0.000105628	0	0.0181895	0.0182	299470	121207	420677	
1	1200	12	1341.75	-0.722871	0	4.00024e-05	9.99976e-05	9.99976e-05	0	5.20032e-05	0.259994	-0.00229643	0.259994	0	0	0.000105616	0	0.0181895	0.0182	299165	121207	420372	
1	1300	13	1439.57	-0.720085	0	4.00024e-05	9.99976e-05	9.99976e-05	0	5.20031e-05	0.259994	-0.00227908	0.259994	0	0	0.000105606	0	0.0181895	0.0182	298861	121207	420068	
1	1400	14	1536.75	-0.721467	0	4.00024e-05	9.99976e-05	9.99976e-05	0	5.20031e-05	0.259994	-0.00226501	0.259994	0	0	0.000105599	0	0.0181895	0.0182	298559	121207	419766	
1	1500	15	1633.47	-0.720447	0	4.00024e-05	9.99976e-05	9.99976e-05	0	5.20031e-05	0.259994	-0.00225337	0.259994	0	0	0.000105594	0	0.0181895	0.0182	298259	121207	419466	
1	1600	16	1729.31	-0.720333	0	4.00024e-05	9.99976e-05	9.99976e-05	0	5.20031e-05	0.259994	-0.00224349	0.259994	0	0	0.000105588	0	0.0181895	0.0182	297960	121207	419166	
1	1700	17	1825.45	-0.720274	0	4.00024e-05	9.99976e-05	9.99976e-05	0	5.20031e-05	0.259994	-0.00223496	0.259994	0	0	0.000105585	0	0.0181895	0.0182	297662	121207	418869	
1	1800	18	1921.43	-0.719974	0	4.00024e-05	9.99976e-05	9.99976e-05	0	5.20031e-05	0.259994	-0.00222727	0.259994	0	0	0.000105582	0	0.0181895	0.0182	297366	121207	418573	
1	1900	19	2016.51	-0.720378	0	4.00024e-05	9.99976e-05	9.99976e-05	0	5.20031e-05	0.259994	-0.00222046	0.259994	0	0	0.000105579	0	0.0181895	0.0182	297071	121207	418278	
1	2000	20	2111.42	-0.721239	0	4.00024e-05	9.99976e-05	9.99976e-05	0	5.20031e-05	0.259994	-0.00221472	0.259994	0	0	0.000105576	0	0.0181895	0.0182	296777	121206	417984	
1	2100	21	2206.57	-0.720482	0	4.00023e-05	9.99977e-05	9.99977e-05	0	5.20031e-05	0.259994	-0.00221008	0.259994	0	0	0.000105574	0	0.0181895	0.0182	296485	121206	417691	
1	2200	22	2302.39	-0.720655	0	4.00023e-05	9.99977e-05	9.99977e-05	0	5.2003e-05	0.259994	-0.00220607	0.259994	0	0	0.000105572	0	0.0181895	0.0182	296194	121206	417400	
1	2300	23	2397.51	-0.72067	0	4.00023e-05	9.99977e-05	9.99977e-05	0	5.2003e-05	0.259994	-0.00220271	0.259994	0	0	0.00010557	0	0.0181895	0.0182	295904	121206	417110	
1	2400	24	2493.26	-0.720431	0	4.00023e-05	9.99977e-05	9.99977e-05	0	5.2003e-05	0.259994	-0.00219971	0.259994	0	0	0.000105569	0	0.0181895	0.0182	295615	121206	416821	
1	2500	25	2588.04	-0.720236	0	4.00023e-05	9.99977e-05	9.99977e-05	0	5.2003e-05	0.259994	-0.00219698	0.259994	0	0	0.000105568	0	0.0181895	0.0182	295327	121206	416533	
1	2600	26	2682.16	-0.720235	0	4.00023e-05	9.99977e-05	9.99977e-05	0	5.2003e-05	0.259994	-0.0021945	0.259994	0	0	0.000105567	0	0.0181895	0.0182	295041	121206	416246	
1	2700	27	2777.49	-0.719966	0	4.00023e-05	9.99977e-05	9.99977e-05	0	5.2003e-05	0.259994	-0.00219223	0.259994	0	0	0.000105566	0	0.0181895	0.0182	294755	121206	415961	
1	2800	28	2872.71	-0.719931	0	4.00023e-05	9.99977e-05	9.99977e-05	0	5.2003e-05	0.259994	-0.00219011	0.259994	0	0	0.000105565	0	0.0181895	0.0182	294470	121205	415676	
1	2900	29	2966.89	-0.719913	0	4.00023e-05	9.99977e-05	9.99977e-05	0	5.2003e-05	0.259994	-0.00218828	0.259994	0	0	0.000105564	0	0.0181895	0.0182	294187	121205	415392	
1	3000	30	3062.04	-0.719608	0	4.00023e-05	9.99977e-05	9.99977e-05	0	5.2003e-05	0.259994	-0.00218661	0.259994	0	0	0.000105564	0	0.0181895	0.0182	293904	121205	415109	
1	3100	31	3156.37	-0.719699	0	4.00023e-05	9.99977e-05	9.99977e-05	0	5.2003e-05	0.259994	-0.0021851	0.259994	0	0	0.000105563	0	0.0181895	0.0182	293623	121205	414827	
1	3200	32	3248.86	-0.719602	0	4.00023e-05	9.99977e-05	9.99977e-05	0	5.2003e-05	0.259994	-0.00218373	0.259994	0	0	0.000105562	0	0.0181895	0.0182	293342	121205	414547	
1	3300	33	3342.03	-0.719749	0	4.00023e-05	9.99977e-05	9.99977e-05	0	5.2003e-05	0.259994	-0.00218248	0.259994	0	0	0.000105562	0	0.0181895	0.0182	293062	121204	414267	
