CodeConvergence	Compteur	Temps	TempsCPU	divV	SumGs	vA	vM	vl	vs	mA	mM	mMpct	ml	ms	Vmin	Vmax	msoluteM_pct	msoluteM	msolute	eM	eA	e_system	
3	2	0.02	175.529	0.262755	0	3.68477e-07	3.27899e-08	3.27899e-08	0	4.79021e-07	0.000229326	1.52695	0.000229326	0	0	3.88265e-06	0.461248	2.26421e-07	2.37842e-07	302.552	3445.91	3748.46	
3	4	0.04	286.558	0.405211	0	3.68289e-07	3.29788e-08	3.29788e-08	0	4.78775e-07	0.000230647	2.11175	0.000230647	0	0	6.64117e-06	3.66676	2.33646e-07	2.41969e-07	307.798	3440.66	3748.46	
3	6	0.06	497.58	0.529292	0	3.68287e-07	3.29806e-08	3.29806e-08	0	4.78773e-07	0.00023066	2.11732	0.00023066	0	0	8.98689e-06	3.8826	2.34133e-07	2.42201e-07	308.091	3440.36	3748.45	
3	8	0.08	662.116	0.641959	0	3.68291e-07	3.29761e-08	3.29761e-08	0	4.78779e-07	0.000230628	2.10342	0.000230628	0	0	1.13512e-05	3.88139	2.3413e-07	2.42175e-07	308.056	3440.4	3748.45	
8	2	0.02	193.249	-285.545	370.527	3.68482e-07	3.27859e-08	3.26983e-08	8.7588e-11	4.79026e-07	0.000229326	1.52715	0.000228685	6.41101e-07	0	9.91091e-05	0.466294	2.26433e-07	2.37858e-07	302.295	3445.86	3748.16	
7	4	0.04	314.475	-538.349	393.79	3.6829e-07	3.29775e-08	3.28677e-08	1.09744e-10	4.78777e-07	0.000230673	2.1235	0.00022987	8.03269e-07	0	9.39699e-05	3.63843	2.33582e-07	2.41949e-07	307.331	3440.69	3748.02	
7	6	0.06	465.527	-536.094	422.462	3.68289e-07	3.29784e-08	3.28534e-08	1.24992e-10	4.78776e-07	0.000230685	2.12868	0.00022977	9.1488e-07	0	0.000113113	3.88655	2.34141e-07	2.42219e-07	307.567	3440.35	3747.92	
6	8	0.08	633.84	-482.078	458.162	3.68293e-07	3.29746e-08	3.28349e-08	1.39673e-10	4.78781e-07	0.000230663	2.11885	0.000229641	1.02234e-06	0	0.000106368	3.88991	2.34149e-07	2.42197e-07	307.445	3440.37	3747.82	
6	10	0.1	801.268	-460.26	495.27	3.68298e-07	3.29691e-08	3.28162e-08	1.5289e-10	4.78788e-07	0.000230629	2.10384	0.00022951	1.11908e-06	0	7.96384e-05	3.88575	2.3414e-07	2.42168e-07	307.317	3440.41	3747.72	
6	12	0.12	968.525	-443.415	535.357	3.68304e-07	3.29636e-08	3.27967e-08	1.66878e-10	4.78795e-07	0.000230595	2.08884	0.000229374	1.22147e-06	0	7.05513e-05	3.87188	2.34108e-07	2.42128e-07	307.179	3440.45	3747.63	
6	14	0.14	1137.65	-433.228	575.295	3.68309e-07	3.29584e-08	3.27775e-08	1.80918e-10	4.78802e-07	0.000230563	2.07476	0.000229239	1.32423e-06	0	6.05075e-05	3.85821	2.34078e-07	2.4209e-07	307.043	3440.49	3747.53	
6	16	0.16	1308.43	-427.935	615.051	3.68314e-07	3.2953e-08	3.27583e-08	1.9461e-10	4.78809e-07	0.00023053	2.05988	0.000229105	1.42445e-06	0	4.99425e-05	3.84418	2.34046e-07	2.42053e-07	306.909	3440.53	3747.44	
-1	18	0.18	1497.94	-419.357	654.936	3.68319e-07	3.29482e-08	3.27399e-08	2.08314e-10	4.78815e-07	0.000230501	2.04708	0.000228976	1.52475e-06	0	4.98476e-05	3.83176	2.34018e-07	2.42019e-07	306.779	3440.57	3747.34	
8	20	0.2	1673.63	-410.477	694.212	3.68324e-07	3.2943e-08	3.27213e-08	2.21709e-10	4.78822e-07	0.000230469	2.03302	0.000228846	1.6228e-06	0	5.27242e-05	3.81759	2.33986e-07	2.41983e-07	306.647	3440.6	3747.25	
8	22	0.22	1849.36	-402.733	733.277	3.68329e-07	3.29379e-08	3.27029e-08	2.35012e-10	4.78828e-07	0.000230438	2.01915	0.000228718	1.72017e-06	0	5.50643e-05	3.8032	2.33954e-07	2.41947e-07	306.516	3440.64	3747.16	
7	24	0.24	2038.39	-396.289	772.028	3.68335e-07	3.29328e-08	3.26846e-08	2.48203e-10	4.78835e-07	0.000230406	2.00514	0.000228589	1.81672e-06	0	5.76512e-05	3.78838	2.3392e-07	2.41911e-07	306.386	3440.68	3747.06	
6	26	0.26	2219.66	-391.966	810.378	3.6834e-07	3.29277e-08	3.26664e-08	2.6129e-10	4.78842e-07	0.000230375	1.99121	0.000228462	1.91251e-06	0	6.06236e-05	3.7733	2.33886e-07	2.41875e-07	306.256	3440.71	3746.97	
7	28	0.28	2394.01	-386.85	848.325	3.68345e-07	3.29226e-08	3.26483e-08	2.74282e-10	4.78848e-07	0.000230343	1.97738	0.000228336	2.00761e-06	0	6.35058e-05	3.75826	2.33852e-07	2.41839e-07	306.126	3440.75	3746.88	
-1	30	0.3	2584.16	-382.508	886.291	3.6835e-07	3.29176e-08	3.26304e-08	2.87172e-10	4.78855e-07	0.000230312	1.96363	0.00022821	2.10196e-06	0	6.62971e-05	3.74319	2.33818e-07	2.41804e-07	305.997	3440.79	3746.78	
6	32	0.32	2764.8	-374.98	923.948	3.68355e-07	3.29126e-08	3.26127e-08	2.99946e-10	4.78861e-07	0.000230282	1.95025	0.000228087	2.19546e-06	0	6.88174e-05	3.7285	2.33785e-07	2.41769e-07	305.869	3440.82	3746.69	
10	34	0.34	2962.83	-369.89	961.251	3.6836e-07	3.29078e-08	3.25951e-08	3.12713e-10	4.78867e-07	0.000230253	1.93723	0.000227964	2.2889e-06	0	7.13993e-05	3.71431	2.33753e-07	2.41735e-07	305.743	3440.86	3746.6	
-1	36	0.36	3164.1	-361.937	997.992	3.68364e-07	3.2903e-08	3.25777e-08	3.25257e-10	4.78874e-07	0.000230223	1.92402	0.000227842	2.38072e-06	0	7.38617e-05	3.70085	2.33723e-07	2.41702e-07	305.617	3440.89	3746.51	
-1	38	0.38	3350.91	-360.772	1035.03	3.68369e-07	3.2898e-08	3.25602e-08	3.37832e-10	4.7888e-07	0.000230192	1.91052	0.00022772	2.47276e-06	0	7.68621e-05	3.68625	2.3369e-07	2.41668e-07	305.49	3440.92	3746.41	
-1	40	0.4	3536.44	-359.593	1071.94	3.68374e-07	3.28931e-08	3.25427e-08	3.50392e-10	4.78887e-07	0.000230162	1.897	0.000227597	2.56469e-06	0	7.99202e-05	3.67151	2.33657e-07	2.41633e-07	305.364	3440.96	3746.32	
-1	42	0.42	3734.58	-356.684	1109.04	3.68379e-07	3.28882e-08	3.25253e-08	3.6293e-10	4.78893e-07	0.000230132	1.88373	0.000227475	2.65647e-06	0	8.28558e-05	3.65686	2.33624e-07	2.41599e-07	305.238	3440.99	3746.23	
7	44	0.44	3917.94	-351.504	1146.03	3.68384e-07	3.28834e-08	3.2508e-08	3.75423e-10	4.78899e-07	0.000230102	1.87052	0.000227354	2.74791e-06	0	8.56748e-05	3.64216	2.33591e-07	2.41565e-07	305.112	3441.02	3746.13	
