CodeConvergence	Compteur	Temps	TempsCPU	divV	SumGs	vA	vM	vl	vs	mA	mM	mMpct	ml	ms	Vmin	Vmax	msoluteM_pct	msoluteM	msolute	eM	eA	e_system	
3	2	0.02	175.529	0.262755	0	3.68477e-07	3.27899e-08	3.27899e-08	0	4.79021e-07	0.000229326	1.52695	0.000229326	0	0	3.88265e-06	0.461248	2.26421e-07	2.37842e-07	302.552	3445.91	3748.46	
3	4	0.04	286.558	0.405211	0	3.68289e-07	3.29788e-08	3.29788e-08	0	4.78775e-07	0.000230647	2.11175	0.000230647	0	0	6.64117e-06	3.66676	2.33646e-07	2.41969e-07	307.798	3440.66	3748.46	
3	6	0.06	497.58	0.529292	0	3.68287e-07	3.29806e-08	3.29806e-08	0	4.78773e-07	0.00023066	2.11732	0.00023066	0	0	8.98689e-06	3.8826	2.34133e-07	2.42201e-07	308.091	3440.36	3748.45	
3	8	0.08	662.116	0.641959	0	3.68291e-07	3.29761e-08	3.29761e-08	0	4.78779e-07	0.000230628	2.10342	0.000230628	0	0	1.13512e-05	3.88139	2.3413e-07	2.42175e-07	308.056	3440.4	3748.45	
8	2	0.02	199.031	-281.6	370.539	3.68475e-07	3.27924e-08	3.27054e-08	8.69131e-11	4.79018e-07	0.000229371	1.54706	0.000228735	6.3616e-07	0	9.90655e-05	0.468467	2.26438e-07	2.37862e-07	302.299	3445.86	3748.16	
7	4	0.04	330.38	-495.496	389.76	3.68289e-07	3.29788e-08	3.28707e-08	1.08061e-10	4.78775e-07	0.000230682	2.1274	0.000229891	7.90955e-07	0	0.000155387	3.66204	2.33635e-07	2.41978e-07	307.372	3440.65	3748.03	
6	6	0.06	462.079	-481.578	411.113	3.68287e-07	3.298e-08	3.28595e-08	1.20457e-10	4.78774e-07	0.000230695	2.13291	0.000229813	8.81685e-07	0	0.000193993	3.89374	2.34158e-07	2.4223e-07	307.591	3440.33	3747.92	
6	8	0.08	599.002	-558.438	435.026	3.68291e-07	3.29767e-08	3.28448e-08	1.31875e-10	4.78778e-07	0.000230675	2.12439	0.00022971	9.65258e-07	0	0.000242789	3.93481	2.3425e-07	2.42295e-07	307.478	3440.36	3747.83	
7	10	0.1	772.379	-342.707	460.827	3.68295e-07	3.29723e-08	3.28304e-08	1.41885e-10	4.78784e-07	0.000230648	2.11213	0.000229609	1.03852e-06	0	0.000272419	3.93869	2.34259e-07	2.42275e-07	307.367	3440.38	3747.74	
7	12	0.12	941.823	-342.536	491.9	3.68301e-07	3.29666e-08	3.2814e-08	1.52659e-10	4.78791e-07	0.000230612	2.09616	0.000229494	1.11739e-06	0	0.000310343	3.92497	2.34228e-07	2.42236e-07	307.237	3440.42	3747.66	
8	14	0.14	1128.8	-332.894	523.527	3.68306e-07	3.29611e-08	3.27974e-08	1.63743e-10	4.78798e-07	0.000230577	2.08071	0.000229378	1.19851e-06	0	0.000344595	3.90915	2.34192e-07	2.42195e-07	307.106	3440.46	3747.57	
-1	16	0.16	1338.35	-326.376	555.493	3.68312e-07	3.29552e-08	3.27804e-08	1.74838e-10	4.78806e-07	0.000230539	2.06405	0.000229259	1.27973e-06	0	0.000376318	3.89434	2.34159e-07	2.42156e-07	306.976	3440.5	3747.48	
-1	18	0.18	1543.86	-327.095	588.285	3.68318e-07	3.29491e-08	3.27631e-08	1.86024e-10	4.78814e-07	0.0002305	2.04672	0.000229138	1.36161e-06	0	0.000407295	3.87664	2.34119e-07	2.42113e-07	306.843	3440.55	3747.39	
10	20	0.2	1747.64	-327.141	621.316	3.68324e-07	3.2943e-08	3.27456e-08	1.97334e-10	4.78822e-07	0.000230461	2.02932	0.000229016	1.44439e-06	0	0.00043864	3.85827	2.34078e-07	2.42069e-07	306.708	3440.6	3747.31	
-1	22	0.22	1952.97	-325.145	654.124	3.68331e-07	3.29366e-08	3.27282e-08	2.0847e-10	4.7883e-07	0.00023042	2.01138	0.000228894	1.5259e-06	0	0.000469337	3.84026	2.34037e-07	2.42025e-07	306.574	3440.64	3747.22	
10	24	0.24	2151.21	-322.643	687.241	3.68337e-07	3.29303e-08	3.27106e-08	2.1967e-10	4.78838e-07	0.00023038	1.99339	0.000228772	1.60788e-06	0	0.000499408	3.82092	2.33994e-07	2.4198e-07	306.439	3440.69	3747.13	
10	26	0.26	2353.32	-318.193	720.407	3.68343e-07	3.2924e-08	3.26931e-08	2.30898e-10	4.78846e-07	0.000230339	1.97534	0.000228649	1.69006e-06	0	0.000527787	3.80219	2.33951e-07	2.41936e-07	306.305	3440.74	3747.04	
-1	28	0.28	2556.63	-317.144	753.77	3.6835e-07	3.29173e-08	3.26752e-08	2.42151e-10	4.78855e-07	0.000230296	1.95643	0.000228524	1.77242e-06	0	0.000554744	3.78266	2.33907e-07	2.41889e-07	306.169	3440.79	3746.95	
-1	30	0.3	2765.11	-313.603	787.076	3.68357e-07	3.29108e-08	3.26572e-08	2.5356e-10	4.78864e-07	0.000230254	1.93775	0.000228398	1.85593e-06	0	0.000580231	3.76245	2.33862e-07	2.41842e-07	306.032	3440.83	3746.87	
-1	32	0.32	2964.83	-311.859	820.378	3.68363e-07	3.29041e-08	3.26392e-08	2.64907e-10	4.78872e-07	0.000230211	1.91886	0.000228272	1.93899e-06	0	0.000605424	3.74324	2.33818e-07	2.41796e-07	305.896	3440.88	3746.78	
7	34	0.34	3160.44	-313.088	854.675	3.6837e-07	3.28974e-08	3.2621e-08	2.76394e-10	4.78881e-07	0.000230168	1.89955	0.000228145	2.02307e-06	0	0.000633506	3.72219	2.33771e-07	2.41748e-07	305.759	3440.93	3746.69	
10	36	0.36	3366.02	-309.576	889.274	3.68377e-07	3.28908e-08	3.26028e-08	2.88008e-10	4.7889e-07	0.000230125	1.88083	0.000228017	2.10807e-06	0	0.000660418	3.70243	2.33727e-07	2.41702e-07	305.623	3440.98	3746.6	
7	38	0.38	3555.48	-310.285	924.484	3.68383e-07	3.2884e-08	3.25843e-08	2.99691e-10	4.78898e-07	0.000230082	1.86161	0.000227888	2.19359e-06	0	0.000686212	3.68195	2.3368e-07	2.41654e-07	305.486	3441.03	3746.51	
7	40	0.4	3754.09	-308.258	960.347	3.6839e-07	3.28771e-08	3.25656e-08	3.11498e-10	4.78907e-07	0.000230037	1.84188	0.000227757	2.28001e-06	0	0.00071091	3.66079	2.33633e-07	2.41606e-07	305.349	3441.07	3746.42	
-1	42	0.42	3968.38	-308.952	996.717	3.68397e-07	3.28703e-08	3.25468e-08	3.23458e-10	4.78916e-07	0.000229993	1.82238	0.000227626	2.36755e-06	0	0.000734526	3.6398	2.33585e-07	2.41557e-07	305.211	3441.12	3746.33	
10	44	0.44	4178.5	-310.308	1034.04	3.68404e-07	3.28634e-08	3.25278e-08	3.35594e-10	4.78925e-07	0.00022995	1.80304	0.000227493	2.45638e-06	0	0.000757003	3.61884	2.33538e-07	2.41508e-07	305.074	3441.17	3746.25	
-1	46	0.46	4387.44	-312.223	1072.53	3.68411e-07	3.28565e-08	3.25086e-08	3.47905e-10	4.78934e-07	0.000229905	1.78336	0.000227359	2.54649e-06	0	0.000778333	3.5981	2.33491e-07	2.4146e-07	304.937	3441.22	3746.16	
