CodeConvergence	Compteur	Temps	TempsCPU	divV	SumGs	vA	vM	vl	vs	mA	mM	mMpct	ml	ms	Vmin	Vmax	msoluteM_pct	msoluteM	msolute	eM	eA	e_system	
3	2	0.00	1489.85	0.262765	0	3.68477e-07	3.27906e-08	3.27906e-08	0	4.7902e-07	0.00022585082	1.52911	0.000229331	0	0	3.88311e-06	0.461035	2.26421e-07	2.37842e-07	302.509	3445.9	3748.41	
3	2	0.02	1489.85	0.262765	0	3.68477e-07	3.27906e-08	3.27906e-08	0	4.7902e-07	0.000229331	1.52911	0.000229331	0	0	3.88311e-06	0.461035	2.26421e-07	2.37842e-07	302.509	3445.9	3748.41	
3	4	0.04	2681.92	0.405322	0	3.68287e-07	3.29802e-08	3.29802e-08	0	4.78773e-07	0.000230657	2.11604	0.000230657	0	0	6.64235e-06	3.6686	2.3365e-07	2.41971e-07	307.735	3440.65	3748.39	
3	6	0.06	4431.83	0.529388	0	3.68286e-07	3.29813e-08	3.29813e-08	0	4.78772e-07	0.000230664	2.11951	0.000230664	0	0	8.98815e-06	3.88836	2.34146e-07	2.42208e-07	308.016	3440.35	3748.36	
3	8	0.08	6463.71	0.642024	0	3.68291e-07	3.29767e-08	3.29767e-08	0	4.78778e-07	0.000230632	2.10524	0.000230632	0	0	1.1353e-05	3.88512	2.34138e-07	2.4218e-07	307.961	3440.38	3748.34	
3	10	0.1	8486.24	0.740094	0	3.68296e-07	3.29716e-08	3.29716e-08	0	4.78785e-07	0.000230597	2.08963	0.000230597	0	0	1.35457e-05	3.8755	2.34117e-07	2.42145e-07	307.899	3440.42	3748.32	
3	12	0.12	10509.3	0.835346	0	3.68301e-07	3.29667e-08	3.29667e-08	0	4.78791e-07	0.000230563	2.07443	0.000230563	0	0	1.55977e-05	3.86254	2.34087e-07	2.42108e-07	307.834	3440.47	3748.3	
3	14	0.14	12525.6	0.925005	0	3.68306e-07	3.29619e-08	3.29619e-08	0	4.78797e-07	0.000230529	2.05939	0.000230529	0	0	1.75322e-05	3.84957	2.34058e-07	2.42073e-07	307.77	3440.51	3748.28	
3	16	0.16	14546.4	1.00992	0	3.6831e-07	3.29571e-08	3.29571e-08	0	4.78803e-07	0.000230495	2.04462	0.000230495	0	0	1.93665e-05	3.83654	2.34029e-07	2.42038e-07	307.708	3440.55	3748.26	
3	18	0.18	16559.9	1.09053	0	3.68315e-07	3.29524e-08	3.29524e-08	0	4.78809e-07	0.000230463	2.03021	0.000230463	0	0	2.11143e-05	3.82339	2.33999e-07	2.42003e-07	307.647	3440.59	3748.24	
3	20	0.2	18541	1.16817	0	3.6832e-07	3.29478e-08	3.29478e-08	0	4.78815e-07	0.00023043	2.01584	0.00023043	0	0	2.27856e-05	3.80949	2.33968e-07	2.41969e-07	307.586	3440.63	3748.22	
3	22	0.22	20487	1.2427	0	3.68324e-07	3.29433e-08	3.29433e-08	0	4.78821e-07	0.000230399	2.00176	0.000230399	0	0	2.43883e-05	3.79578	2.33937e-07	2.41935e-07	307.526	3440.67	3748.2	
3	24	0.24	22434	1.31408	0	3.68329e-07	3.29388e-08	3.29388e-08	0	4.78827e-07	0.000230367	1.98791	0.000230367	0	0	2.59284e-05	3.78221	2.33906e-07	2.41902e-07	307.467	3440.71	3748.18	
3	26	0.26	24397.4	1.38239	0	3.68333e-07	3.29343e-08	3.29343e-08	0	4.78833e-07	0.000230336	1.97413	0.000230336	0	0	2.74514e-05	3.76856	2.33876e-07	2.41869e-07	307.408	3440.75	3748.16	
3	28	0.28	26348	1.44848	0	3.68337e-07	3.29299e-08	3.29299e-08	0	4.78839e-07	0.000230305	1.96056	0.000230305	0	0	2.90992e-05	3.75498	2.33845e-07	2.41837e-07	307.35	3440.79	3748.14	
3	30	0.3	28326.8	1.51184	0	3.68342e-07	3.29256e-08	3.29256e-08	0	4.78844e-07	0.000230275	1.94721	0.000230275	0	0	3.0707e-05	3.74153	2.33815e-07	2.41805e-07	307.293	3440.83	3748.12	
