Compteur	FrequenceCapteur	Temps	TemperatureC	EnthalpieVol	dHsurdT	Concentration	ConcentrationLiquide	ConcentrationBCT_S1	ConcentrationFCC_S1	ConcentrationLiq_S1	FractionBCT_S1	FractionFCC_S1	FractionLiq_S1	CodeConvergence	
11800	10	1180	270.561	8.41089e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
11810	10	1181	270.561	8.4109e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
11820	10	1182	270.561	8.4109e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
11830	10	1183	270.562	8.41091e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
11840	10	1184	270.562	8.41092e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
11850	10	1185	270.563	8.41092e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
11860	10	1186	270.563	8.41093e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
11870	10	1187	270.563	8.41094e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
11880	10	1188	270.564	8.41094e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
11890	10	1189	270.564	8.41095e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	2	
11900	10	1190	270.565	8.41096e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
11910	10	1191	270.565	8.41096e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
11920	10	1192	270.565	8.41097e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
11930	10	1193	270.566	8.41098e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
11940	10	1194	270.566	8.41098e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
11950	10	1195	270.567	8.41099e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
11960	10	1196	270.567	8.411e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	2	
11970	10	1197	270.567	8.41101e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
11980	10	1198	270.568	8.41101e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
11990	10	1199	270.568	8.41102e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12000	10	1200	270.568	8.41103e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12010	10	1201	270.569	8.41103e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12020	10	1202	270.569	8.41104e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12030	10	1203	270.57	8.41105e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12040	10	1204	270.57	8.41105e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12050	10	1205	270.57	8.41106e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12060	10	1206	270.571	8.41107e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12070	10	1207	270.571	8.41107e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12080	10	1208	270.572	8.41108e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12090	10	1209	270.572	8.41109e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12100	10	1210	270.572	8.41109e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12110	10	1211	270.573	8.4111e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12120	10	1212	270.573	8.41111e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12130	10	1213	270.574	8.41111e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12140	10	1214	270.574	8.41112e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12150	10	1215	270.574	8.41113e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12160	10	1216	270.575	8.41113e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12170	10	1217	270.575	8.41114e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	2	
12180	10	1218	270.576	8.41115e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12190	10	1219	270.576	8.41115e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12200	10	1220	270.576	8.41116e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12210	10	1221	270.577	8.41117e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12220	10	1222	270.577	8.41117e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12230	10	1223	270.577	8.41118e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12240	10	1224	270.578	8.41119e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12250	10	1225	270.578	8.41119e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12260	10	1226	270.579	8.4112e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12270	10	1227	270.579	8.41121e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12280	10	1228	270.579	8.41122e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12290	10	1229	270.58	8.41122e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12300	10	1230	270.58	8.41123e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12310	10	1231	270.581	8.41124e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12320	10	1232	270.581	8.41124e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12330	10	1233	270.581	8.41125e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12340	10	1234	270.582	8.41126e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12350	10	1235	270.582	8.41126e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12360	10	1236	270.583	8.41127e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12370	10	1237	270.583	8.41128e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12380	10	1238	270.583	8.41128e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12390	10	1239	270.584	8.41129e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12400	10	1240	270.584	8.4113e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12410	10	1241	270.585	8.4113e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12420	10	1242	270.585	8.41131e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12430	10	1243	270.585	8.41132e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12440	10	1244	270.586	8.41132e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12450	10	1245	270.586	8.41133e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12460	10	1246	270.586	8.41134e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12470	10	1247	270.587	8.41134e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	2	
12480	10	1248	270.587	8.41135e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12490	10	1249	270.588	8.41136e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12500	10	1250	270.588	8.41136e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12510	10	1251	270.588	8.41137e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12520	10	1252	270.589	8.41138e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12530	10	1253	270.589	8.41138e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12540	10	1254	270.59	8.41139e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12550	10	1255	270.59	8.4114e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12560	10	1256	270.59	8.41141e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12570	10	1257	270.591	8.41141e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12580	10	1258	270.591	8.41142e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12590	10	1259	270.592	8.41143e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12600	10	1260	270.592	8.41143e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12610	10	1261	270.592	8.41144e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12620	10	1262	270.593	8.41145e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12630	10	1263	270.593	8.41145e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12640	10	1264	270.594	8.41146e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12650	10	1265	270.594	8.41147e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12660	10	1266	270.594	8.41147e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12670	10	1267	270.595	8.41148e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12680	10	1268	270.595	8.41149e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12690	10	1269	270.596	8.41149e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12700	10	1270	270.596	8.4115e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12710	10	1271	270.596	8.41151e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12720	10	1272	270.597	8.41151e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12730	10	1273	270.597	8.41152e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12740	10	1274	270.597	8.41153e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12750	10	1275	270.598	8.41153e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12760	10	1276	270.598	8.41154e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12770	10	1277	270.599	8.41155e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12780	10	1278	270.599	8.41155e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12790	10	1279	270.599	8.41156e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12800	10	1280	270.6	8.41157e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12810	10	1281	270.6	8.41158e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12820	10	1282	270.601	8.41158e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12830	10	1283	270.601	8.41159e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12840	10	1284	270.601	8.4116e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12850	10	1285	270.602	8.4116e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12860	10	1286	270.602	8.41161e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12870	10	1287	270.603	8.41162e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12880	10	1288	270.603	8.41162e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12890	10	1289	270.603	8.41163e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	2	
12900	10	1290	270.604	8.41164e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	2	
12910	10	1291	270.604	8.41164e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12920	10	1292	270.605	8.41165e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12930	10	1293	270.605	8.41166e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12940	10	1294	270.605	8.41166e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12950	10	1295	270.606	8.41167e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12960	10	1296	270.606	8.41168e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12970	10	1297	270.607	8.41168e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12980	10	1298	270.607	8.41169e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
12990	10	1299	270.607	8.4117e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13000	10	1300	270.608	8.4117e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13010	10	1301	270.608	8.41171e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13020	10	1302	270.608	8.41172e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13030	10	1303	270.609	8.41173e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13040	10	1304	270.609	8.41173e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13050	10	1305	270.61	8.41174e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13060	10	1306	270.61	8.41175e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13070	10	1307	270.61	8.41175e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13080	10	1308	270.611	8.41176e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13090	10	1309	270.611	8.41177e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13100	10	1310	270.612	8.41177e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13110	10	1311	270.612	8.41178e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13120	10	1312	270.612	8.41179e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13130	10	1313	270.613	8.41179e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13140	10	1314	270.613	8.4118e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13150	10	1315	270.614	8.41181e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13160	10	1316	270.614	8.41181e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	2	
13170	10	1317	270.614	8.41182e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	2	
13180	10	1318	270.615	8.41183e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	2	
13190	10	1319	270.615	8.41183e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	2	
13200	10	1320	270.616	8.41184e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	2	
13210	10	1321	270.616	8.41185e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	2	
13220	10	1322	270.616	8.41185e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13230	10	1323	270.617	8.41186e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13240	10	1324	270.617	8.41187e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13250	10	1325	270.618	8.41188e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13260	10	1326	270.618	8.41188e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13270	10	1327	270.618	8.41189e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13280	10	1328	270.619	8.4119e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13290	10	1329	270.619	8.4119e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13300	10	1330	270.619	8.41191e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13310	10	1331	270.62	8.41192e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13320	10	1332	270.62	8.41192e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13330	10	1333	270.621	8.41193e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13340	10	1334	270.621	8.41194e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13350	10	1335	270.621	8.41194e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13360	10	1336	270.622	8.41195e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13370	10	1337	270.622	8.41196e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13380	10	1338	270.623	8.41196e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13390	10	1339	270.623	8.41197e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13400	10	1340	270.623	8.41198e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13410	10	1341	270.624	8.41198e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13420	10	1342	270.624	8.41199e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	2	
13430	10	1343	270.625	8.412e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13440	10	1344	270.625	8.412e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13450	10	1345	270.625	8.41201e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13460	10	1346	270.626	8.41202e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13470	10	1347	270.626	8.41203e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13480	10	1348	270.627	8.41203e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13490	10	1349	270.627	8.41204e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13500	10	1350	270.627	8.41205e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13510	10	1351	270.628	8.41205e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13520	10	1352	270.628	8.41206e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13530	10	1353	270.629	8.41207e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13540	10	1354	270.629	8.41208e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13550	10	1355	270.63	8.41209e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13560	10	1356	270.63	8.4121e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13570	10	1357	270.631	8.41211e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13580	10	1358	270.631	8.41212e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13590	10	1359	270.632	8.41213e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13600	10	1360	270.633	8.41213e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13610	10	1361	270.633	8.41214e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13620	10	1362	270.634	8.41215e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13630	10	1363	270.634	8.41216e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13640	10	1364	270.635	8.41217e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13650	10	1365	270.635	8.41218e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13660	10	1366	270.636	8.41219e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13670	10	1367	270.636	8.4122e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13680	10	1368	270.637	8.41221e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13690	10	1369	270.637	8.41222e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13700	10	1370	270.638	8.41223e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13710	10	1371	270.638	8.41224e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13720	10	1372	270.639	8.41225e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13730	10	1373	270.639	8.41226e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13740	10	1374	270.64	8.41226e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13750	10	1375	270.641	8.41227e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13760	10	1376	270.641	8.41228e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13770	10	1377	270.642	8.41229e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13780	10	1378	270.642	8.4123e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13790	10	1379	270.643	8.41231e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13800	10	1380	270.643	8.41232e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13810	10	1381	270.644	8.41233e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13820	10	1382	270.644	8.41234e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13830	10	1383	270.645	8.41235e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13840	10	1384	270.645	8.41236e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13850	10	1385	270.646	8.41237e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13860	10	1386	270.647	8.41238e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13870	10	1387	270.647	8.41239e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13880	10	1388	270.648	8.4124e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13890	10	1389	270.648	8.41241e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13900	10	1390	270.649	8.41242e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13910	10	1391	270.649	8.41243e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13920	10	1392	270.65	8.41244e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13930	10	1393	270.65	8.41245e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13940	10	1394	270.651	8.41245e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13950	10	1395	270.652	8.41246e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13960	10	1396	270.652	8.41247e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13970	10	1397	270.653	8.41248e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13980	10	1398	270.653	8.41249e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
13990	10	1399	270.654	8.4125e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
14000	10	1400	270.654	8.41251e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	2	
14010	10	1401	270.655	8.41252e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
14020	10	1402	270.655	8.41253e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
14030	10	1403	270.656	8.41254e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
14040	10	1404	270.657	8.41255e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
14050	10	1405	270.657	8.41256e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
14060	10	1406	270.658	8.41257e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
14070	10	1407	270.658	8.41258e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
14080	10	1408	270.659	8.41259e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
14090	10	1409	270.66	8.4126e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
14100	10	1410	270.66	8.41262e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
14110	10	1411	270.661	8.41263e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
14120	10	1412	270.661	8.41264e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
14130	10	1413	270.662	8.41265e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
14140	10	1414	270.663	8.41266e+08	1.73213e+06	3	3	2.34515e-310	2.34515e-310	3	0	0	1	1	
