Temps	mMpct	msoluteM_pct
2082.1	0.290557014	0.326277008
2082.2	0.289621995	0.325496441
2082.3	0.290790769	0.326277008
2082.4	0.291492032	0.327057575
2082.5	0.290323259	0.327057575
2082.6	0.290089505	0.326277008
2082.7	0.291492032	0.327838142
2082.8	0.291725787	0.327838142
2082.9	0.290557014	0.327057575
2083	0.291258278	0.327838142
2083.1	0.292427051	0.328618709
2083.2	0.291959542	0.328618709
2083.3	0.291024523	0.327838142
2083.4	0.292193296	0.328618709
2083.5	0.29289456	0.329399276
2083.6	0.291959542	0.329399276
2083.7	0.291959542	0.328618709
2083.8	0.29336207	0.330179843
2083.9	0.293128315	0.33096041
2084	0.292193296	0.329399276
2084.1	0.29289456	0.330179843
2084.2	0.294063333	0.331740977
2084.3	0.293595824	0.331740977
2084.4	0.29289456	0.330179843
2084.5	0.294063333	0.332521544
2084.6	0.294530843	0.332521544
2084.7	0.293595824	0.332521544
2084.8	0.293595824	0.331740977
2084.9	0.294530843	0.333302111
2085	0.294297088	0.333302111
2085.1	0.29336207	0.332521544
2085.2	0.294063333	0.332521544
2085.3	0.295232107	0.334082678
2085.4	0.294297088	0.333302111
2085.5	0.294063333	0.332521544
2085.6	0.295232107	0.334082678
2085.7	0.295699616	0.334863245
2085.8	0.294998352	0.334082678
2085.9	0.295232107	0.334082678
2086	0.29640088	0.335643812
2086.1	0.296167125	0.335643812
2086.2	0.295232107	0.334863245
2086.3	0.296167125	0.335643812
2086.4	0.297102144	0.336424379
2086.5	0.296167125	0.336424379
2086.6	0.296167125	0.335643812
2086.7	0.297102144	0.337204946
2086.8	0.297569653	0.337985513
2086.9	0.296634634	0.337204946
2087	0.297102144	0.337204946
2087.1	0.298037162	0.33876608
2087.2	0.297803408	0.33876608
2087.3	0.297335898	0.337985513
2087.4	0.298270917	0.33876608
2087.5	0.298972181	0.339546647
2087.6	0.298037162	0.339546647
2087.7	0.297803408	0.33876608
2087.8	0.299205935	0.340327214
2087.9	0.299205935	0.340327214
2088	0.298037162	0.339546647
2088.1	0.298504672	0.340327214
2088.2	0.299673445	0.341107781
2088.3	0.299205935	0.341107781
2088.4	0.298504672	0.340327214
2088.5	0.29943969	0.341888348
2088.6	0.300140954	0.342668915
2088.7	0.298972181	0.341888348
2088.8	0.298972181	0.341888348
2088.9	0.300140954	0.343449482
2089	0.300140954	0.343449482
2089.1	0.299205935	0.341888348
2089.2	0.299673445	0.342668915
2089.3	0.300842218	0.344230049
2089.4	0.300374709	0.344230049
2089.5	0.299673445	0.343449482
2089.6	0.300842218	0.344230049
2089.7	0.301309727	0.345010616
2089.8	0.300374709	0.344230049
2089.9	0.300374709	0.344230049
2090	0.301543482	0.345791183
2090.1	0.301309727	0.345791183
2090.2	0.300608463	0.345010616
2090.3	0.301309727	0.345791183
2090.4	0.302244746	0.34657175
2090.5	0.301543482	0.34657175
2090.6	0.301309727	0.345791183
2090.7	0.302010991	0.34657175
2090.8	0.3024785	0.347352317
2090.9	0.301543482	0.34657175
2091	0.301777237	0.34657175
2091.1	0.302712255	0.347352317
2091.2	0.3024785	0.347352317
2091.3	0.301777237	0.34657175
2091.4	0.302244746	0.347352317
2091.5	0.303179764	0.348132884
2091.6	0.302244746	0.347352317
2091.7	0.302010991	0.34657175
2091.8	0.303179764	0.348132884
2091.9	0.303179764	0.348132884
2092	0.302244746	0.347352317
2092.1	0.3024785	0.347352317
2092.2	0.303647274	0.348913451
2092.3	0.303413519	0.348913451
2092.4	0.3024785	0.348132884
2092.5	0.303413519	0.348913451
2092.6	0.303881028	0.349694018
2092.7	0.30294601	0.348913451
2092.8	0.30294601	0.348913451
2092.9	0.304348538	0.350474585
2093	0.304348538	0.351255152
2093.1	0.303647274	0.350474585
2093.2	0.304114783	0.350474585
2093.3	0.305049801	0.352035719
2093.4	0.304582292	0.351255152
2093.5	0.304114783	0.350474585
2093.6	0.305049801	0.352035719
2093.7	0.305751065	0.352816286
2093.8	0.305049801	0.352035719
2093.9	0.305049801	0.352035719
2094	0.306218575	0.352816286
2094.1	0.306452329	0.353596853
2094.2	0.305283556	0.352035719
2094.3	0.30598482	0.352816286
2094.4	0.307153593	0.35437742
2094.5	0.306452329	0.353596853
2094.6	0.305517311	0.352816286
2094.7	0.306686084	0.35437742
2094.8	0.307153593	0.35437742
2094.9	0.306218575	0.353596853
2095	0.306218575	0.353596853
2095.1	0.307387348	0.355157987
2095.2	0.307153593	0.355157987
2095.3	0.306218575	0.353596853
2095.4	0.306919839	0.35437742
2095.5	0.307621102	0.355157987
2095.6	0.306919839	0.35437742
2095.7	0.306452329	0.35437742
2095.8	0.307621102	0.355157987
2095.9	0.307854857	0.355938554
2096	0.306919839	0.35437742
2096.1	0.307153593	0.35437742
2096.2	0.308088612	0.355938554
2096.3	0.307854857	0.355938554
2096.4	0.307153593	0.355157987
2096.5	0.307621102	0.355157987
2096.6	0.308322366	0.355938554
2096.7	0.307854857	0.355938554
2096.8	0.307387348	0.355157987
2096.9	0.308322366	0.356719121
2097	0.308789876	0.356719121
2097.1	0.307854857	0.355938554
2097.2	0.308322366	0.355938554
2097.3	0.30902363	0.356719121
2097.4	0.308789876	0.356719121
2097.5	0.308088612	0.355938554
2097.6	0.30902363	0.356719121
2097.7	0.309724894	0.357499688
2097.8	0.30902363	0.357499688
2097.9	0.308789876	0.356719121
2098	0.310192403	0.358280255
2098.1	0.310426158	0.359060822
2098.2	0.30949114	0.357499688
2098.3	0.309958649	0.358280255
2098.4	0.311127422	0.359841389
2098.5	0.310659913	0.359841389
2098.6	0.309958649	0.358280255
2098.7	0.310893667	0.359841389
2098.8	0.311594931	0.360621956
2098.9	0.310659913	0.359841389
2099	0.310426158	0.359060822
2099.1	0.311828686	0.360621956
2099.2	0.311828686	0.360621956
2099.3	0.310893667	0.359841389
2099.4	0.311361177	0.360621956
2099.5	0.312763704	0.361402523
2099.6	0.312062441	0.361402523
2099.7	0.311361177	0.360621956
2099.8	0.31252995	0.361402523
2099.9	0.313231214	0.36218309
2100	0.312296195	0.361402523
2100.1	0.312296195	0.361402523
2100.2	0.313464968	0.362963657
2100.3	0.313231214	0.362963657
2100.4	0.312296195	0.361402523
2100.5	0.312763704	0.36218309
2100.6	0.313932478	0.362963657
2100.7	0.313231214	0.362963657
2100.8	0.31252995	0.36218309
2100.9	0.313698723	0.363744224
2101	0.314399987	0.363744224
2101.1	0.313231214	0.362963657
2101.2	0.313464968	0.362963657
2101.3	0.314867496	0.364524791
2101.4	0.314633742	0.364524791
2101.5	0.313698723	0.363744224
2101.6	0.314399987	0.364524791
2101.7	0.31556876	0.365305358
2101.8	0.314867496	0.364524791
2101.9	0.314399987	0.363744224
2102	0.31556876	0.365305358
2102.1	0.316036269	0.365305358
2102.2	0.315101251	0.365305358
2102.3	0.315335005	0.365305358
2102.4	0.316737533	0.366085925
2102.5	0.316270024	0.366085925
2102.6	0.315335005	0.365305358
2102.7	0.316036269	0.366085925
2102.8	0.316737533	0.366085925
2102.9	0.315802515	0.366085925
2103	0.31556876	0.365305358
2103.1	0.316503779	0.366866492
2103.2	0.316503779	0.366866492
2103.3	0.31556876	0.366085925
2103.4	0.315802515	0.366085925
2103.5	0.316737533	0.366866492
2103.6	0.316270024	0.366866492
2103.7	0.31556876	0.365305358
2103.8	0.316036269	0.366085925
2103.9	0.316737533	0.366866492
2104	0.316036269	0.366085925
2104.1	0.316036269	0.366085925
2104.2	0.317205043	0.366866492
2104.3	0.317205043	0.367647059
2104.4	0.316737533	0.366866492
2104.5	0.316971288	0.367647059
2104.6	0.318140061	0.368427626
2104.7	0.317672552	0.368427626
2104.8	0.317205043	0.367647059
2104.9	0.318140061	0.368427626
2105	0.318841325	0.369208193
2105.1	0.317906306	0.369208193
2105.2	0.317906306	0.368427626
2105.3	0.319308834	0.36998876
2105.4	0.31907508	0.36998876
2105.5	0.318373816	0.369208193
2105.6	0.31907508	0.36998876
2105.7	0.320010098	0.370769327
2105.8	0.319308834	0.370769327
2105.9	0.318841325	0.36998876
2106	0.320010098	0.370769327
2106.1	0.320477607	0.371549894
2106.2	0.319542589	0.370769327
2106.3	0.319542589	0.370769327
2106.4	0.320711362	0.372330461
2106.5	0.320477607	0.372330461
2106.6	0.319542589	0.371549894
2106.7	0.320243853	0.372330461
2106.8	0.321412626	0.373111028
2106.9	0.320711362	0.373111028
2107	0.320010098	0.372330461
2107.1	0.321178871	0.373111028
2107.2	0.321412626	0.373891595
2107.3	0.320477607	0.373111028
2107.4	0.320477607	0.373111028
2107.5	0.321646381	0.373891595
2107.6	0.321412626	0.373891595
2107.7	0.320711362	0.373111028
2107.8	0.321412626	0.373891595
2107.9	0.32211389	0.374672162
2108	0.321646381	0.373891595
2108.1	0.321178871	0.373891595
2108.2	0.32211389	0.374672162
2108.3	0.322581399	0.374672162
2108.4	0.321880135	0.373891595
2108.5	0.32211389	0.374672162
2108.6	0.323282663	0.375452729
2108.7	0.323048908	0.375452729
2108.8	0.322347645	0.374672162
2108.9	0.323048908	0.375452729
2109	0.323516418	0.375452729
2109.1	0.323048908	0.375452729
2109.2	0.323048908	0.375452729
2109.3	0.323750172	0.376233296
2109.4	0.323750172	0.376233296
2109.5	0.323282663	0.375452729
2109.6	0.323516418	0.375452729
2109.7	0.324217682	0.377013863
2109.8	0.323983927	0.377013863
2109.9	0.323516418	0.376233296
2110	0.323983927	0.377013863
2110.1	0.324451436	0.377013863
2110.2	0.323983927	0.377013863
2110.3	0.323983927	0.376233296
2110.4	0.324685191	0.377013863
2110.5	0.324918946	0.37779443
2110.6	0.324217682	0.377013863
2110.7	0.324451436	0.37779443
2110.8	0.325386455	0.378574997
2110.9	0.324685191	0.378574997
2111	0.324217682	0.377013863
2111.1	0.3251527	0.378574997
2111.2	0.325620209	0.378574997
2111.3	0.324685191	0.378574997
2111.4	0.324918946	0.37779443
2111.5	0.325853964	0.379355564
2111.6	0.325853964	0.379355564
2111.7	0.324918946	0.378574997
2111.8	0.325620209	0.379355564
2111.9	0.326555228	0.380136131
2112	0.325620209	0.379355564
2112.1	0.3251527	0.378574997
2112.2	0.326321473	0.379355564
2112.3	0.326555228	0.380136131
2112.4	0.325853964	0.379355564
2112.5	0.325620209	0.379355564
2112.6	0.327022737	0.380136131
2112.7	0.326788983	0.380136131
2112.8	0.325853964	0.379355564
2112.9	0.326555228	0.380136131
2113	0.327490247	0.380916698
2113.1	0.326788983	0.380916698
2113.2	0.326321473	0.380136131
2113.3	0.327724001	0.381697265
2113.4	0.327957756	0.381697265
2113.5	0.326788983	0.380916698
2113.6	0.327022737	0.380916698
2113.7	0.328425265	0.382477832
2113.8	0.327957756	0.382477832
2113.9	0.327022737	0.380916698
2114	0.327957756	0.381697265
2114.1	0.328892774	0.383258399
2114.2	0.327957756	0.382477832
2114.3	0.327724001	0.381697265
2114.4	0.328892774	0.383258399
2114.5	0.329360284	0.384038966
2114.6	0.32819151	0.383258399
2114.7	0.32865902	0.383258399
2114.8	0.330061548	0.384819533
2114.9	0.329360284	0.384819533
2115	0.32865902	0.383258399
2115.1	0.329360284	0.384819533
2115.2	0.330061548	0.3856001
2115.3	0.328892774	0.384819533
2115.4	0.328892774	0.384038966
2115.5	0.330061548	0.3856001
2115.6	0.330061548	0.386380667
2115.7	0.329126529	0.384819533
2115.8	0.329594038	0.3856001
2115.9	0.330529057	0.386380667
2116	0.329827793	0.3856001
2116.1	0.329126529	0.384819533
2116.2	0.330061548	0.3856001
2116.3	0.330996566	0.387161234
2116.4	0.330061548	0.386380667
2116.5	0.330061548	0.386380667
2116.6	0.331464075	0.387161234
2116.7	0.331464075	0.387941801
2116.8	0.330295302	0.386380667
2116.9	0.330996566	0.387161234
2117	0.33169783	0.387941801
2117.1	0.330996566	0.387941801
2117.2	0.330529057	0.387161234
2117.3	0.33169783	0.388722368
2117.4	0.332165339	0.388722368
2117.5	0.331230321	0.388722368
2117.6	0.331464075	0.387941801
2117.7	0.332632849	0.389502935
2117.8	0.332399094	0.389502935
2117.9	0.33169783	0.388722368
2118	0.332399094	0.389502935
2118.1	0.333334113	0.390283502
2118.2	0.332866603	0.390283502
2118.3	0.332399094	0.389502935
2118.4	0.333801622	0.390283502
2118.5	0.334035376	0.391064069
2118.6	0.333334113	0.390283502
2118.7	0.333567867	0.390283502
2118.8	0.334502886	0.391064069
2118.9	0.334269131	0.391844636
2119	0.333334113	0.391064069
2119.1	0.334035376	0.391844636
2119.2	0.33473664	0.391844636
2119.3	0.334035376	0.391844636
2119.4	0.333801622	0.391064069
2119.5	0.33473664	0.392625203
2119.6	0.33473664	0.392625203
2119.7	0.334035376	0.391844636
2119.8	0.334269131	0.392625203
2119.9	0.33520415	0.39340577
2120	0.334970395	0.39340577
2120.1	0.334269131	0.392625203
2120.2	0.33520415	0.39340577
2120.3	0.335905414	0.394186337
2120.4	0.33520415	0.394186337
2120.5	0.334970395	0.394186337
2120.6	0.336139168	0.394966904
2120.7	0.336372923	0.394966904
2120.8	0.335437904	0.394186337
2120.9	0.336139168	0.394966904
2121	0.337074187	0.395747471
2121.1	0.336606677	0.395747471
2121.2	0.336139168	0.394966904
2121.3	0.337074187	0.396528038
2121.4	0.337541696	0.396528038
2121.5	0.336606677	0.396528038
2121.6	0.336606677	0.395747471
2121.7	0.337775451	0.397308605
2121.8	0.337775451	0.397308605
2121.9	0.336606677	0.396528038
2122	0.337307941	0.397308605
2122.1	0.338476715	0.398089172
2122.2	0.337775451	0.398089172
2122.3	0.337307941	0.397308605
2122.4	0.338476715	0.398869739
2122.5	0.339177978	0.399650306
2122.6	0.33824296	0.398869739
2122.7	0.33824296	0.398869739
2122.8	0.339411733	0.399650306
2122.9	0.339411733	0.400430873
2123	0.338476715	0.398869739
2123.1	0.339177978	0.399650306
2123.2	0.340112997	0.40121144
2123.3	0.339177978	0.400430873
2123.4	0.338710469	0.399650306
2123.5	0.339879242	0.40121144
2123.6	0.340346752	0.401992007
2123.7	0.339411733	0.40121144
2123.8	0.339645488	0.40121144
2123.9	0.340346752	0.402772574
2124	0.340112997	0.401992007
2124.1	0.339411733	0.40121144
2124.2	0.339879242	0.401992007
2124.3	0.340580506	0.402772574
2124.4	0.339879242	0.401992007
2124.5	0.339411733	0.401992007
2124.6	0.340346752	0.402772574
2124.7	0.340814261	0.403553141
2124.8	0.339879242	0.402772574
2124.9	0.340112997	0.402772574
2125	0.34128177	0.403553141
2125.1	0.340814261	0.403553141
2125.2	0.340112997	0.402772574
2125.3	0.340814261	0.403553141
2125.4	0.341515525	0.404333708
2125.5	0.340814261	0.404333708
2125.6	0.340580506	0.403553141
2125.7	0.341749279	0.405114275
2125.8	0.341749279	0.405114275
2125.9	0.341048016	0.404333708
2126	0.341515525	0.404333708
2126.1	0.342450543	0.405894842
2126.2	0.341983034	0.405894842
2126.3	0.341515525	0.405114275
2126.4	0.342216789	0.405894842
2126.5	0.342918053	0.406675409
2126.6	0.342216789	0.405894842
2126.7	0.342216789	0.405894842
2126.8	0.343385562	0.407455976
2126.9	0.343385562	0.408236543
2127	0.342684298	0.407455976
2127.1	0.343151807	0.408236543
2127.2	0.34432058	0.40901711
2127.3	0.343619317	0.40901711
2127.4	0.343151807	0.408236543
2127.5	0.344086826	0.409797677
2127.6	0.344554335	0.410578244
2127.7	0.343853071	0.410578244
2127.8	0.344086826	0.410578244
2127.9	0.345021844	0.411358811
2128	0.345021844	0.411358811
2128.1	0.34432058	0.411358811
2128.2	0.345021844	0.412139378
2128.3	0.345723108	0.412919945
2128.4	0.345489354	0.412919945
2128.5	0.345255599	0.412919945
2128.6	0.346190618	0.413700512
2128.7	0.346658127	0.414481079
2128.8	0.346190618	0.413700512
2128.9	0.346424372	0.414481079
2129	0.347359391	0.415261646
2129.1	0.347359391	0.416042213
2129.2	0.346891881	0.415261646
2129.3	0.347593145	0.41682278
2129.4	0.348294409	0.417603347
2129.5	0.347593145	0.417603347
2129.6	0.347359391	0.41682278
2129.7	0.348528164	0.418383914
2129.8	0.348761919	0.418383914
2129.9	0.3478269	0.417603347
2130	0.348294409	0.417603347
2130.1	0.349229428	0.419164481
2130.2	0.348995673	0.419164481
2130.3	0.348294409	0.418383914
2130.4	0.348995673	0.419164481
2130.5	0.349696937	0.419945048
2130.6	0.348995673	0.419945048
2130.7	0.348995673	0.419164481
2130.8	0.350164446	0.420725615
2130.9	0.350398201	0.421506182
2131	0.349696937	0.420725615
2131.1	0.349930692	0.420725615
2131.2	0.351099465	0.422286749
2131.3	0.350631956	0.422286749
2131.4	0.350164446	0.421506182
2131.5	0.35086571	0.422286749
2131.6	0.35133322	0.423067316
2131.7	0.350631956	0.423067316
2131.8	0.350398201	0.422286749
2131.9	0.351566974	0.423847883
2132	0.351566974	0.423847883
2132.1	0.35086571	0.423847883
2132.2	0.35133322	0.423847883
2132.3	0.352501993	0.425409017
2132.4	0.352034483	0.425409017
2132.5	0.351566974	0.42462845
2132.6	0.352735747	0.425409017
2132.7	0.353203257	0.426189584
2132.8	0.352501993	0.426189584
2132.9	0.352735747	0.426189584
2133	0.353904521	0.427750718
2133.1	0.353904521	0.427750718
2133.2	0.353203257	0.426970151
2133.3	0.353904521	0.427750718
2133.4	0.354839539	0.428531285
2133.5	0.354138275	0.428531285
2133.6	0.353904521	0.427750718
2133.7	0.354839539	0.429311852
2133.8	0.355307048	0.429311852
2133.9	0.35437203	0.429311852
2134	0.354605784	0.429311852
2134.1	0.355774558	0.430092419
2134.2	0.355540803	0.430092419
2134.3	0.354839539	0.429311852
2134.4	0.355540803	0.430092419
2134.5	0.356242067	0.430872986
2134.6	0.355774558	0.430872986
2134.7	0.355307048	0.430092419
2134.8	0.356242067	0.430872986
2134.9	0.356709576	0.431653553
2135	0.355774558	0.430872986
2135.1	0.355774558	0.430872986
2135.2	0.356709576	0.43243412
2135.3	0.356709576	0.43243412
2135.4	0.356008312	0.431653553
2135.5	0.356709576	0.43243412
2135.6	0.35741084	0.433214687
2135.7	0.356709576	0.43243412
2135.8	0.356475822	0.43243412
2135.9	0.35741084	0.433214687
2136	0.357878349	0.433995254
2136.1	0.357177086	0.433214687
2136.2	0.357644595	0.433995254
2136.3	0.358579613	0.434775821
2136.4	0.358345859	0.434775821
2136.5	0.357644595	0.434775821
2136.6	0.358579613	0.435556388
2136.7	0.359047123	0.435556388
2136.8	0.358579613	0.435556388
2136.9	0.358345859	0.435556388
2137	0.359514632	0.437117522
2137.1	0.359748387	0.437117522
2137.2	0.358813368	0.436336955
2137.3	0.359280877	0.437117522
2137.4	0.36044965	0.437898089
2137.5	0.359982141	0.437898089
2137.6	0.359280877	0.437117522
2137.7	0.360215896	0.438678656
2137.8	0.360683405	0.438678656
2137.9	0.359748387	0.438678656
2138	0.359748387	0.438678656
2138.1	0.36091716	0.439459223
2138.2	0.36091716	0.439459223
2138.3	0.359982141	0.439459223
2138.4	0.36044965	0.439459223
2138.5	0.361618424	0.441020357
2138.6	0.36091716	0.44023979
2138.7	0.36044965	0.44023979
2138.8	0.361618424	0.441020357
2138.9	0.362085933	0.441800924
2139	0.361150914	0.441020357
2139.1	0.361384669	0.441800924
2139.2	0.362787197	0.442581491
2139.3	0.362553442	0.442581491
2139.4	0.361618424	0.441800924
2139.5	0.362319688	0.442581491
2139.6	0.363254706	0.443362058
2139.7	0.362319688	0.443362058
2139.8	0.361852178	0.442581491
2139.9	0.363020951	0.444142625
2140	0.363488461	0.444142625
2140.1	0.362319688	0.443362058
2140.2	0.362553442	0.443362058
2140.3	0.363722215	0.444923192
2140.4	0.363488461	0.444142625
2140.5	0.362553442	0.444142625
2140.6	0.363488461	0.444142625
2140.7	0.364423479	0.444923192
2140.8	0.363722215	0.444923192
2140.9	0.363254706	0.444142625
2141	0.364657234	0.445703759
2141.1	0.364657234	0.445703759
2141.2	0.363488461	0.444923192
2141.3	0.36395597	0.445703759
2141.4	0.365124743	0.446484326
2141.5	0.364657234	0.446484326
2141.6	0.36395597	0.445703759
2141.7	0.364890989	0.446484326
2141.8	0.365592252	0.446484326
2141.9	0.364657234	0.446484326
2142	0.364423479	0.445703759
2142.1	0.365592252	0.446484326
2142.2	0.365826007	0.446484326
2142.3	0.364657234	0.445703759
2142.4	0.365124743	0.446484326
2142.5	0.366293516	0.447264893
2142.6	0.365592252	0.446484326
2142.7	0.364890989	0.445703759
2142.8	0.365826007	0.446484326
2142.9	0.366761026	0.447264893
2143	0.365826007	0.447264893
2143.1	0.365826007	0.447264893
2143.2	0.36699478	0.44804546
2143.3	0.367228535	0.44804546
2143.4	0.366293516	0.44804546
2143.5	0.36699478	0.44804546
2143.6	0.367929799	0.448826027
2143.7	0.367228535	0.448826027
2143.8	0.366761026	0.44804546
2143.9	0.367929799	0.449606594
2144	0.368397308	0.449606594
2144.1	0.36746229	0.449606594
2144.2	0.367696044	0.449606594
2144.3	0.368864817	0.450387161
2144.4	0.368631063	0.450387161
2144.5	0.368163553	0.450387161
2144.6	0.368864817	0.451167728
2144.7	0.369566081	0.451167728
2144.8	0.369098572	0.451167728
2144.9	0.369098572	0.451167728
2145	0.370033591	0.451948295
2145.1	0.3705011	0.452728862
2145.2	0.369799836	0.451948295
2145.3	0.370033591	0.452728862
2145.4	0.370968609	0.453509429
2145.5	0.370734854	0.453509429
2145.6	0.3705011	0.452728862
2145.7	0.370968609	0.453509429
2145.8	0.371669873	0.453509429
2145.9	0.370968609	0.453509429
2146	0.370734854	0.453509429
2146.1	0.371436118	0.454289996
2146.2	0.371669873	0.454289996
2146.3	0.370734854	0.454289996
2146.4	0.371202364	0.454289996
2146.5	0.372137382	0.45585113
2146.6	0.371669873	0.455070563
2146.7	0.370968609	0.455070563
2146.8	0.371903628	0.45585113
2146.9	0.372371137	0.456631697
2147	0.371669873	0.45585113
2147.1	0.371436118	0.45585113
2147.2	0.372604892	0.456631697
2147.3	0.372838646	0.457412264
2147.4	0.371669873	0.456631697
2147.5	0.372371137	0.457412264
2147.6	0.37353991	0.458973398
2147.7	0.373072401	0.458973398
2147.8	0.372371137	0.457412264
2147.9	0.37353991	0.458973398
2148	0.374474929	0.459753965
2148.1	0.373306155	0.459753965
2148.2	0.373306155	0.458973398
2148.3	0.374708683	0.460534532
2148.4	0.374708683	0.460534532
2148.5	0.37353991	0.459753965
2148.6	0.374241174	0.460534532
2148.7	0.375176193	0.461315099
2148.8	0.374708683	0.461315099
2148.9	0.374007419	0.460534532
2149	0.375176193	0.462095666
2149.1	0.375877456	0.462095666
2149.2	0.375176193	0.462095666
2149.3	0.375409947	0.462095666
2149.4	0.37657872	0.462876233
2149.5	0.376344966	0.4636568
2149.6	0.375877456	0.462876233
2149.7	0.37657872	0.4636568
2149.8	0.37704623	0.4636568
2149.9	0.376812475	0.4636568
2150	0.376344966	0.4636568
2150.1	0.377279984	0.464437367
2150.2	0.377513739	0.464437367
2150.3	0.37704623	0.464437367
2150.4	0.377279984	0.464437367
2150.5	0.377981248	0.465217934
2150.6	0.377981248	0.465217934
2150.7	0.377513739	0.465217934
2150.8	0.378215003	0.465998501
2150.9	0.378682512	0.466779068
2151	0.378448757	0.466779068
2151.1	0.378215003	0.465998501
2151.2	0.378916267	0.466779068
2151.3	0.379150021	0.466779068
2151.4	0.378682512	0.466779068
2151.5	0.378916267	0.466779068
2151.6	0.379383776	0.466779068
2151.7	0.379150021	0.467559635
2151.8	0.378682512	0.466779068
2151.9	0.379383776	0.467559635
2152	0.379851285	0.468340202
2152.1	0.379150021	0.467559635
2152.2	0.379150021	0.467559635
2152.3	0.379851285	0.468340202
2152.4	0.379851285	0.468340202
2152.5	0.379150021	0.468340202
2152.6	0.379617531	0.468340202
2152.7	0.380552549	0.469901336
2152.8	0.38008504	0.469901336
2152.9	0.379617531	0.469120769
2153	0.380552549	0.469901336
2153.1	0.381020058	0.470681903
2153.2	0.380552549	0.469901336
2153.3	0.380786304	0.470681903
2153.4	0.381955077	0.47146247
2153.5	0.381955077	0.472243037
2153.6	0.381487568	0.47146247
2153.7	0.382188832	0.472243037
2153.8	0.38312385	0.473023604
2153.9	0.382656341	0.473023604
2154	0.382422586	0.472243037
2154.1	0.38312385	0.473804171
2154.2	0.383591359	0.474584738
2154.3	0.382656341	0.473804171
2154.4	0.382890096	0.473023604
2154.5	0.383825114	0.474584738
2154.6	0.383591359	0.474584738
2154.7	0.382890096	0.473804171
2154.8	0.383591359	0.474584738
2154.9	0.384292623	0.475365305
2155	0.383825114	0.474584738
2155.1	0.383825114	0.474584738
2155.2	0.384760133	0.476145872
2155.3	0.384993887	0.476145872
2155.4	0.384292623	0.475365305
2155.5	0.384760133	0.476145872
2155.6	0.385695151	0.476926439
2155.7	0.385227642	0.476926439
2155.8	0.384760133	0.476145872
2155.9	0.385461397	0.476926439
2156	0.386162661	0.477707006
2156.1	0.385227642	0.477707006
2156.2	0.384993887	0.476926439
2156.3	0.386162661	0.478487573
2156.4	0.386396415	0.47926814
2156.5	0.385461397	0.477707006
2156.6	0.385928906	0.478487573
2156.7	0.386863924	0.47926814
2156.8	0.386396415	0.47926814
2156.9	0.385695151	0.477707006
2157	0.38663017	0.47926814
2157.1	0.387331434	0.480048707
2157.2	0.38663017	0.47926814
2157.3	0.386396415	0.478487573
2157.4	0.387565188	0.480048707
2157.5	0.387331434	0.480048707
2157.6	0.386396415	0.478487573
2157.7	0.386863924	0.47926814
2157.8	0.387798943	0.480048707
2157.9	0.387331434	0.480048707
2158	0.386863924	0.478487573
2158.1	0.387798943	0.480048707
2158.2	0.388266452	0.480829274
2158.3	0.387565188	0.480048707
2158.4	0.387798943	0.480048707
2158.5	0.388733962	0.480829274
2158.6	0.388733962	0.481609841
2158.7	0.388032698	0.480048707
2158.8	0.388500207	0.480829274
2158.9	0.389435225	0.481609841
2159	0.388967716	0.481609841
2159.1	0.388733962	0.480829274
2159.2	0.389902735	0.482390408
2159.3	0.390136489	0.483170975
2159.4	0.38966898	0.482390408
2159.5	0.389902735	0.482390408
2159.6	0.390837753	0.483951542
2159.7	0.390837753	0.483951542
2159.8	0.390136489	0.483170975
2159.9	0.391071508	0.483951542
2160	0.391772772	0.484732109
2160.1	0.391305263	0.484732109
2160.2	0.390837753	0.483951542
2160.3	0.391772772	0.484732109
2160.4	0.392240281	0.485512676
2160.5	0.391305263	0.484732109
2160.6	0.391539017	0.484732109
2160.7	0.392474036	0.485512676
2160.8	0.392240281	0.485512676
2160.9	0.391772772	0.485512676
2161	0.392240281	0.485512676
2161.1	0.392941545	0.486293243
2161.2	0.392240281	0.486293243
2161.3	0.392006526	0.485512676
2161.4	0.392941545	0.48707381
2161.5	0.3931753	0.48707381
2161.6	0.392474036	0.486293243
2161.7	0.39270779	0.48707381
2161.8	0.393642809	0.487854377
2161.9	0.3931753	0.487854377
2162	0.39270779	0.48707381
2162.1	0.393409054	0.488634944
2162.2	0.393876564	0.488634944
2162.3	0.393409054	0.488634944
2162.4	0.3931753	0.488634944
2162.5	0.394110318	0.490196078
2162.6	0.394110318	0.490196078
2162.7	0.393409054	0.489415511
2162.8	0.394110318	0.490196078
2162.9	0.394811582	0.490976645
2163	0.394577827	0.490976645
2163.1	0.394344073	0.490976645
2163.2	0.395279091	0.491757212
2163.3	0.395746601	0.492537779
2163.4	0.395279091	0.492537779
2163.5	0.395279091	0.492537779
2163.6	0.396447865	0.493318346
2163.7	0.396447865	0.494098913
2163.8	0.395512846	0.493318346
2163.9	0.39621411	0.494098913
2164	0.397149128	0.49487948
2164.1	0.396447865	0.49487948
2164.2	0.395980355	0.494098913
2164.3	0.397149128	0.495660047
2164.4	0.397850392	0.495660047
2164.5	0.396681619	0.495660047
2164.6	0.396915374	0.49487948
2164.7	0.398084147	0.497221181
2164.8	0.397850392	0.497221181
2164.9	0.397149128	0.496440614
2165	0.397850392	0.497221181
2165.1	0.398785411	0.498001748
2165.2	0.398084147	0.497221181
