intrinsic_carbon intrinsic_chromium	Temperature	PhaseEnthalpy
8.84984 65.6668 1030 517286 
8.84984 65.6668 1035 521401 
8.84984 65.6668 1040 525522 
8.84984 65.6668 1045 529649 
8.84984 65.6668 1050 533783 
8.84984 65.6668 1055 537924 
8.84984 65.6668 1060 542071 
8.84984 65.6668 1065 546225 
8.84984 65.6668 1070 550385 
8.84984 65.6668 1075 554552 
8.84984 65.6668 1080 558725 
8.84984 65.6668 1085 562905 
8.84984 65.6668 1090 567091 
8.84984 65.6668 1095 571284 
8.84984 65.6668 1100 575484 
8.84984 65.6668 1105 579690 
8.84984 65.6668 1110 583902 
8.84984 65.6668 1115 588121 
8.84984 65.6668 1120 592347 
8.84984 65.6668 1125 596579 
8.84984 65.6668 1130 600817 
8.84984 65.6668 1135 605062 
8.84984 65.6668 1140 609314 
8.84984 65.6668 1145 613572 
8.84984 65.6668 1150 617837 
8.84984 65.6668 1155 622108 
8.84984 65.6668 1160 626385 
8.84984 65.6668 1165 630669 
8.84984 65.6668 1170 634960 
8.84984 65.6668 1175 639257 
8.84984 65.6668 1180 643561 
8.84984 65.6668 1185 647871 
8.84984 65.6668 1190 652188 
8.84984 65.6668 1195 656511 
8.84984 65.6668 1200 660841 
8.84984 65.6668 1205 665177 
8.84984 65.6668 1210 669520 
8.84984 65.6668 1215 673869 
8.84984 65.6668 1220 678225 
8.84984 65.6668 1225 682587 
8.84984 65.6668 1230 686956 
8.84984 65.6668 1235 691331 
8.84984 65.6668 1240 695713 
8.84984 65.6668 1245 700101 
8.84984 65.6668 1250 704496 
8.84984 65.6668 1255 708897 
8.84984 65.6668 1260 713305 
8.84984 65.6668 1265 717719 
8.84984 65.6668 1270 722140 
8.84984 65.6668 1275 726567 
8.84984 65.6668 1280 731001 
8.84984 65.6668 1285 735441 
8.84984 65.6668 1290 739888 
8.84984 65.6668 1295 744341 
8.84984 65.6668 1300 748801 
8.84984 65.6668 1305 753267 
8.84984 65.6668 1310 757740 
8.84984 65.6668 1315 762219 
8.84984 65.6668 1320 766704 
8.84984 65.6668 1325 771197 
8.84984 65.6668 1330 775695 
8.84984 65.6668 1335 780201 
8.84984 65.6668 1340 784712 
8.84984 65.6668 1345 789230 
8.84984 65.6668 1350 793755 
8.84984 65.6668 1355 798286 
8.84984 65.6668 1360 802824 
8.84984 65.6668 1365 807368 
8.84984 65.6668 1370 811919 
