pos1	pos2	pos3	pos4	pos5	pos6
0	0.587361	0.9953	1	1	1	
0	0.587146	0.994879	1	1	1	
0	0.586932	0.994453	1	1	1	
0	0.586718	0.994023	1	1	1	
0	0.586504	0.99359	1	1	1	
0	0.586291	0.993151	1	1	1	
0	0.586079	0.992707	1	1	1	
0	0.585867	0.992259	1	1	1	
0	0.585656	0.991809	1	1	1	
0	0.585446	0.991356	1	1	1	
0	0.585239	0.9909	1	1	1	
0	0.585035	0.990442	1	1	1	
0	0.584831	0.989982	1	1	1	
0	0.584628	0.98952	1	1	1	
0	0.584426	0.989055	1	1	1	
0	0.584224	0.988589	1	1	1	
0	0.58402	0.988121	1	1	1	
0	0.58381	0.987649	1	1	1	
0	0.583589	0.987176	1	1	1	
0	0.58335	0.9867	1	1	1	
0	0.583089	0.986222	1	1	1	
0	0.582805	0.985742	1	1	1	
0	0.582499	0.985261	1	1	1	
0	0.582176	0.984777	1	1	1	
0	0.581841	0.984292	1	1	1	
0	0.581501	0.983805	1	1	1	
0	0.581159	0.983326	1	1	1	
0	0.58082	0.982926	1	1	1	
0	0.580484	0.982549	1	1	1	
0	0.580153	0.982176	1	1	1	
0	0.579829	0.981801	1	1	1	
0	0.579511	0.981421	1	1	1	
0	0.5792	0.981037	1	1	1	
0	0.578895	0.980647	1	1	1	
0	0.578597	0.980253	1	1	1	
0	0.578304	0.979854	1	1	1	
0	0.578017	0.97945	1	1	1	
0	0.577735	0.979043	1	1	1	
0	0.577459	0.978632	1	1	1	
0	0.577187	0.978217	1	1	1	
0	0.576918	0.977799	1	1	1	
0	0.576654	0.977377	1	1	1	
0	0.576394	0.976953	1	1	1	
0	0.57614	0.976526	1	1	1	
0	0.575893	0.976096	1	1	1	
0	0.57565	0.975663	1	1	1	
0	0.575409	0.97523	1	1	1	
0	0.575171	0.974803	1	1	1	
0	0.574936	0.974376	1	1	1	
0	0.574704	0.973948	1	1	1	
0	0.574474	0.973519	1	1	1	
0	0.574246	0.973088	1	1	1	
0	0.574021	0.972656	1	1	1	
0	0.573797	0.972222	1	1	1	
0	0.573576	0.971786	1	1	1	
0	0.573357	0.971349	1	1	1	
0	0.573139	0.97091	1	1	1	
0	0.572923	0.97047	1	1	1	
0	0.572709	0.970029	1	1	1	
0	0.572496	0.969583	1	1	1	
0	0.572285	0.969135	1	1	1	
0	0.572075	0.968685	1	1	1	
0	0.571866	0.968234	1	1	1	
0	0.571659	0.967781	1	1	1	
0	0.571453	0.967328	1	1	1	
0	0.571247	0.966878	1	1	1	
0	0.571043	0.966442	1	1	1	
0	0.57084	0.96602	1	1	1	
0	0.570638	0.965608	1	1	1	
0	0.570437	0.965202	1	1	1	
0	0.570237	0.9648	1	1	1	
0	0.570037	0.9644	1	1	1	
0	0.569838	0.964	1	1	1	
0	0.56964	0.9636	1	1	1	
0	0.569443	0.9632	1	1	1	
0	0.569246	0.962798	1	1	1	
0	0.56905	0.962395	1	1	1	
0	0.568855	0.96199	1	1	1	
0	0.56866	0.961584	1	1	1	
0	0.568466	0.961176	1	1	1	
0	0.568272	0.960766	1	1	1	
0	0.568078	0.960355	1	1	1	
0	0.567886	0.959942	1	1	1	
0	0.567693	0.959527	1	1	1	
0	0.567502	0.959111	1	1	1	
0	0.567312	0.958693	1	1	1	
0	0.567125	0.958273	1	1	1	
0	0.56694	0.957851	1	1	1	
0	0.566755	0.957425	1	1	1	
0	0.566571	0.956996	1	1	1	
0	0.566387	0.956567	1	1	1	
0	0.566204	0.956136	1	1	1	
0	0.566021	0.955704	1	1	1	
0	0.565838	0.955271	1	1	1	
0	0.565656	0.954837	1	1	1	
0	0.565473	0.954401	1	1	1	
0	0.565286	0.953964	1	1	1	
0	0.565083	0.953526	1	1	1	
0	0.564853	0.953087	1	1	1	
0	0.564589	0.952646	1	1	1	
0	0.564288	0.952205	1	1	1	
0	0.563954	0.951762	1	1	1	
0	0.563597	0.951328	1	1	1	
0	0.563228	0.950896	1	1	1	
0	0.562858	0.950468	1	1	1	
0	0.562493	0.950044	1	1	1	
0	0.562138	0.949626	1	1	1	
0	0.561794	0.949213	1	1	1	
0	0.561462	0.948805	1	1	1	
0	0.561142	0.948399	1	1	1	
0	0.560833	0.947996	1	1	1	
0	0.560534	0.947595	1	1	1	
0	0.560244	0.947193	1	1	1	
0	0.559963	0.946791	1	1	1	
0	0.55969	0.946389	1	1	1	
0	0.559423	0.945988	1	1	1	
0	0.559163	0.945587	1	1	1	
0	0.558909	0.945186	1	1	1	
0	0.558662	0.944785	1	1	1	
0	0.558423	0.944383	1	1	1	
0	0.55819	0.94398	1	1	1	
0	0.557961	0.943576	1	1	1	
0	0.557736	0.943172	1	1	1	
0	0.557514	0.942766	1	1	1	
0	0.557296	0.942359	1	1	1	
0	0.557081	0.941951	1	1	1	
0	0.556869	0.941543	1	1	1	
0	0.55666	0.941133	1	1	1	
0	0.556453	0.940721	1	1	1	
0	0.556249	0.940308	1	1	1	
0	0.556047	0.939894	1	1	1	
0	0.555847	0.939479	1	1	1	
0	0.555649	0.939063	1	1	1	
0	0.555453	0.938646	1	1	1	
0	0.555259	0.938228	1	1	1	
0	0.555066	0.937809	1	1	1	
0	0.554874	0.937389	1	1	1	
0	0.554685	0.936968	1	1	1	
0	0.554496	0.936547	1	1	1	
0	0.554309	0.936125	1	1	1	
0	0.554122	0.935701	1	1	1	
0	0.553937	0.935278	1	1	1	
0	0.553753	0.934855	1	1	1	
0	0.553569	0.934433	1	1	1	
0	0.553387	0.93401	1	1	1	
0	0.553206	0.933588	1	1	1	
0	0.553025	0.933168	1	1	1	
0	0.552845	0.93275	1	1	1	
0	0.552666	0.932334	1	1	1	
0	0.552487	0.931919	1	1	1	
0	0.552309	0.931506	1	1	1	
0	0.552132	0.931095	1	1	1	
0	0.551956	0.930684	1	1	1	
0	0.55178	0.930274	1	1	1	
0	0.551604	0.929864	1	1	1	
0	0.551429	0.929455	1	1	1	
0	0.551254	0.929051	1	1	1	
0	0.551079	0.928652	1	1	1	
0	0.550906	0.928256	1	1	1	
0	0.550732	0.927861	1	1	1	
0	0.55056	0.927466	1	1	1	
0	0.550387	0.927071	1	1	1	
0	0.550218	0.926677	1	1	1	
0	0.55005	0.926282	1	1	1	
0	0.549883	0.925886	1	1	1	
0	0.549717	0.925488	1	1	1	
0	0.549551	0.925089	1	1	1	
0	0.549385	0.92469	1	1	1	
0	0.54922	0.924291	1	1	1	
0	0.549055	0.92389	1	1	1	
0	0.54889	0.923489	1	1	1	
0	0.548725	0.923086	1	1	1	
0	0.548561	0.922682	1	1	1	
0	0.548397	0.922278	1	1	1	
0	0.548233	0.921872	1	1	1	
0	0.548058	0.921466	1	1	1	
0	0.54785	0.921059	1	1	1	
0	0.547588	0.920651	1	1	1	
0	0.547267	0.920243	1	1	1	
0	0.546892	0.919834	1	1	1	
0	0.546477	0.919426	1	1	1	
0	0.546048	0.919018	1	1	1	
0	0.545626	0.918611	1	1	1	
0	0.545224	0.918204	1	1	1	
0	0.544846	0.917799	1	1	1	
0	0.544492	0.917394	1	1	1	
0	0.544159	0.91699	1	1	1	
0	0.543845	0.916586	1	1	1	
0	0.543548	0.916183	1	1	1	
0	0.543265	0.91578	1	1	1	
0	0.542995	0.915377	1	1	1	
0	0.542736	0.914976	1	1	1	
0	0.542485	0.914574	1	1	1	
0	0.542244	0.914174	1	1	1	
0	0.542013	0.913773	1	1	1	
0	0.541791	0.913373	1	1	1	
0	0.541574	0.912974	1	1	1	
0	0.541363	0.912574	1	1	1	
0	0.541156	0.912175	1	1	1	
0	0.540954	0.911776	1	1	1	
0	0.540756	0.911374	1	1	1	
0	0.540561	0.910972	1	1	1	
0	0.54037	0.910569	1	1	1	
0	0.540182	0.910167	1	1	1	
0	0.539996	0.909765	1	1	1	
0	0.539813	0.909362	1	1	1	
0	0.539632	0.90896	1	1	1	
0	0.539454	0.908558	1	1	1	
0	0.539277	0.908155	1	1	1	
0	0.539102	0.907753	1	1	1	
0	0.538928	0.907357	1	1	1	
0	0.538757	0.906965	1	1	1	
0	0.538586	0.906574	1	1	1	
0	0.538417	0.906183	1	1	1	
0	0.538249	0.905792	1	1	1	
0	0.538082	0.905401	1	1	1	
0	0.537916	0.905008	1	1	1	
0	0.537751	0.904614	1	1	1	
0	0.537587	0.904221	1	1	1	
0	0.537424	0.903826	1	1	1	
0	0.537261	0.903432	1	1	1	
0	0.5371	0.903038	1	1	1	
0	0.536939	0.902644	1	1	1	
0	0.536779	0.90225	1	1	1	
0	0.536619	0.901856	1	1	1	
0	0.53646	0.901464	1	1	1	
0	0.536301	0.901071	1	1	1	
0	0.536142	0.900679	1	1	1	
0	0.535985	0.900288	1	1	1	
0	0.535827	0.899897	1	1	1	
0	0.535671	0.899506	1	1	1	
0	0.535514	0.899115	1	1	1	
0	0.535358	0.898725	1	1	1	
0	0.535202	0.898334	1	1	1	
0	0.535046	0.897944	1	1	1	
0	0.534891	0.897554	1	1	1	
0	0.534736	0.897164	1	1	1	
0	0.534582	0.896775	1	1	1	
0	0.534428	0.896385	1	1	1	
0	0.534274	0.895996	1	1	1	
0	0.534123	0.895607	1	1	1	
0	0.533973	0.895217	1	1	1	
0	0.533824	0.894828	1	1	1	
0	0.533675	0.894438	1	1	1	
0	0.533526	0.894049	1	1	1	
0	0.533378	0.893658	1	1	1	
0	0.53323	0.893267	1	1	1	
0	0.533082	0.892876	1	1	1	
0	0.532934	0.892485	1	1	1	
0	0.532786	0.892093	1	1	1	
0	0.532638	0.891701	1	1	1	
0	0.532491	0.891309	1	1	1	
0	0.532344	0.890917	1	1	1	
0	0.532189	0.890525	1	1	1	
0	0.531977	0.890133	1	1	1	
0	0.531664	0.889738	1	1	1	
0	0.531251	0.889343	1	1	1	
0	0.530759	0.888948	1	1	1	
0	0.530219	0.888553	1	1	1	
0	0.529691	0.888159	1	1	1	
0	0.529215	0.887765	1	1	1	
0	0.528795	0.887371	1	1	1	
0	0.528422	0.88698	1	1	1	
0	0.528089	0.886596	1	1	1	
0	0.527785	0.886214	1	1	1	
0	0.527506	0.885834	1	1	1	
0	0.527246	0.885454	1	1	1	
0	0.527001	0.885072	1	1	1	
0	0.526769	0.88469	1	1	1	
0	0.526548	0.884307	1	1	1	
0	0.52634	0.883925	1	1	1	
0	0.526141	0.883543	1	1	1	
0	0.525948	0.883161	1	1	1	
0	0.525761	0.882779	1	1	1	
0	0.525579	0.882397	1	1	1	
0	0.525402	0.882016	1	1	1	
0	0.525229	0.881635	1	1	1	
0	0.525059	0.881255	1	1	1	
0	0.524893	0.880874	1	1	1	
0	0.524729	0.880494	1	1	1	
0	0.524568	0.880114	1	1	1	
0	0.524408	0.879734	1	1	1	
0	0.524251	0.879355	1	1	1	
0	0.524096	0.878975	1	1	1	
0	0.523942	0.878596	1	1	1	
0	0.52379	0.878217	1	1	1	
0	0.523639	0.877837	1	1	1	
0	0.523489	0.877458	1	1	1	
0	0.523341	0.877079	1	1	1	
0	0.523193	0.8767	1	1	1	
0	0.523047	0.87632	1	1	1	
0	0.522901	0.875941	1	1	1	
0	0.522756	0.875561	1	1	1	
0	0.522612	0.875182	1	1	1	
0	0.522468	0.874802	1	1	1	
0	0.522325	0.874423	1	1	1	
0	0.522182	0.874044	1	1	1	
0	0.52204	0.873665	1	1	1	
0	0.521899	0.873287	1	1	1	
0	0.521758	0.872908	1	1	1	
0	0.521617	0.872529	1	1	1	
0	0.521477	0.87215	1	1	1	
0	0.521337	0.871771	1	1	1	
0	0.521197	0.871391	1	1	1	
0	0.521058	0.871012	1	1	1	
0	0.520918	0.870633	1	1	1	
0	0.52078	0.870253	1	1	1	
0	0.520641	0.869874	1	1	1	
0	0.520503	0.869496	1	1	1	
0	0.520365	0.869114	1	1	1	
0	0.520227	0.868732	1	1	1	
0	0.520089	0.86835	1	1	1	
0	0.519951	0.867969	1	1	1	
0	0.519813	0.867587	1	1	1	
0	0.519676	0.867207	1	1	1	
0	0.519539	0.866835	1	1	1	
0	0.519402	0.866464	1	1	1	
0	0.519265	0.866091	1	1	1	
0	0.519129	0.865717	1	1	1	
0	0.518993	0.865343	1	1	1	
0	0.518859	0.86497	1	1	1	
0	0.518726	0.864597	1	1	1	
0	0.518593	0.864225	1	1	1	
0	0.51846	0.863853	1	1	1	
0	0.518328	0.863481	1	1	1	
0	0.518195	0.863109	1	1	1	
0	0.518063	0.862738	1	1	1	
0	0.517931	0.862367	1	1	1	
0	0.517798	0.861996	1	1	1	
0	0.517666	0.861626	1	1	1	
0	0.517533	0.861256	1	1	1	
0	0.517378	0.860885	1	1	1	
0	0.517046	0.860516	1	1	1	
0	0.516512	0.860146	1	1	1	
0	0.515851	0.859776	1	1	1	
0	0.515126	0.859407	1	1	1	
0	0.51443	0.859038	1	1	1	
0	0.513875	0.858669	1	1	1	
0	0.513447	0.858301	1	1	1	
0	0.513102	0.857932	1	1	1	
0	0.512811	0.857564	1	1	1	
0	0.512556	0.857196	1	1	1	
0	0.512327	0.856828	1	1	1	
0	0.512118	0.856461	1	1	1	
0	0.511922	0.856093	1	1	1	
0	0.511737	0.855726	1	1	1	
0	0.511564	0.855358	1	1	1	
0	0.5114	0.854991	1	1	1	
0	0.511241	0.854624	1	1	1	
0	0.511088	0.854256	1	1	1	
0	0.510939	0.853889	1	1	1	
0	0.510794	0.853522	1	1	1	
0	0.510651	0.853155	1	1	1	
0	0.510511	0.852788	1	1	1	
0	0.510374	0.852421	1	1	1	
0	0.510238	0.852054	1	1	1	
0	0.510104	0.851686	1	1	1	
0	0.509972	0.851318	1	1	1	
0	0.50984	0.85095	1	1	1	
0	0.50971	0.850582	1	1	1	
0	0.509581	0.850214	1	1	1	
0	0.509453	0.849845	1	1	1	
0	0.509325	0.849475	1	1	1	
0	0.509199	0.849103	1	1	1	
0	0.509072	0.848732	1	1	1	
0	0.508947	0.84836	1	1	1	
0	0.508822	0.847995	1	1	1	
0	0.508697	0.847631	1	1	1	
0	0.508573	0.847267	1	1	1	
0	0.508449	0.846904	1	1	1	
0	0.508325	0.846542	1	1	1	
0	0.508202	0.84618	1	1	1	
0	0.508079	0.845819	1	1	1	
0	0.507956	0.845459	1	1	1	
0	0.507833	0.845099	1	1	1	
0	0.50771	0.844739	1	1	1	
0	0.507588	0.84438	1	1	1	
0	0.507466	0.844021	1	1	1	
0	0.507344	0.843662	1	1	1	
0	0.507222	0.843304	1	1	1	
0	0.5071	0.842946	1	1	1	
0	0.506978	0.842588	1	1	1	
0	0.506856	0.84223	1	1	1	
0	0.506735	0.841872	1	1	1	
0	0.506613	0.841514	1	1	1	
0	0.506491	0.841157	1	1	1	
0	0.506369	0.8408	1	1	1	
0	0.506248	0.840443	1	1	1	
0	0.506126	0.840086	1	1	1	
0	0.506005	0.839729	1	1	1	
0	0.505883	0.839373	1	1	1	
0	0.505762	0.839016	1	1	1	
0	0.50564	0.838659	1	1	1	
0	0.505518	0.838302	1	1	1	
0	0.505396	0.837946	1	1	1	
0	0.505275	0.837589	1	1	1	
0	0.505153	0.837232	1	1	1	
0	0.505032	0.836876	1	1	1	
0	0.50491	0.836519	1	1	1	
0	0.504788	0.836163	1	1	1	
0	0.504667	0.835806	1	1	1	
0	0.504546	0.83545	1	1	1	
0	0.504427	0.835093	1	1	1	
0	0.504308	0.834736	1	1	1	
0	0.504189	0.834379	1	1	1	
0	0.504071	0.834022	1	1	1	
0	0.503952	0.833665	1	1	1	
0	0.503833	0.833308	1	1	1	
0	0.503715	0.832951	1	1	1	
0	0.503216	0.832593	1	1	1	
0	0.502334	0.832235	1	1	1	
0	0.50132	0.831877	1	1	1	
0	0.500305	0.831518	1	1	1	
0	0.499374	0.831159	1	1	1	
0	0.49895	0.830799	1	1	1	
0	0.498682	0.830436	1	1	1	
0	0.498479	0.830073	1	1	1	
0	0.498309	0.829716	1	1	1	
0	0.498158	0.829361	1	1	1	
0	0.498019	0.829008	1	1	1	
0	0.497888	0.828656	1	1	1	
0	0.497763	0.828305	1	1	1	
0	0.497643	0.827954	1	1	1	
0	0.497527	0.827604	1	1	1	
0	0.497414	0.827254	1	1	1	
0	0.497304	0.826905	1	1	1	
0	0.497195	0.826557	1	1	1	
0	0.497087	0.826209	1	1	1	
0	0.49698	0.825861	1	1	1	
0	0.496874	0.825513	1	1	1	
0	0.496768	0.825166	1	1	1	
0	0.496663	0.824819	1	1	1	
0	0.496558	0.824473	1	1	1	
0	0.496453	0.824127	1	1	1	
0	0.496349	0.823781	1	1	1	
0	0.496244	0.823435	1	1	1	
0	0.49614	0.823089	1	1	1	
0	0.496036	0.822744	1	1	1	
0	0.495932	0.822399	1	1	1	
0	0.495828	0.822054	1	1	1	
0	0.495724	0.821709	1	1	1	
0	0.495619	0.821364	1	1	1	
0	0.495515	0.82102	1	1	1	
0	0.495411	0.820675	1	1	1	
0	0.495306	0.820331	1	1	1	
0	0.495202	0.819986	1	1	1	
0	0.495097	0.819642	1	1	1	
0	0.494993	0.819298	1	1	1	
0	0.494888	0.818953	1	1	1	
0	0.494783	0.818609	1	1	1	
0	0.494678	0.818264	1	1	1	
0	0.494573	0.81792	1	1	1	
0	0.494467	0.817575	1	1	1	
0	0.494362	0.817231	1	1	1	
0	0.494256	0.816886	1	1	1	
0	0.49415	0.816541	1	1	1	
0	0.494044	0.816196	1	1	1	
0	0.493938	0.815851	1	1	1	
0	0.493832	0.815505	1	1	1	
0	0.493726	0.815159	1	1	1	
0	0.493619	0.814813	1	1	1	
0	0.493513	0.814467	1	1	1	
0	0.493406	0.81412	1	1	1	
0	0.493299	0.813772	1	1	1	
0	0.493192	0.813424	1	1	1	
0	0.493085	0.813073	1	1	1	
0	0.492978	0.812721	1	1	1	
0	0.49287	0.812373	1	1	1	
0	0.492762	0.812029	1	1	1	
0	0.492655	0.811685	1	1	1	
0	0.492547	0.811343	1	1	1	
0	0.492439	0.811002	1	1	1	
0	0.492331	0.810661	1	1	1	
0	0.492222	0.810321	1	1	1	
0	0.492114	0.809981	1	1	1	
0	0.492005	0.809642	1	1	1	
0	0.491896	0.809303	1	1	1	
0	0.491787	0.808965	1	1	1	
0	0.491678	0.808626	1	1	1	
0	0.491569	0.808289	1	1	1	
0	0.49146	0.807951	1	1	1	
0	0.491351	0.807614	1	1	1	
0	0.491242	0.807277	1	1	1	
0	0.491132	0.80694	1	1	1	
0	0.491022	0.806603	1	1	1	
0	0.490913	0.806267	1	1	1	
0	0.489582	0.805931	1	1	1	
0	0.487861	0.805595	1	1	1	
0	0.48639	0.805259	1	1	1	
0	0.485111	0.804923	1	1	1	
0	0.483327	0.804588	1	1	1	
0	0.479935	0.804253	1	1	1	
0	0.475889	0.803918	1	1	1	
0	0.471415	0.803583	1	1	1	
0	0.466627	0.803249	1	1	1	
0	0.461594	0.802914	1	1	1	
0	0.45636	0.80258	1	1	1	
0	0.450957	0.802246	1	1	1	
0	0.445411	0.801912	1	1	1	
0	0.439739	0.801578	1	1	1	
0	0.433958	0.801244	1	1	1	
0	0.428078	0.80091	1	1	1	
0	0.42211	0.800576	1	1	1	
0	0.416062	0.800243	1	1	1	
0	0.409941	0.799909	1	1	1	
0	0.403752	0.799576	1	1	1	
0	0.397501	0.799242	1	1	1	
0	0.391191	0.798909	1	1	1	
0	0.384827	0.798575	1	1	1	
0	0.378411	0.798241	1	1	1	
0	0.371948	0.797907	1	1	1	
0	0.365439	0.797572	1	1	1	
0	0.358887	0.797238	1	1	1	
0	0.352294	0.796903	1	1	1	
0	0.345662	0.796566	1	1	1	
0	0.338992	0.796229	1	1	1	
0	0.332286	0.795892	1	1	1	
0	0.325546	0.795561	1	1	1	
0	0.318773	0.795229	1	1	1	
0	0.311968	0.794899	1	1	1	
0	0.305132	0.794569	1	1	1	
0	0.298267	0.79424	1	1	1	
0	0.291373	0.793912	1	1	1	
0	0.284452	0.793584	1	1	1	
0	0.277503	0.793256	1	1	1	
0	0.270529	0.792929	1	1	1	
0	0.263529	0.792601	1	1	1	
0	0.256505	0.792275	1	1	1	
0	0.249457	0.791948	1	1	1	
0	0.242385	0.791621	1	1	1	
0	0.235291	0.791295	1	1	1	
0	0.228175	0.790969	1	1	1	
0	0.221038	0.790643	1	1	1	
0	0.21388	0.790317	1	1	1	
0	0.206702	0.789991	1	1	1	
0	0.199504	0.789665	1	1	1	
0	0.192286	0.78934	1	1	1	
0	0.185049	0.789015	1	1	1	
0	0.177794	0.788689	1	1	1	
0	0.17052	0.788364	1	1	1	
0	0.163229	0.788039	1	1	1	
0	0.15592	0.787713	1	1	1	
0	0.148595	0.787388	1	1	1	
0	0.141254	0.787063	1	1	1	
0	0.133896	0.786738	1	1	1	
0	0.126523	0.786413	1	1	1	
0	0.119134	0.786089	1	1	1	
0	0.11173	0.785764	1	1	1	
0	0.104311	0.785439	1	1	1	
0	0.0968779	0.785114	1	1	1	
0	0.0894299	0.784789	1	1	1	
0	0.0819679	0.784465	1	1	1	
0	0.0744922	0.78414	1	1	1	
0	0.0670032	0.783815	1	1	1	
0	0.0595012	0.783491	1	1	1	
0	0.0519865	0.783166	1	1	1	
0	0.0444593	0.782841	1	1	1	
0	0.03692	0.782516	1	1	1	
0	0.0293686	0.782191	1	1	1	
0	0.0218057	0.781866	1	1	1	
0	0.0142307	0.781541	1	1	1	
0	0.00664415	0.781216	1	1	1	
0	0	0.780889	1	1	1	
0	0	0.780562	1	1	1	
0	0	0.780236	1	1	1	
0	0	0.779909	1	1	1	
0	0	0.779585	1	1	1	
0	0	0.779266	1	1	1	
0	0	0.778949	1	1	1	
0	0	0.77863	1	1	1	
0	0	0.778311	1	1	1	
0	0	0.777992	1	1	1	
0	0	0.777674	1	1	1	
0	0	0.777356	1	1	1	
0	0	0.777039	1	1	1	
0	0	0.776722	1	1	1	
0	0	0.776406	1	1	1	
0	0	0.77609	1	1	1	
0	0	0.775774	1	1	1	
0	0	0.775459	1	1	1	
0	0	0.775145	1	1	1	
0	0	0.77483	1	1	1	
0	0	0.774516	1	1	1	
0	0	0.774202	1	1	1	
0	0	0.773888	1	1	1	
0	0	0.773575	1	1	1	
0	0	0.773261	1	1	1	
0	0	0.772948	1	1	1	
0	0	0.772635	1	1	1	
0	0	0.772322	1	1	1	
0	0	0.772009	1	1	1	
0	0	0.771696	1	1	1	
0	0	0.771384	1	1	1	
0	0	0.771071	1	1	1	
0	0	0.770758	1	1	1	
0	0	0.770445	1	1	1	
0	0	0.770132	1	1	1	
0	0	0.769819	1	1	1	
0	0	0.769506	1	1	1	
0	0	0.769193	1	1	1	
0	0	0.76888	1	1	1	
0	0	0.768567	1	1	1	
0	0	0.768253	1	1	1	
0	0	0.76794	1	1	1	
0	0	0.767626	1	1	1	
0	0	0.767312	1	1	1	
0	0	0.766997	1	1	1	
0	0	0.766683	1	1	1	
0	0	0.766369	1	1	1	
0	0	0.766054	1	1	1	
0	0	0.765739	1	1	1	
0	0	0.765423	1	1	1	
0	0	0.765106	1	1	1	
0	0	0.76479	1	1	1	
0	0	0.764474	1	1	1	
0	0	0.764159	1	1	1	
0	0	0.763848	1	1	1	
0	0	0.763541	1	1	1	
0	0	0.763234	1	1	1	
0	0	0.762927	1	1	1	
0	0	0.762618	1	1	1	
0	0	0.762309	1	1	1	
0	0	0.762001	1	1	1	
0	0	0.761692	1	1	1	
0	0	0.761384	1	1	1	
0	0	0.761075	1	1	1	
0	0	0.760767	1	1	1	
0	0	0.76046	1	1	1	
0	0	0.760152	1	1	1	
0	0	0.759845	1	1	1	
0	0	0.759538	1	1	1	
0	0	0.759232	1	1	1	
0	0	0.758925	1	1	1	
0	0	0.758619	1	1	1	
0	0	0.758313	1	1	1	
0	0	0.758008	1	1	1	
0	0	0.757702	1	1	1	
0	0	0.757397	1	1	1	
0	0	0.757093	1	1	1	
0	0	0.756788	1	1	1	
0	0	0.756484	1	1	1	
0	0	0.756179	1	1	1	
0	0	0.755875	0.999941	1	1	
0	0	0.755572	0.999822	1	1	
0	0	0.755268	0.99968	1	1	
0	0	0.754965	0.999522	1	1	
0	0	0.754662	0.999353	1	1	
0	0	0.754359	0.999176	1	1	
0	0	0.754056	0.998992	1	1	
0	0	0.753754	0.998803	1	1	
0	0	0.753451	0.99861	1	1	
0	0	0.753149	0.998412	1	1	
0	0	0.752847	0.998211	1	1	
0	0	0.752544	0.998006	1	1	
0	0	0.752242	0.997799	1	1	
0	0	0.75194	0.997588	1	1	
0	0	0.751639	0.997376	1	1	
0	0	0.751337	0.997161	1	1	
0	0	0.751035	0.996943	1	1	
0	0	0.750732	0.996724	1	1	
0	0	0.75043	0.996502	1	1	
0	0	0.750127	0.996279	1	1	
0	0	0.749824	0.996054	1	1	
0	0	0.749522	0.995827	1	1	
0	0	0.749219	0.995599	1	1	
0	0	0.748921	0.995368	1	1	
0	0	0.748626	0.995137	1	1	
0	0	0.748332	0.994903	1	1	
0	0	0.748039	0.994694	1	1	
0	0	0.747745	0.994508	1	1	
0	0	0.74745	0.994328	1	1	
0	0	0.747155	0.994147	1	1	
0	0	0.746859	0.993963	1	1	
0	0	0.746564	0.993778	1	1	
0	0	0.746267	0.993589	1	1	
0	0	0.745971	0.993397	1	1	
0	0	0.745674	0.993203	1	1	
0	0	0.745378	0.993007	1	1	
0	0	0.745081	0.992807	1	1	
0	0	0.744784	0.992606	1	1	
0	0	0.744487	0.992402	1	1	
0	0	0.744191	0.992197	1	1	
0	0	0.743894	0.991989	1	1	
0	0	0.743597	0.99178	1	1	
0	0	0.743301	0.991568	1	1	
0	0	0.743005	0.991355	1	1	
0	0	0.742708	0.991141	1	1	
0	0	0.742412	0.990925	1	1	
0	0	0.742116	0.990707	1	1	
0	0	0.741819	0.990488	1	1	
0	0	0.741523	0.990267	1	1	
0	0	0.741227	0.990045	1	1	
0	0	0.740931	0.989821	1	1	
0	0	0.740635	0.989598	1	1	
0	0	0.740339	0.989378	1	1	
0	0	0.740044	0.989165	1	1	
0	0	0.739748	0.988957	1	1	
0	0	0.739452	0.988753	1	1	
0	0	0.739157	0.988549	1	1	
0	0	0.738861	0.988347	1	1	
0	0	0.738565	0.988144	1	1	
0	0	0.73827	0.987941	1	1	
0	0	0.737975	0.987737	1	1	
0	0	0.73768	0.987532	1	1	
0	0	0.737385	0.987327	1	1	
0	0	0.737091	0.98712	1	1	
0	0	0.736796	0.986912	1	1	
0	0	0.7365	0.986704	1	1	
0	0	0.736204	0.986494	1	1	
0	0	0.735909	0.986283	1	1	
0	0	0.735614	0.98607	1	1	
0	0	0.73532	0.985857	1	1	
0	0	0.735025	0.985642	1	1	
0	0	0.734732	0.985427	1	1	
0	0	0.734443	0.98521	1	1	
0	0	0.734157	0.984992	1	1	
0	0	0.733872	0.984773	1	1	
0	0	0.733588	0.984554	1	1	
0	0	0.733304	0.984333	1	1	
0	0	0.733021	0.984112	1	1	
0	0	0.732737	0.983892	1	1	
0	0	0.732452	0.983674	1	1	
0	0	0.732168	0.983457	1	1	
0	0	0.731885	0.983243	1	1	
0	0	0.731601	0.983029	1	1	
0	0	0.731317	0.982817	1	1	
0	0	0.731033	0.982605	1	1	
0	0	0.73075	0.982393	1	1	
0	0	0.730466	0.982181	1	1	
0	0	0.730182	0.981967	1	1	
0	0	0.729899	0.981753	1	1	
0	0	0.729616	0.981538	1	1	
0	0	0.729333	0.981323	1	1	
0	0	0.729049	0.981108	1	1	
0	0	0.728766	0.980892	1	1	
0	0	0.728483	0.980676	1	1	
0	0	0.7282	0.980459	1	1	
0	0	0.727916	0.980242	1	1	
0	0	0.727633	0.980024	1	1	
0	0	0.72735	0.979805	1	1	
0	0	0.727066	0.979586	1	1	
0	0	0.726783	0.979366	1	1	
0	0	0.726499	0.979145	1	1	
0	0	0.726215	0.978923	1	1	
0	0	0.725931	0.978702	1	1	
0	0	0.725647	0.97848	1	1	
0	0	0.725362	0.978258	1	1	
