Time	pos1	pos2	pos3	pos4	pos5	pos6
531.7	465.283	515.785	562.496	593.373	608.763	613.551	
531.8	465.261	515.761	562.456	593.359	608.753	613.543	
531.9	465.239	515.738	562.418	593.344	608.743	613.536	
532	465.218	515.714	562.383	593.329	608.733	613.529	
532.1	465.196	515.69	562.349	593.314	608.723	613.522	
532.2	465.174	515.665	562.317	593.299	608.713	613.515	
532.3	465.152	515.641	562.285	593.284	608.703	613.507	
532.4	465.131	515.616	562.255	593.269	608.693	613.5	
532.5	465.109	515.592	562.226	593.253	608.682	613.493	
532.6	465.087	515.567	562.197	593.238	608.672	613.485	
532.7	465.066	515.542	562.171	593.223	608.662	613.478	
532.8	465.044	515.517	562.144	593.208	608.652	613.471	
532.9	465.022	515.491	562.118	593.192	608.642	613.464	
533	465.001	515.466	562.093	593.177	608.632	613.456	
533.1	464.979	515.441	562.07	593.162	608.622	613.449	
533.2	464.957	515.415	562.045	593.146	608.612	613.442	
533.3	464.936	515.39	562.021	593.131	608.601	613.434	
533.4	464.914	515.364	561.998	593.115	608.591	613.427	
533.5	464.893	515.339	561.975	593.1	608.581	613.42	
533.6	464.871	515.313	561.954	593.085	608.571	613.412	
533.7	464.85	515.287	561.933	593.069	608.561	613.405	
533.8	464.828	515.262	561.912	593.054	608.55	613.398	
533.9	464.806	515.236	561.891	593.038	608.54	613.39	
534	464.785	515.21	561.87	593.023	608.53	613.383	
534.1	464.763	515.184	561.85	593.007	608.52	613.376	
534.2	464.742	515.159	561.829	592.992	608.51	613.368	
534.3	464.72	515.133	561.809	592.976	608.499	613.361	
534.4	464.698	515.107	561.788	592.96	608.489	613.354	
534.5	464.677	515.082	561.768	592.945	608.479	613.346	
534.6	464.655	515.056	561.748	592.929	608.468	613.339	
534.7	464.634	515.031	561.728	592.914	608.458	613.331	
534.8	464.612	515.005	561.708	592.898	608.448	613.324	
534.9	464.59	514.98	561.688	592.883	608.437	613.317	
535	464.569	514.954	561.668	592.867	608.427	613.309	
535.1	464.547	514.929	561.648	592.852	608.417	613.302	
535.2	464.525	514.904	561.629	592.837	608.406	613.294	
535.3	464.504	514.878	561.609	592.821	608.396	613.287	
535.4	464.482	514.853	561.59	592.806	608.386	613.279	
535.5	464.46	514.828	561.571	592.791	608.375	613.272	
535.6	464.439	514.803	561.551	592.775	608.365	613.265	
535.7	464.417	514.778	561.532	592.76	608.355	613.257	
535.8	464.395	514.753	561.513	592.745	608.344	613.25	
535.9	464.373	514.728	561.494	592.73	608.334	613.242	
536	464.352	514.703	561.475	592.715	608.323	613.235	
536.1	464.33	514.678	561.456	592.7	608.313	613.227	
536.2	464.308	514.654	561.437	592.684	608.303	613.22	
536.3	464.286	514.629	561.418	592.669	608.292	613.212	
536.4	464.264	514.604	561.4	592.654	608.282	613.205	
536.5	464.243	514.58	561.381	592.639	608.272	613.197	
536.6	464.221	514.555	561.362	592.624	608.261	613.19	
536.7	464.199	514.531	561.344	592.609	608.251	613.182	
536.8	464.177	514.506	561.326	592.595	608.241	613.174	
536.9	464.155	514.482	561.307	592.58	608.23	613.167	
537	464.134	514.458	561.289	592.565	608.22	613.159	
537.1	464.112	514.434	561.27	592.55	608.21	613.152	
537.2	464.09	514.41	561.252	592.535	608.199	613.144	
537.3	464.068	514.385	561.234	592.52	608.189	613.137	
537.4	464.046	514.361	561.216	592.505	608.178	613.129	
537.5	464.025	514.338	561.198	592.49	608.168	613.121	
537.6	464.003	514.314	561.18	592.476	608.158	613.114	
537.7	463.981	514.29	561.162	592.461	608.147	613.106	
537.8	463.959	514.266	561.144	592.446	608.137	613.098	
537.9	463.937	514.242	561.126	592.431	608.126	613.091	
538	463.916	514.219	561.108	592.417	608.116	613.083	
538.1	463.894	514.195	561.09	592.402	608.106	613.075	
538.2	463.872	514.172	561.072	592.387	608.095	613.068	
538.3	463.85	514.148	561.055	592.373	608.085	613.06	
538.4	463.829	514.125	561.036	592.358	608.074	613.052	
538.5	463.807	514.101	561.012	592.343	608.064	613.045	
538.6	463.785	514.078	560.977	592.329	608.053	613.037	
538.7	463.763	514.055	560.929	592.314	608.043	613.029	
538.8	463.742	514.031	560.873	592.3	608.033	613.021	
538.9	463.72	514.008	560.812	592.285	608.022	613.014	
539	463.698	513.985	560.752	592.271	608.012	613.006	
539.1	463.677	513.962	560.693	592.256	608.001	612.998	
539.2	463.655	513.939	560.638	592.241	607.99	612.99	
539.3	463.633	513.916	560.585	592.227	607.979	612.982	
539.4	463.612	513.893	560.535	592.212	607.969	612.973	
539.5	463.59	513.87	560.488	592.197	607.958	612.965	
539.6	463.569	513.846	560.442	592.182	607.947	612.957	
539.7	463.547	513.823	560.4	592.167	607.937	612.949	
539.8	463.526	513.8	560.36	592.152	607.926	612.941	
539.9	463.504	513.776	560.323	592.137	607.916	612.933	
540	463.483	513.753	560.287	592.122	607.905	612.925	
540.1	463.461	513.729	560.252	592.107	607.894	612.917	
540.2	463.44	513.705	560.219	592.091	607.884	612.909	
540.3	463.418	513.681	560.187	592.076	607.873	612.901	
540.4	463.397	513.657	560.156	592.06	607.862	612.893	
540.5	463.375	513.633	560.126	592.045	607.852	612.885	
540.6	463.354	513.608	560.097	592.029	607.841	612.877	
540.7	463.333	513.584	560.069	592.014	607.831	612.869	
540.8	463.311	513.559	560.041	591.998	607.82	612.861	
540.9	463.29	513.535	560.015	591.982	607.809	612.853	
541	463.269	513.51	559.989	591.966	607.799	612.845	
541.1	463.247	513.485	559.964	591.95	607.788	612.837	
541.2	463.226	513.46	559.938	591.935	607.778	612.829	
541.3	463.205	513.435	559.914	591.919	607.767	612.821	
541.4	463.183	513.41	559.89	591.903	607.756	612.813	
541.5	463.162	513.385	559.866	591.887	607.746	612.805	
541.6	463.141	513.36	559.844	591.871	607.735	612.797	
541.7	463.119	513.335	559.821	591.856	607.724	612.789	
541.8	463.098	513.31	559.799	591.84	607.714	612.781	
541.9	463.077	513.285	559.778	591.824	607.703	612.773	
542	463.056	513.259	559.756	591.808	607.693	612.765	
542.1	463.034	513.234	559.734	591.793	607.682	612.757	
542.2	463.013	513.209	559.713	591.777	607.671	612.749	
542.3	462.992	513.184	559.692	591.761	607.661	612.741	
542.4	462.971	513.159	559.671	591.746	607.65	612.733	
542.5	462.949	513.133	559.65	591.73	607.639	612.725	
542.6	462.928	513.108	559.629	591.715	607.629	612.717	
542.7	462.907	513.083	559.608	591.699	607.618	612.708	
542.8	462.885	513.058	559.587	591.684	607.607	612.7	
542.9	462.864	513.033	559.567	591.669	607.597	612.692	
543	462.843	513.008	559.546	591.653	607.586	612.684	
543.1	462.821	512.983	559.526	591.638	607.575	612.676	
543.2	462.8	512.958	559.506	591.623	607.564	612.668	
543.3	462.779	512.933	559.486	591.607	607.554	612.66	
543.4	462.757	512.909	559.466	591.592	607.543	612.652	
543.5	462.736	512.884	559.446	591.577	607.532	612.644	
543.6	462.714	512.859	559.426	591.562	607.522	612.636	
543.7	462.693	512.834	559.406	591.547	607.511	612.628	
543.8	462.672	512.81	559.387	591.532	607.5	612.619	
543.9	462.65	512.785	559.367	591.517	607.489	612.611	
544	462.629	512.761	559.348	591.502	607.478	612.603	
544.1	462.607	512.736	559.328	591.487	607.467	612.595	
544.2	462.586	512.712	559.309	591.472	607.457	612.587	
544.3	462.564	512.687	559.29	591.457	607.446	612.579	
544.4	462.543	512.663	559.271	591.442	607.435	612.571	
544.5	462.522	512.639	559.251	591.427	607.424	612.562	
544.6	462.5	512.615	559.232	591.412	607.413	612.554	
544.7	462.479	512.59	559.213	591.397	607.402	612.546	
544.8	462.457	512.566	559.195	591.382	607.391	612.538	
544.9	462.436	512.542	559.176	591.367	607.381	612.53	
545	462.414	512.518	559.157	591.353	607.37	612.522	
545.1	462.393	512.494	559.138	591.338	607.359	612.513	
545.2	462.371	512.47	559.12	591.323	607.348	612.505	
545.3	462.35	512.447	559.101	591.308	607.337	612.497	
545.4	462.328	512.423	559.082	591.293	607.326	612.489	
545.5	462.307	512.399	559.064	591.279	607.315	612.481	
545.6	462.285	512.375	559.045	591.264	607.304	612.472	
545.7	462.264	512.352	559.027	591.249	607.294	612.464	
545.8	462.242	512.328	559.009	591.234	607.283	612.456	
545.9	462.221	512.305	558.99	591.22	607.272	612.448	
546	462.2	512.281	558.972	591.205	607.261	612.439	
546.1	462.178	512.258	558.954	591.19	607.25	612.431	
546.2	462.157	512.235	558.936	591.176	607.239	612.423	
546.3	462.135	512.211	558.918	591.161	607.228	612.415	
546.4	462.114	512.188	558.9	591.146	607.217	612.406	
546.5	462.092	512.165	558.878	591.132	607.206	612.398	
546.6	462.071	512.142	558.849	591.117	607.196	612.39	
546.7	462.05	512.119	558.811	591.103	607.185	612.382	
546.8	462.028	512.095	558.766	591.088	607.174	612.373	
546.9	462.007	512.072	558.716	591.074	607.163	612.365	
547	461.985	512.049	558.665	591.059	607.152	612.357	
547.1	461.964	512.027	558.614	591.045	607.141	612.348	
547.2	461.943	512.004	558.563	591.03	607.13	612.34	
547.3	461.921	511.981	558.514	591.015	607.119	612.332	
547.4	461.9	511.958	558.467	591	607.108	612.323	
547.5	461.879	511.935	558.421	590.985	607.097	612.315	
547.6	461.858	511.912	558.377	590.97	607.086	612.307	
547.7	461.836	511.889	558.335	590.954	607.075	612.298	
547.8	461.815	511.866	558.295	590.939	607.064	612.29	
547.9	461.794	511.843	558.257	590.923	607.053	612.282	
548	461.773	511.82	558.22	590.908	607.042	612.273	
548.1	461.751	511.796	558.185	590.892	607.031	612.265	
548.2	461.73	511.773	558.151	590.876	607.021	612.257	
548.3	461.709	511.749	558.118	590.86	607.009	612.248	
548.4	461.688	511.726	558.086	590.844	606.998	612.24	
548.5	461.667	511.702	558.055	590.828	606.987	612.231	
548.6	461.646	511.678	558.025	590.812	606.976	612.223	
548.7	461.625	511.654	557.996	590.796	606.965	612.215	
548.8	461.604	511.63	557.968	590.78	606.954	612.206	
548.9	461.582	511.606	557.94	590.764	606.942	612.198	
549	461.561	511.582	557.913	590.748	606.931	612.189	
549.1	461.54	511.558	557.887	590.732	606.92	612.181	
549.2	461.519	511.533	557.86	590.716	606.909	612.172	
549.3	461.498	511.509	557.835	590.7	606.898	612.164	
549.4	461.477	511.484	557.81	590.684	606.887	612.155	
549.5	461.456	511.46	557.786	590.668	606.876	612.147	
549.6	461.435	511.435	557.762	590.652	606.865	612.138	
549.7	461.414	511.411	557.738	590.636	606.853	612.13	
549.8	461.393	511.386	557.715	590.621	606.842	612.121	
549.9	461.372	511.361	557.693	590.605	606.831	612.113	
550	461.351	511.337	557.67	590.589	606.82	612.104	
550.1	461.33	511.312	557.648	590.574	606.809	612.096	
550.2	461.309	511.287	557.626	590.558	606.798	612.087	
550.3	461.288	511.263	557.604	590.542	606.787	612.079	
550.4	461.267	511.238	557.582	590.527	606.776	612.07	
550.5	461.246	511.213	557.56	590.511	606.764	612.061	
550.6	461.225	511.188	557.539	590.496	606.753	612.053	
550.7	461.204	511.164	557.517	590.481	606.742	612.044	
550.8	461.183	511.139	557.496	590.465	606.731	612.035	
550.9	461.162	511.115	557.475	590.45	606.72	612.027	
551	461.141	511.09	557.454	590.435	606.709	612.018	
551.1	461.12	511.065	557.433	590.419	606.698	612.009	
551.2	461.099	511.041	557.412	590.404	606.686	612.001	
551.3	461.078	511.016	557.392	590.389	606.675	611.992	
551.4	461.057	510.992	557.371	590.374	606.664	611.982	
551.5	461.036	510.967	557.351	590.359	606.653	611.973	
551.6	461.015	510.943	557.33	590.344	606.642	611.965	
551.7	460.994	510.919	557.31	590.329	606.631	611.956	
551.8	460.973	510.894	557.29	590.314	606.619	611.947	
551.9	460.952	510.87	557.27	590.299	606.608	611.938	
552	460.931	510.846	557.25	590.284	606.597	611.929	
552.1	460.91	510.822	557.23	590.269	606.586	611.92	
552.2	460.889	510.798	557.21	590.254	606.575	611.911	
552.3	460.867	510.774	557.191	590.239	606.563	611.902	
552.4	460.846	510.749	557.171	590.224	606.552	611.893	
552.5	460.825	510.725	557.151	590.209	606.541	611.884	
552.6	460.804	510.702	557.132	590.195	606.53	611.875	
552.7	460.783	510.678	557.113	590.18	606.518	611.866	
552.8	460.762	510.654	557.093	590.165	606.507	611.857	
552.9	460.741	510.63	557.074	590.15	606.496	611.848	
553	460.72	510.606	557.055	590.135	606.485	611.84	
553.1	460.698	510.583	557.036	590.121	606.473	611.831	
553.2	460.677	510.559	557.017	590.106	606.462	611.822	
553.3	460.656	510.535	556.998	590.091	606.451	611.813	
553.4	460.635	510.512	556.979	590.076	606.439	611.804	
553.5	460.614	510.488	556.96	590.062	606.428	611.795	
553.6	460.593	510.465	556.941	590.047	606.416	611.786	
553.7	460.572	510.441	556.922	590.032	606.405	611.777	
553.8	460.55	510.418	556.903	590.017	606.394	611.768	
553.9	460.529	510.395	556.885	590.003	606.382	611.759	
554	460.508	510.371	556.866	589.988	606.371	611.75	
554.1	460.487	510.348	556.848	589.973	606.36	611.741	
554.2	460.466	510.325	556.829	589.958	606.348	611.732	
554.3	460.445	510.302	556.811	589.944	606.337	611.723	
554.4	460.424	510.279	556.792	589.929	606.325	611.714	
554.5	460.403	510.256	556.771	589.914	606.314	611.705	
554.6	460.381	510.233	556.747	589.9	606.303	611.697	
554.7	460.36	510.21	556.716	589.886	606.291	611.688	
554.8	460.339	510.187	556.679	589.871	606.28	611.679	
554.9	460.318	510.164	556.638	589.856	606.269	611.67	
555	460.297	510.141	556.594	589.842	606.257	611.661	
555.1	460.276	510.119	556.549	589.827	606.246	611.652	
555.2	460.255	510.096	556.503	589.812	606.234	611.643	
555.3	460.234	510.073	556.458	589.797	606.223	611.634	
555.4	460.213	510.051	556.414	589.781	606.212	611.625	
555.5	460.192	510.028	556.37	589.766	606.2	611.616	
555.6	460.171	510.005	556.328	589.75	606.189	611.607	
555.7	460.15	509.982	556.287	589.734	606.177	611.598	
555.8	460.129	509.96	556.248	589.719	606.166	611.589	
555.9	460.108	509.937	556.21	589.702	606.155	611.58	
556	460.087	509.914	556.173	589.686	606.143	611.571	
556.1	460.066	509.891	556.138	589.67	606.132	611.562	
556.2	460.045	509.868	556.104	589.654	606.12	611.552	
556.3	460.025	509.845	556.071	589.638	606.109	611.543	
556.4	460.004	509.821	556.039	589.621	606.097	611.534	
556.5	459.983	509.798	556.007	589.605	606.086	611.525	
556.6	459.962	509.775	555.977	589.589	606.074	611.516	
556.7	459.941	509.751	555.947	589.572	606.063	611.507	
556.8	459.92	509.728	555.918	589.556	606.052	611.498	
556.9	459.9	509.704	555.89	589.54	606.04	611.489	
557	459.879	509.68	555.862	589.524	606.029	611.48	
557.1	459.858	509.657	555.835	589.508	606.017	611.471	
557.2	459.837	509.633	555.808	589.492	606.006	611.462	
557.3	459.816	509.609	555.783	589.475	605.994	611.453	
557.4	459.796	509.585	555.757	589.46	605.982	611.444	
557.5	459.775	509.561	555.732	589.444	605.971	611.435	
557.6	459.754	509.537	555.707	589.428	605.959	611.425	
557.7	459.734	509.513	555.682	589.412	605.947	611.416	
557.8	459.713	509.488	555.658	589.396	605.936	611.407	
557.9	459.692	509.464	555.634	589.38	605.924	611.398	
558	459.671	509.44	555.61	589.365	605.912	611.389	
558.1	459.651	509.416	555.587	589.349	605.901	611.38	
558.2	459.63	509.391	555.564	589.333	605.889	611.371	
558.3	459.609	509.367	555.542	589.318	605.878	611.361	
558.4	459.589	509.343	555.519	589.302	605.866	611.352	
558.5	459.568	509.319	555.497	589.287	605.854	611.343	
558.6	459.547	509.294	555.475	589.272	605.843	611.334	
558.7	459.526	509.27	555.453	589.256	605.831	611.325	
558.8	459.506	509.246	555.431	589.241	605.82	611.316	
558.9	459.485	509.222	555.41	589.226	605.808	611.306	
559	459.464	509.198	555.388	589.211	605.796	611.297	
559.1	459.444	509.173	555.367	589.196	605.785	611.288	
559.2	459.423	509.149	555.346	589.181	605.773	611.279	
559.3	459.402	509.125	555.324	589.165	605.761	611.269	
559.4	459.381	509.101	555.303	589.15	605.75	611.26	
559.5	459.361	509.077	555.283	589.135	605.738	611.251	
559.6	459.34	509.053	555.262	589.12	605.726	611.242	
559.7	459.319	509.029	555.241	589.105	605.715	611.232	
559.8	459.298	509.005	555.22	589.091	605.703	611.223	
559.9	459.277	508.981	555.2	589.076	605.692	611.214	
560	459.257	508.957	555.18	589.061	605.68	611.205	
560.1	459.236	508.933	555.159	589.046	605.668	611.195	
560.2	459.215	508.909	555.139	589.031	605.657	611.186	
560.3	459.194	508.885	555.119	589.016	605.645	611.177	
560.4	459.174	508.862	555.099	589.001	605.633	611.167	
560.5	459.153	508.838	555.079	588.986	605.622	611.158	
560.6	459.132	508.814	555.059	588.971	605.61	611.149	
560.7	459.111	508.791	555.039	588.957	605.598	611.139	
560.8	459.09	508.767	555.02	588.942	605.586	611.13	
560.9	459.069	508.743	555	588.927	605.575	611.121	
561	459.049	508.72	554.98	588.912	605.563	611.111	
561.1	459.028	508.696	554.961	588.897	605.551	611.102	
561.2	459.007	508.673	554.942	588.883	605.54	611.092	
561.3	458.986	508.65	554.922	588.868	605.528	611.083	
561.4	458.965	508.626	554.903	588.853	605.516	611.074	
561.5	458.944	508.603	554.884	588.838	605.504	611.064	
561.6	458.924	508.58	554.864	588.824	605.493	611.055	
561.7	458.903	508.557	554.845	588.809	605.481	611.045	
561.8	458.882	508.533	554.826	588.794	605.469	611.036	
561.9	458.861	508.51	554.807	588.78	605.457	611.026	
562	458.84	508.487	554.788	588.765	605.446	611.017	
562.1	458.819	508.464	554.77	588.75	605.434	611.007	
562.2	458.799	508.441	554.751	588.736	605.422	610.997	
562.3	458.778	508.418	554.731	588.721	605.41	610.987	
562.4	458.757	508.395	554.712	588.707	605.398	610.978	
562.5	458.736	508.373	554.692	588.692	605.386	610.968	
562.6	458.715	508.35	554.67	588.678	605.374	610.958	
562.7	458.695	508.327	554.643	588.663	605.363	610.948	
562.8	458.674	508.304	554.613	588.649	605.351	610.938	
562.9	458.653	508.282	554.578	588.634	605.339	610.928	
563	458.632	508.259	554.54	588.619	605.327	610.919	
563.1	458.611	508.236	554.501	588.604	605.315	610.909	
563.2	458.591	508.214	554.46	588.589	605.303	610.899	
563.3	458.57	508.191	554.419	588.573	605.291	610.889	
563.4	458.549	508.169	554.378	588.558	605.28	610.88	
563.5	458.528	508.146	554.337	588.542	605.268	610.87	
563.6	458.508	508.124	554.297	588.526	605.256	610.86	
563.7	458.487	508.101	554.258	588.509	605.244	610.85	
563.8	458.466	508.079	554.22	588.493	605.232	610.84	
563.9	458.446	508.056	554.183	588.476	605.22	610.831	
564	458.425	508.033	554.147	588.46	605.208	610.821	
564.1	458.404	508.011	554.112	588.443	605.196	610.811	
564.2	458.384	507.988	554.078	588.426	605.184	610.801	
564.3	458.363	507.965	554.045	588.409	605.173	610.792	
564.4	458.342	507.942	554.012	588.393	605.161	610.782	
564.5	458.322	507.919	553.981	588.376	605.149	610.772	
564.6	458.301	507.896	553.95	588.36	605.137	610.762	
564.7	458.281	507.873	553.92	588.343	605.125	610.753	
564.8	458.26	507.85	553.891	588.327	605.113	610.743	
564.9	458.24	507.827	553.862	588.31	605.101	610.733	
565	458.219	507.804	553.834	588.294	605.089	610.723	
565.1	458.199	507.78	553.806	588.278	605.077	610.713	
565.2	458.178	507.757	553.779	588.262	605.065	610.704	
565.3	458.158	507.733	553.753	588.245	605.053	610.694	
565.4	458.137	507.71	553.727	588.229	605.041	610.684	
565.5	458.117	507.686	553.701	588.213	605.029	610.674	
565.6	458.096	507.663	553.676	588.198	605.017	610.664	
565.7	458.076	507.639	553.651	588.182	605.005	610.655	
565.8	458.055	507.615	553.627	588.166	604.993	610.645	
565.9	458.035	507.592	553.602	588.151	604.981	610.635	
566	458.014	507.568	553.579	588.135	604.969	610.625	
566.1	457.994	507.544	553.555	588.12	604.957	610.615	
566.2	457.973	507.52	553.531	588.104	604.945	610.605	
566.3	457.953	507.496	553.508	588.089	604.933	610.596	
566.4	457.933	507.472	553.485	588.074	604.921	610.586	
566.5	457.912	507.449	553.462	588.059	604.909	610.576	
566.6	457.892	507.425	553.44	588.043	604.897	610.566	
566.7	457.871	507.401	553.417	588.028	604.885	610.556	
566.8	457.851	507.377	553.395	588.013	604.872	610.546	
566.9	457.83	507.353	553.373	587.998	604.86	610.536	
567	457.81	507.329	553.351	587.983	604.848	610.527	
567.1	457.789	507.306	553.329	587.968	604.836	610.517	
567.2	457.769	507.282	553.307	587.953	604.824	610.507	
567.3	457.748	507.258	553.285	587.938	604.812	610.497	
567.4	457.728	507.234	553.264	587.923	604.8	610.487	
567.5	457.708	507.211	553.242	587.908	604.788	610.477	
567.6	457.687	507.187	553.221	587.893	604.776	610.467	
567.7	457.667	507.163	553.2	587.878	604.764	610.457	
567.8	457.646	507.14	553.179	587.863	604.751	610.447	
567.9	457.626	507.116	553.158	587.848	604.739	610.437	
568	457.605	507.092	553.137	587.834	604.727	610.428	
568.1	457.585	507.069	553.116	587.819	604.715	610.418	
568.2	457.564	507.045	553.096	587.804	604.703	610.408	
568.3	457.544	507.022	553.075	587.789	604.691	610.398	
568.4	457.523	506.998	553.055	587.774	604.679	610.388	
568.5	457.503	506.975	553.034	587.76	604.666	610.378	
568.6	457.482	506.951	553.014	587.745	604.654	610.368	
568.7	457.461	506.928	552.994	587.73	604.642	610.358	
568.8	457.441	506.905	552.974	587.715	604.63	610.348	
568.9	457.42	506.881	552.954	587.701	604.618	610.338	
569	457.4	506.858	552.934	587.686	604.606	610.328	
569.1	457.379	506.835	552.914	587.671	604.594	610.318	
569.2	457.359	506.812	552.894	587.656	604.581	610.308	
569.3	457.338	506.789	552.874	587.642	604.569	610.298	
569.4	457.318	506.765	552.855	587.627	604.557	610.288	
569.5	457.297	506.742	552.835	587.612	604.545	610.278	
569.6	457.277	506.719	552.815	587.598	604.533	610.268	
569.7	457.256	506.696	552.796	587.583	604.52	610.258	
569.8	457.236	506.673	552.777	587.568	604.508	610.248	
569.9	457.215	506.651	552.757	587.554	604.496	610.238	
570	457.194	506.628	552.738	587.539	604.484	610.228	
570.1	457.174	506.605	552.719	587.525	604.472	610.217	
570.2	457.153	506.582	552.7	587.51	604.459	610.207	
570.3	457.133	506.559	552.68	587.496	604.447	610.197	
570.4	457.112	506.537	552.661	587.482	604.435	610.187	
570.5	457.092	506.514	552.641	587.468	604.423	610.177	
570.6	457.071	506.491	552.621	587.454	604.41	610.167	
570.7	457.051	506.469	552.598	587.439	604.398	610.157	
570.8	457.03	506.446	552.572	587.425	604.386	610.147	
570.9	457.01	506.424	552.543	587.41	604.373	610.136	
571	456.989	506.401	552.51	587.395	604.361	610.126	
571.1	456.969	506.379	552.476	587.379	604.349	610.116	
571.2	456.948	506.356	552.44	587.363	604.336	610.106	
571.3	456.928	506.334	552.403	587.347	604.324	610.096	
571.4	456.907	506.312	552.365	587.331	604.312	610.086	
571.5	456.887	506.289	552.327	587.314	604.299	610.075	
571.6	456.866	506.267	552.29	587.297	604.287	610.065	
571.7	456.846	506.245	552.253	587.28	604.275	610.055	
571.8	456.826	506.222	552.216	587.263	604.262	610.045	
571.9	456.805	506.2	552.18	587.246	604.25	610.034	
572	456.785	506.178	552.145	587.228	604.238	610.024	
572.1	456.764	506.155	552.111	587.211	604.225	610.014	
572.2	456.744	506.133	552.077	587.194	604.213	610.003	
572.3	456.724	506.11	552.044	587.177	604.201	609.992	
572.4	456.703	506.088	552.012	587.16	604.188	609.982	
572.5	456.683	506.065	551.981	587.143	604.176	609.971	
572.6	456.663	506.043	551.95	587.127	604.163	609.96	
572.7	456.642	506.02	551.92	587.11	604.151	609.95	
572.8	456.622	505.997	551.89	587.094	604.139	609.939	
572.9	456.602	505.974	551.861	587.077	604.126	609.929	
573	456.581	505.951	551.832	587.061	604.114	609.918	
573.1	456.561	505.929	551.804	587.044	604.101	609.907	
573.2	456.541	505.906	551.777	587.028	604.089	609.897	
573.3	456.521	505.883	551.75	587.012	604.077	609.886	
573.4	456.5	505.859	551.723	586.996	604.064	609.876	
573.5	456.48	505.836	551.697	586.98	604.052	609.865	
573.6	456.46	505.813	551.671	586.965	604.039	609.855	
573.7	456.44	505.79	551.646	586.949	604.027	609.844	
573.8	456.419	505.767	551.621	586.934	604.014	609.833	
573.9	456.399	505.743	551.596	586.918	604.002	609.823	
574	456.379	505.72	551.572	586.903	603.989	609.812	
574.1	456.359	505.697	551.547	586.888	603.977	609.802	
574.2	456.339	505.673	551.523	586.873	603.964	609.791	
574.3	456.318	505.65	551.5	586.857	603.952	609.781	
574.4	456.298	505.626	551.476	586.842	603.939	609.77	
574.5	456.278	505.603	551.453	586.827	603.927	609.759	
574.6	456.258	505.579	551.429	586.812	603.914	609.749	
574.7	456.238	505.556	551.406	586.797	603.902	609.738	
574.8	456.218	505.533	551.383	586.782	603.889	609.728	
574.9	456.197	505.509	551.361	586.767	603.877	609.717	
575	456.177	505.486	551.338	586.753	603.864	609.707	
575.1	456.157	505.462	551.316	586.738	603.852	609.696	
575.2	456.137	505.439	551.294	586.723	603.839	609.685	
575.3	456.117	505.415	551.272	586.708	603.826	609.675	
575.4	456.096	505.392	551.25	586.693	603.814	609.664	
575.5	456.076	505.369	551.228	586.678	603.801	609.654	
575.6	456.056	505.345	551.206	586.663	603.789	609.643	
575.7	456.036	505.322	551.184	586.649	603.776	609.632	
575.8	456.016	505.298	551.163	586.634	603.764	609.622	
575.9	455.995	505.275	551.142	586.619	603.751	609.611	
576	455.975	505.252	551.12	586.604	603.738	609.6	
576.1	455.955	505.229	551.099	586.59	603.726	609.59	
576.2	455.935	505.205	551.078	586.575	603.713	609.579	
576.3	455.914	505.182	551.057	586.56	603.701	609.569	
576.4	455.894	505.159	551.036	586.545	603.688	609.558	
576.5	455.874	505.136	551.016	586.531	603.676	609.547	
576.6	455.854	505.113	550.995	586.516	603.663	609.537	
576.7	455.833	505.089	550.974	586.501	603.65	609.526	
576.8	455.813	505.066	550.954	586.487	603.638	609.515	
576.9	455.793	505.043	550.933	586.472	603.625	609.505	
577	455.773	505.02	550.913	586.458	603.613	609.494	
577.1	455.752	504.997	550.893	586.443	603.6	609.483	
577.2	455.732	504.974	550.873	586.428	603.587	609.473	
577.3	455.712	504.952	550.853	586.414	603.575	609.462	
577.4	455.692	504.929	550.833	586.399	603.562	609.451	
577.5	455.671	504.906	550.813	586.385	603.549	609.441	
577.6	455.651	504.883	550.793	586.37	603.537	609.43	
577.7	455.631	504.86	550.773	586.355	603.524	609.419	
577.8	455.611	504.838	550.753	586.341	603.511	609.408	
577.9	455.59	504.815	550.733	586.326	603.499	609.398	
578	455.57	504.792	550.714	586.312	603.486	609.387	
578.1	455.55	504.77	550.694	586.298	603.473	609.376	
578.2	455.53	504.747	550.675	586.284	603.461	609.366	
578.3	455.509	504.724	550.655	586.27	603.448	609.355	
578.4	455.489	504.702	550.635	586.256	603.435	609.344	
578.5	455.469	504.679	550.616	586.242	603.422	609.333	
578.6	455.449	504.657	550.596	586.228	603.41	609.323	
578.7	455.428	504.634	550.574	586.214	603.397	609.312	
578.8	455.408	504.612	550.551	586.199	603.384	609.301	
578.9	455.388	504.59	550.526	586.184	603.372	609.29	
579	455.368	504.567	550.498	586.168	603.359	609.279	
579.1	455.347	504.545	550.468	586.152	603.346	609.269	
579.2	455.327	504.523	550.436	586.136	603.333	609.258	
579.3	455.307	504.501	550.402	586.119	603.32	609.247	
579.4	455.287	504.479	550.368	586.101	603.308	609.236	
579.5	455.267	504.456	550.333	586.084	603.295	609.225	
579.6	455.246	504.434	550.298	586.066	603.282	609.214	
579.7	455.226	504.412	550.263	586.048	603.269	609.204	
579.8	455.206	504.39	550.228	586.03	603.256	609.193	
579.9	455.186	504.368	550.194	586.012	603.244	609.182	
580	455.166	504.346	550.16	585.994	603.231	609.171	
580.1	455.146	504.324	550.127	585.976	603.218	609.16	
