CodeConvergence	Compteur	Temps	TempsCPU	divV	SumGs	vA	vM	vl	vs	mA	mM	mMpct	ml	ms	Vmin	Vmax	msoluteM_pct	msoluteM	msolute	eM	eA	e_system	
0	0	0	0	0	0	4.00001e-05	9.99999e-05	9.99999e-05	0	5.20002e-05	0.26	0	0.26	0	0	0	0	0.0181895	0.0182	302998	121200	424198	
1	100	1	43.0519	-0.650283	0	4.00041e-05	9.99959e-05	9.99959e-05	0	5.20054e-05	0.259989	-0.00400371	0.259989	0	0	0.000105811	0	0.0181895	0.0182	302646	121212	423858	
1	200	2	76.0131	-0.708645	0	4.00035e-05	9.99965e-05	9.99965e-05	0	5.20045e-05	0.259991	-0.00333758	0.259991	0	0	0.000106369	0	0.0181895	0.0182	302315	121210	423525	
1	300	3	107.142	-0.700777	0	4.00031e-05	9.99969e-05	9.99969e-05	0	5.20041e-05	0.259992	-0.00300113	0.259992	0	0	0.000105916	0	0.0181895	0.0182	301988	121209	423197	
1	400	4	137.074	-0.7081	0	4.00029e-05	9.99971e-05	9.99971e-05	0	5.20038e-05	0.259992	-0.00280083	0.259992	0	0	0.000105705	0	0.0181895	0.0182	301664	121208	422873	
1	500	5	166.167	-0.725788	0	4.00028e-05	9.99972e-05	9.99972e-05	0	5.20036e-05	0.259993	-0.00266193	0.259993	0	0	0.000106	0	0.0181895	0.0182	301344	121208	422552	
1	600	6	195.72	-0.726341	0	4.00027e-05	9.99973e-05	9.99973e-05	0	5.20035e-05	0.259993	-0.00256071	0.259993	0	0	0.000105905	0	0.0181895	0.0182	301026	121208	422234	
1	700	7	223.464	-0.724981	0	4.00026e-05	9.99974e-05	9.99974e-05	0	5.20034e-05	0.259993	-0.00248558	0.259993	0	0	0.000105848	0	0.0181895	0.0182	300711	121207	421918	
1	800	8	250.342	-0.722985	0	4.00026e-05	9.99974e-05	9.99974e-05	0	5.20033e-05	0.259993	-0.00242834	0.259993	0	0	0.000105803	0	0.0181895	0.0182	300397	121207	421605	
1	900	9	276.876	-0.724704	0	4.00025e-05	9.99975e-05	9.99975e-05	0	5.20033e-05	0.259993	-0.00238349	0.259993	0	0	0.000105769	0	0.0181895	0.0182	300086	121207	421294	
1	1000	10	303.132	-0.72096	0	4.00025e-05	9.99975e-05	9.99975e-05	0	5.20032e-05	0.259994	-0.00234694	0.259994	0	0	0.000105661	0	0.0181895	0.0182	299777	121207	420985	
1	1100	11	329.147	-0.721889	0	4.00025e-05	9.99975e-05	9.99975e-05	0	5.20032e-05	0.259994	-0.00231835	0.259994	0	0	0.000105628	0	0.0181895	0.0182	299470	121207	420677	
1	1200	12	355.167	-0.722871	0	4.00024e-05	9.99976e-05	9.99976e-05	0	5.20032e-05	0.259994	-0.00229643	0.259994	0	0	0.000105616	0	0.0181895	0.0182	299165	121207	420372	
1	1300	13	380.999	-0.720085	0	4.00024e-05	9.99976e-05	9.99976e-05	0	5.20031e-05	0.259994	-0.00227908	0.259994	0	0	0.000105606	0	0.0181895	0.0182	298861	121207	420068	
